GEOID20,District,FriendlyId,Total_2016-2020_Comp,Dem_2016-2020_Comp,Rep_2016-2020_Comp,Total_2020_Pres,Dem_2020_Pres,Rep_2020_Pres,Total_2020_Sen,Dem_2020_Sen,Rep_2020_Sen,Total_2018_Sen,Dem_2018_Sen,Rep_2018_Sen,Total_2018_AG,Dem_2018_AG,Rep_2018_AG,Total_2018_Gov,Dem_2018_Gov,Rep_2018_Gov,Total_2016_Pres,Dem_2016_Pres,Rep_2016_Pres,Total_2019_CVAP,White_2019_CVAP,Hispanic_2019_CVAP,Black_2019_CVAP,Asian_2019_CVAP,Native_2019_CVAP,Pacific_2019_CVAP,BlackAlone_2019_CVAP,AsianAlone_2019_CVAP,NativeAlone_2019_CVAP,OtherAlone_2019_CVAP,TwoOrMore_2019_CVAP,Total_2019_Total,White_2019_Total,Hispanic_2019_Total,Black_2019_Total,Asian_2019_Total,Native_2019_Total,Pacific_2019_Total,BlackAlone_2019_Total,NativeAlone_2019_Total,Total_2020_VAP,White_2020_VAP,Hispanic_2020_VAP,Black_2020_VAP,Asian_2020_VAP,Native_2020_VAP,Pacific_2020_VAP,BlackAlone_2020_VAP,AsianAlone_2020_VAP,NativeAlone_2020_VAP,PacificAlone_2020_VAP,OtherAlone_2020_VAP,TwoOrMore_2020_VAP,Total_2020_Total,White_2020_Total,Hispanic_2020_Total,Black_2020_Total,Asian_2020_Total,Native_2020_Total,Pacific_2020_Total,BlackAlone_2020_Total,AsianAlone_2020_Total,NativeAlone_2020_Total,PacificAlone_2020_Total,OtherAlone_2020_Total,TwoOrMore_2020_Total,Total_2010_Total,White_2010_Total,Hispanic_2010_Total,Black_2010_Total,Asian_2010_Total,Native_2010_Total,Pacific_2010_Total,BlackAlone_2010_Total,NativeAlone_2010_Total,Total_2010_VAP,White_2010_VAP,Hispanic_2010_VAP,Black_2010_VAP,Asian_2010_VAP,Native_2010_VAP,Pacific_2010_VAP,BlackAlone_2010_VAP,NativeAlone_2010_VAP,Total_2020_NHVAP,White_2020_NHVAP,Hispanic_2020_NHVAP,BlackAlone_2020_NHVAP,AsianAlone_2020_NHVAP,NativeAlone_2020_NHVAP,PacificAlone_2020_NHVAP,OtherAlone_2020_NHVAP,TwoOrMore_2020_NHVAP,Total_2020_Total,White_2020_Total,Hispanic_2020_Total,Black_2020_Total,Asian_2020_Total,Native_2020_Total,Pacific_2020_Total,Total_2020_VAP,White_2020_VAP,Hispanic_2020_VAP,Black_2020_VAP,Asian_2020_VAP,Native_2020_VAP,Pacific_2020_VAP
26049049060,8,26049049060,516,495,14,604,577,24,601,574,18,453,430,17,454,430,14,454,435,11,545,522,14,930,99,63,767,0,0,0,767,0,0,0,0,1375,102,184,1246,0,0,0,0,0,762,65,43,654,0,0,0,654,0,0,0,0,0,1033,71,131,940,0,0,0,803,0,0,0,17,10,1538,105,22,1405,8,17,3,0,0,1115,98,15,996,7,9,3,0,0,925,62,17,798,3,5,0,9,31,1201,70,21,1097,5,22,3,925,62,17,832,5,17,1
26049049032,8,26049049032,1291,649,613,1525,776,741,1509,777,707,1154,606,532,1131,510,572,1145,627,492,1291,611,630,1857,1719,15,88,25,7,0,88,0,4,0,0,2094,1840,94,107,27,26,0,0,0,2148,2006,13,106,20,1,0,98,0,0,0,1,0,2279,2104,22,127,21,6,0,100,1,0,0,0,49,2037,1911,40,45,23,22,2,0,0,1872,1775,28,36,19,13,2,0,0,2094,1874,46,70,15,7,0,3,79,2261,1985,71,113,38,49,1,2094,1874,46,91,30,43,0
26093093041,7,26093093041,1616,710,868,1859,851,982,1834,818,989,1476,668,789,1447,620,784,1486,701,755,1594,604,896,2293,2129,56,10,89,0,4,0,80,0,0,0,2871,2706,61,12,89,0,4,0,0,2205,2124,22,0,59,0,2,0,50,0,2,0,0,2679,2576,28,0,71,0,4,0,58,0,4,0,13,2598,2494,27,19,39,17,3,0,0,1926,1865,17,8,20,14,1,0,0,2079,1940,30,2,22,3,1,8,73,2558,2359,54,29,32,59,1,2079,1940,30,15,26,48,1
26093093045,7,26093093045,2017,895,1079,2351,1080,1249,2320,1009,1278,1835,850,961,1814,796,961,1865,878,938,1944,769,1092,2575,2565,0,0,0,10,0,0,0,0,0,0,3243,3223,9,0,0,10,0,0,0,2715,2682,18,0,0,15,0,0,0,0,0,0,0,3438,3387,36,0,0,15,0,0,0,0,0,0,15,3264,3154,30,20,36,30,5,0,0,2507,2444,22,6,18,18,2,0,0,2655,2531,30,3,23,6,0,0,62,3230,3041,48,23,51,64,3,2655,2531,30,10,34,46,0
26093093016,7,26093093016,1130,384,721,1328,441,863,1304,428,865,1024,354,657,1008,329,644,1030,392,619,1104,328,703,1510,1510,0,0,0,0,0,0,0,0,0,0,2064,2046,8,10,0,0,0,0,0,1597,1566,0,0,0,35,0,0,0,0,0,0,0,2344,2293,8,10,0,33,0,10,0,0,0,0,33,1940,1862,32,3,23,20,2,0,0,1455,1405,22,1,12,13,1,0,0,1584,1492,35,1,10,0,0,7,39,1972,1824,56,11,17,57,2,1584,1492,35,2,13,40,1
26111111011,2,26111111011,459,154,289,593,177,404,581,185,387,395,150,233,385,120,234,397,149,234,477,166,281,787,732,44,0,0,10,0,0,0,0,0,0,991,916,54,0,2,10,0,0,0,777,741,34,0,0,1,0,0,0,0,0,0,0,1004,955,40,0,6,2,0,0,6,0,0,0,2,1180,1110,41,5,3,22,0,0,0,881,844,24,1,2,11,0,0,0,846,756,50,0,5,6,0,3,26,1060,941,69,4,6,23,0,846,756,50,0,6,22,0
26093093014,7,26093093014,1825,518,1252,2179,601,1548,2141,563,1529,1606,510,1068,1576,429,1054,1622,529,1043,1832,471,1273,2615,2490,40,0,34,48,0,0,30,8,0,0,3358,3199,44,2,32,80,0,0,0,2740,2645,29,0,24,39,0,0,20,14,0,0,0,3350,3223,30,1,28,68,0,1,22,11,0,0,63,3324,3209,48,12,25,26,5,0,0,2506,2433,29,7,16,17,4,0,0,2589,2414,51,0,15,7,2,10,90,3246,2990,71,18,42,75,8,2589,2414,51,0,24,50,8
26093093072,7,26093093072,990,356,613,1269,491,764,1250,451,786,872,323,536,852,276,545,874,334,526,823,259,524,593,583,0,4,1,6,0,4,1,0,0,0,755,743,0,5,1,6,0,0,0,1308,1303,0,4,0,0,0,4,0,0,0,0,0,1653,1639,0,6,0,0,0,6,0,0,0,0,8,553,527,9,4,6,6,0,0,0,394,377,5,1,4,4,0,0,0,1347,1264,30,4,8,2,0,8,31,1724,1605,44,5,17,32,2,1347,1264,30,4,11,20,2
26093093015,7,26093093015,1833,529,1254,2210,581,1601,2185,612,1538,1605,509,1068,1573,462,1036,1611,552,1008,1837,476,1266,2580,2475,20,0,0,70,0,0,0,25,20,0,3586,3386,21,34,18,145,0,0,0,2490,2400,20,0,0,65,0,0,0,10,0,10,0,3598,3447,20,23,10,108,0,0,0,25,0,0,106,3546,3371,60,18,34,64,1,0,0,2522,2422,38,6,18,38,1,0,0,2667,2530,39,0,9,11,0,14,64,3608,3350,79,28,24,78,3,2667,2530,39,1,10,53,0
26163163391,13,26163163391,439,383,47,479,407,70,471,388,67,403,361,36,406,356,35,416,372,36,470,415,45,764,195,9,561,0,0,0,561,0,0,0,0,1039,205,10,807,0,0,0,0,0,875,219,14,641,0,0,0,641,0,0,0,0,0,1219,240,14,941,0,0,0,941,0,0,0,22,0,1027,249,20,755,10,9,0,0,0,752,232,14,498,10,9,0,0,0,796,179,17,575,10,6,0,4,5,1003,194,21,771,15,12,0,796,179,17,586,13,10,0
26163163176,12,26163163176,681,657,15,889,856,28,881,832,35,544,511,18,538,506,14,543,517,15,740,721,15,1514,30,84,1405,0,10,0,1391,0,0,0,0,2101,30,116,2015,0,9,0,0,0,1675,78,86,1512,0,0,0,1357,0,0,0,0,0,2260,80,110,2097,0,0,0,1893,0,0,0,23,156,1815,41,14,1745,10,14,1,0,0,1266,35,9,1210,6,13,1,0,0,1199,19,13,1110,1,1,0,11,44,1662,35,20,1598,5,25,1,1199,19,13,1159,4,17,1
26163163468,13,26163163468,662,625,26,609,579,27,605,556,41,655,617,32,643,606,21,658,628,19,800,752,26,1305,532,55,671,27,0,0,671,12,0,25,0,1513,656,66,763,50,1,0,0,0,1230,473,36,649,12,33,0,645,10,3,0,28,0,1421,544,39,740,40,91,0,705,10,3,0,3,116,1589,156,26,1397,11,9,0,0,0,1290,143,19,1118,10,7,0,0,0,1411,528,30,753,23,2,0,4,71,1550,544,49,914,40,32,0,1411,528,30,799,40,28,0
26163163521,13,26163163521,648,626,10,943,933,9,932,920,7,452,428,12,442,415,6,449,423,8,662,632,20,1053,74,2,936,23,23,0,923,23,0,0,0,1395,79,2,1274,22,22,0,0,0,1246,52,1,1190,1,1,0,1190,1,0,0,0,0,1679,65,1,1614,0,1,0,1609,0,0,0,1,1,1387,62,11,1308,12,21,0,0,0,1098,58,8,1022,9,14,0,0,0,851,18,10,804,0,0,1,0,18,1199,19,19,1168,1,20,1,851,18,10,827,1,13,1
26163163318,13,26163163318,417,403,7,481,465,11,478,462,7,363,349,7,354,334,8,360,349,3,482,477,4,956,32,0,898,25,5,0,894,25,0,0,0,1190,34,0,1134,25,4,0,0,0,883,23,0,845,12,0,0,845,12,0,0,0,0,1184,25,0,1145,11,0,0,1145,11,0,0,0,0,1829,54,8,1709,52,23,0,0,0,1200,46,4,1109,39,16,0,0,0,956,30,19,872,9,2,0,7,17,1384,35,22,1320,10,12,0,956,30,19,898,10,7,0
26163163265,12,26163163265,520,499,14,606,593,8,607,583,17,454,426,20,445,416,14,461,439,16,558,543,9,1060,18,0,1034,0,27,0,1004,0,0,4,0,1499,17,0,1477,0,30,0,0,0,1027,23,0,994,0,18,0,975,0,0,0,5,0,1422,22,0,1371,0,21,0,1346,0,0,0,22,31,1197,7,4,1182,6,5,0,0,0,918,6,2,905,4,4,0,0,0,903,11,10,864,0,1,0,3,14,1203,15,14,1177,1,13,1,903,11,10,882,1,12,1
26163163063,6,26163163063,1647,944,681,1843,1094,737,1831,1057,756,1524,892,617,1497,824,635,1527,900,607,1665,892,723,1873,1281,43,203,326,18,0,194,322,18,0,0,2607,1529,105,299,648,30,0,0,0,2140,1400,24,113,560,39,0,113,545,24,0,0,0,2788,1702,41,182,810,61,0,153,774,45,0,0,72,2333,1609,70,377,277,10,2,0,0,1913,1375,47,281,209,9,2,0,0,2133,1449,60,315,260,3,1,0,45,2536,1602,82,444,372,28,3,2133,1449,60,330,269,23,3
26089089006,1,26089089006,900,524,359,995,598,387,995,571,416,859,500,347,829,454,347,854,510,326,912,513,349,939,918,3,5,8,4,0,5,4,4,0,0,1063,1023,8,12,13,3,0,0,0,964,937,5,6,10,8,0,2,6,4,0,0,0,1142,1032,37,10,18,3,0,6,8,2,0,0,52,1182,1154,16,2,5,9,0,0,0,1018,1004,5,2,4,4,0,0,0,991,949,8,2,1,0,0,0,31,1126,1065,11,7,13,21,1,991,949,8,7,4,14,0
26089089012,1,26089089012,1776,933,805,2000,1101,880,1995,1027,935,1671,888,760,1640,831,762,1671,908,724,1761,872,806,2275,1809,141,42,10,272,0,31,7,247,6,0,2904,2074,363,98,19,479,0,0,0,2449,1992,102,37,6,318,0,28,3,283,0,3,0,2942,2218,203,89,8,529,0,32,5,418,0,0,63,2982,2159,264,45,18,617,1,0,0,2327,1816,131,24,12,381,0,0,0,2361,1787,141,11,13,298,0,14,97,2883,2028,237,50,37,593,10,2361,1787,141,31,24,386,7
26063063003,9,26063063003,192,43,145,224,36,186,220,53,164,162,49,113,155,25,123,163,42,116,207,47,154,343,335,3,0,2,4,0,0,2,2,0,0,442,415,13,2,3,4,0,0,0,366,356,3,2,2,4,0,0,2,2,0,0,0,452,422,15,2,4,4,0,0,3,1,0,0,9,455,435,14,3,0,3,0,0,0,354,340,10,1,0,3,0,0,0,329,304,17,0,1,0,0,0,7,404,372,18,2,6,10,0,329,304,17,1,1,10,0
26093093023,7,26093093023,1817,597,1197,2037,736,1283,2034,669,1358,1706,568,1130,1683,510,1133,1717,584,1114,1778,535,1173,2039,1922,69,0,26,22,0,0,24,3,0,0,2512,2338,114,2,38,22,0,0,0,2117,2052,2,0,29,32,0,0,29,3,0,0,0,2628,2545,2,2,41,33,0,0,41,3,0,0,38,2376,2272,38,17,42,6,0,0,0,1925,1858,28,8,26,4,0,0,0,2084,1947,43,2,15,6,0,4,67,2534,2329,66,14,42,62,1,2084,1947,43,8,25,50,0
26093093051,7,26093093051,1734,581,1111,1975,701,1251,1970,668,1277,1589,553,1023,1558,497,999,1596,568,987,1728,493,1133,2249,2182,26,8,0,26,0,0,0,13,0,0,2858,2769,36,15,0,38,0,0,0,2573,2383,31,32,90,29,0,0,90,21,0,0,0,3202,2993,37,40,92,37,0,8,92,21,0,0,49,2828,2712,46,12,29,34,0,0,0,2110,2043,24,7,18,21,0,0,0,2252,2106,46,1,17,8,2,6,66,2824,2603,75,12,37,50,4,2252,2106,46,3,29,38,4
26093093079,7,26093093079,1640,560,1044,1945,640,1277,1934,644,1265,1448,519,897,1431,486,880,1461,549,872,1639,532,1060,2008,1901,20,17,10,62,0,2,10,27,0,0,2649,2509,29,31,15,76,0,0,0,1940,1844,15,12,25,39,0,2,10,2,0,0,0,2628,2478,27,24,61,48,0,3,9,3,0,0,110,2635,2502,54,17,37,29,1,0,0,1987,1910,33,8,18,20,0,0,0,2154,1984,55,7,21,8,0,4,75,2721,2451,90,32,51,78,4,2154,1984,55,9,29,60,2
26111111010,8,26111111010,630,217,394,701,213,472,687,236,444,592,236,344,580,190,356,590,233,348,644,197,399,886,872,12,7,0,0,0,7,0,0,0,0,1051,1030,12,8,0,0,0,0,0,893,875,15,7,0,0,0,7,0,0,0,0,0,1017,980,13,12,0,0,0,7,0,0,0,0,16,1085,1038,24,14,1,8,0,0,0,845,819,15,6,1,4,0,0,0,817,779,10,0,2,3,0,2,21,1049,988,17,7,4,13,0,817,779,10,3,2,9,0
26111111029,8,26111111029,788,379,373,923,449,448,911,451,435,711,358,327,703,327,324,716,357,329,802,335,391,1558,1505,37,19,0,1,0,11,0,1,0,0,2135,2019,61,55,0,5,0,0,0,1484,1434,24,25,0,6,0,10,0,3,0,0,0,1961,1837,62,57,0,7,0,10,0,2,0,0,51,1954,1801,55,63,19,13,0,0,0,1509,1417,35,33,16,8,0,0,0,1381,1225,48,35,9,2,1,3,58,1781,1531,77,89,24,46,3,1381,1225,48,49,18,27,3
26111111007,8,26111111007,836,309,502,988,371,604,979,355,616,748,297,439,725,263,426,757,291,440,833,282,493,1176,1143,4,0,15,15,0,0,15,0,0,0,1525,1492,4,0,14,15,0,0,0,1317,1305,4,3,0,3,0,3,0,0,0,0,0,1776,1766,5,1,0,4,0,1,0,0,0,0,4,1507,1443,28,10,15,11,1,0,0,1154,1110,20,7,9,9,1,0,0,1232,1120,25,3,10,0,2,10,62,1601,1431,44,14,25,40,8,1232,1120,25,5,19,30,2
26111111018,8,26111111018,898,354,522,1024,457,552,1027,417,601,828,321,499,815,288,491,828,318,501,884,324,499,1186,1091,57,2,19,0,0,2,19,0,16,0,1715,1586,57,2,72,16,0,0,0,1469,1419,19,1,18,0,0,1,18,0,0,7,0,2018,1949,21,1,49,9,0,1,40,0,0,0,9,1490,1380,40,20,35,8,3,0,0,1020,959,22,10,19,7,1,0,0,1113,1003,28,12,33,2,0,0,35,1541,1345,49,25,63,40,0,1113,1003,28,15,38,17,0
26155155007,7,26155155007,637,278,333,744,314,407,730,319,389,534,240,270,521,219,273,531,257,252,774,310,400,1633,1583,21,11,0,19,0,0,0,0,2,0,2020,1899,41,34,13,29,2,0,0,1496,1448,28,9,0,10,0,0,0,1,0,2,0,1863,1739,76,12,13,23,2,0,13,1,0,0,38,1804,1692,58,24,3,33,0,0,0,1361,1291,36,12,3,21,0,0,0,1508,1365,44,4,6,6,3,2,78,1891,1699,60,15,9,67,5,1508,1365,44,10,7,50,3
26155155016,7,26155155016,943,466,440,1109,549,543,1096,527,543,855,436,392,836,407,364,850,470,345,952,395,468,1853,1756,24,20,15,46,0,10,0,2,10,0,2547,2383,52,18,41,64,15,0,0,1754,1671,25,10,19,34,0,10,0,2,0,4,0,2378,2225,41,11,47,55,15,11,0,3,0,0,98,2467,2297,96,29,19,39,7,0,0,1802,1711,50,9,11,28,2,0,0,1765,1586,82,10,10,12,2,3,60,2359,2090,120,47,25,70,3,1765,1586,82,26,21,52,3
26033033012,1,26033033012,1806,901,832,2128,1034,1034,2116,1035,1034,1632,857,722,1583,802,680,1627,892,660,1867,836,878,4461,3405,69,321,0,641,11,157,0,416,11,0,5470,3959,113,373,43,1006,25,0,0,4364,3464,57,274,0,570,15,137,0,344,15,11,0,5374,3941,80,334,36,971,36,178,15,524,31,36,568,5473,4140,105,92,95,1069,15,0,0,4518,3576,72,69,71,750,9,0,0,3945,2903,84,46,34,545,1,10,322,4833,3383,128,116,62,1155,10,3945,2903,84,71,48,824,7
26123123013,2,26123123013,1100,414,653,1309,486,805,1306,470,805,992,420,556,971,346,566,991,413,551,1070,343,649,1599,1482,19,55,28,18,0,37,28,0,0,0,2259,1941,109,113,26,97,1,0,0,1533,1456,14,42,1,18,0,29,1,1,0,0,0,2199,1912,94,120,1,98,1,75,1,14,0,0,100,2131,1953,102,29,35,17,2,0,0,1601,1503,53,14,21,9,2,0,0,1840,1684,71,2,16,7,0,2,58,2390,2113,144,27,29,64,6,1840,1684,71,17,18,36,4
26123123022,2,26123123022,295,135,154,395,168,222,391,155,222,267,126,135,262,123,126,263,134,124,274,126,135,476,431,5,23,1,10,0,21,0,5,0,0,590,520,7,33,4,14,0,0,0,477,439,4,20,3,7,0,16,1,4,0,0,0,580,518,6,23,6,8,0,17,6,5,0,2,13,667,504,14,126,0,26,0,0,0,557,427,9,107,0,14,0,0,0,613,488,17,62,0,5,0,4,37,741,585,22,86,8,35,3,613,488,17,70,3,30,3
26093093063,7,26093093063,1131,329,768,1341,379,936,1332,372,929,991,306,666,982,290,643,1003,337,634,1134,278,794,1621,1564,11,0,23,15,0,0,23,2,0,0,2115,2042,11,0,24,37,0,0,0,1484,1451,2,2,0,30,0,2,0,4,0,0,0,1862,1787,1,0,0,58,0,0,0,9,0,0,64,2134,2056,31,7,4,33,2,0,0,1534,1490,20,2,2,21,1,0,0,1672,1571,22,0,6,1,0,0,72,2190,2032,30,18,14,94,0,1672,1571,22,4,14,56,0
26111111005,8,26111111005,668,259,392,772,297,464,766,306,450,613,250,349,597,225,345,607,261,337,674,227,411,957,916,0,0,5,30,0,0,5,0,0,0,1196,1125,0,0,4,66,0,0,0,911,872,2,1,0,33,0,1,0,0,0,0,0,1172,1085,1,0,0,85,0,0,0,0,0,0,85,1213,1160,15,11,15,9,3,0,0,922,893,12,3,8,6,0,0,0,916,885,10,0,4,0,0,1,16,1138,1086,21,7,6,14,1,916,885,10,7,5,11,0
26111111040,8,26111111040,1012,494,484,1138,587,518,1135,565,559,932,447,470,917,416,449,938,471,445,1032,489,466,1195,1170,0,3,10,12,0,3,10,2,0,0,1637,1557,8,51,9,10,0,0,0,1030,1020,0,0,0,10,0,0,0,0,0,0,0,1373,1310,4,50,0,9,0,0,0,0,0,0,59,1777,1657,46,33,35,9,2,0,0,1352,1280,23,17,24,8,2,0,0,1333,1229,29,6,16,3,0,4,46,1716,1551,50,37,33,34,6,1333,1229,29,14,22,28,3
26093093027,7,26093093027,1129,375,727,1291,451,829,1265,415,840,1049,367,667,1027,328,666,1053,379,648,1093,315,719,1349,1315,3,10,8,8,8,8,5,7,0,0,1682,1581,10,24,30,8,28,0,0,1329,1286,2,18,9,8,7,14,6,7,7,0,0,1613,1517,14,41,24,9,7,19,21,8,7,0,25,1801,1702,47,18,21,20,1,0,0,1368,1305,30,8,12,13,0,0,0,1533,1412,33,12,17,3,0,8,48,1875,1694,51,31,40,42,0,1533,1412,33,22,26,33,0
26093093077,7,26093093077,1547,569,944,1880,701,1155,1844,686,1133,1349,516,812,1317,467,797,1367,551,786,1531,499,962,2191,2088,71,23,0,13,0,18,0,0,0,0,2946,2762,105,62,0,31,0,0,0,2274,2157,74,5,0,33,0,4,0,0,0,0,0,2900,2724,106,31,0,47,0,9,0,0,0,0,58,2844,2683,67,36,22,51,1,0,0,2062,1969,42,18,14,30,1,0,0,2382,2209,53,17,12,9,0,8,74,3053,2795,83,56,39,73,4,2382,2209,53,29,29,54,3
26093093073,7,26093093073,1010,445,529,1155,529,607,1147,517,602,931,418,486,911,380,474,937,433,470,1012,399,553,1438,1415,4,4,15,0,0,4,14,0,0,0,1699,1657,7,2,34,0,0,0,0,1333,1298,4,4,10,25,0,4,10,25,0,0,0,1565,1512,2,2,23,25,0,2,23,25,0,0,0,1789,1737,19,11,10,13,0,0,0,1376,1332,16,8,8,12,0,0,0,1396,1301,28,6,4,2,0,5,50,1650,1535,32,13,15,53,3,1396,1301,28,10,9,44,2
26049049197,8,26049049197,1011,511,472,1186,613,552,1174,607,537,905,464,425,893,423,422,915,485,406,1014,474,505,1385,1262,29,31,55,4,0,31,52,0,0,0,1735,1459,46,89,152,6,0,0,0,1450,1371,4,44,25,4,0,44,22,0,0,0,0,1865,1700,10,50,108,5,0,44,100,0,0,0,15,1934,1685,43,129,54,29,1,0,0,1522,1347,35,85,37,24,1,0,0,1552,1265,26,153,36,0,0,5,67,1848,1465,44,217,61,41,0,1552,1265,26,165,40,31,0
26049049122,8,26049049122,867,444,394,994,492,482,984,504,457,785,426,347,772,384,345,795,450,314,868,414,405,1489,1471,10,6,0,0,0,6,0,0,0,0,1850,1821,12,17,0,0,0,0,0,1383,1317,15,5,0,44,0,5,0,4,0,0,0,1673,1597,17,13,0,45,0,6,0,5,0,0,47,1922,1775,69,50,11,19,0,0,0,1440,1357,36,26,7,16,0,0,0,1452,1270,36,66,5,3,0,0,72,1953,1624,67,162,18,66,4,1452,1270,36,83,5,43,0
26049049174,8,26049049174,662,278,363,755,301,444,742,320,410,595,260,314,588,216,346,597,278,293,693,277,377,1144,1117,0,26,0,0,0,26,0,0,0,0,1450,1418,0,25,7,0,0,0,0,1174,1152,3,17,0,3,0,17,0,0,0,0,0,1438,1407,1,19,8,3,0,19,8,0,0,0,3,1626,1508,30,74,5,14,0,0,0,1237,1155,20,54,2,9,0,0,0,1154,1021,21,44,1,1,0,7,59,1451,1252,51,75,7,60,4,1154,1021,21,54,3,44,1
26163163652,6,26163163652,933,428,474,1156,496,646,1132,497,589,799,400,383,772,371,355,797,417,355,944,390,510,2130,1904,88,104,13,27,0,104,13,0,0,0,3125,2630,279,180,12,26,0,0,0,2339,1999,85,221,0,25,0,221,0,0,0,0,0,3443,2679,303,435,0,27,0,410,0,0,0,0,52,2863,2504,144,102,55,69,0,0,0,2135,1928,80,60,28,43,0,0,0,2215,1862,131,66,11,6,2,6,131,2819,2319,192,155,37,117,4,2215,1862,131,101,21,99,4
26123123005,2,26123123005,947,284,627,1179,329,826,1171,335,806,816,273,521,802,234,500,814,275,501,994,283,647,1415,1301,72,5,15,21,0,0,8,3,2,0,1887,1701,124,9,26,40,0,0,0,1542,1440,62,5,19,17,0,0,8,3,0,2,0,1962,1810,100,8,27,38,0,0,8,1,0,0,50,2141,2005,106,13,9,20,0,0,0,1592,1518,56,3,5,15,0,0,0,1706,1533,89,1,9,14,0,1,59,2224,1935,149,22,21,84,1,1706,1533,89,9,11,59,1
26099000011,9,26099000011,939,252,677,1124,274,842,1111,272,831,864,266,593,841,220,600,863,270,583,834,210,603,1043,1032,0,0,0,12,0,0,0,0,0,0,1364,1289,62,0,0,13,0,0,0,1342,1328,0,0,0,12,0,0,0,0,0,0,0,1661,1590,57,0,0,13,0,0,0,0,0,0,13,1054,1008,15,9,19,5,0,0,0,837,809,10,5,11,3,0,0,0,1363,1278,24,4,21,4,0,2,30,1805,1684,41,7,36,22,0,1363,1278,24,5,25,18,0
26099099254,10,26099099254,1124,495,603,1430,592,827,1396,605,759,932,436,476,902,402,460,933,449,464,1163,487,630,2000,1756,104,13,117,6,0,8,92,0,0,0,2833,2417,132,53,234,60,0,0,0,2450,2230,75,10,139,0,0,10,109,0,0,0,0,3223,2809,89,27,298,65,0,17,254,0,0,0,54,2793,2306,35,110,317,25,5,0,0,2153,1814,24,65,234,16,4,0,0,2134,1673,48,58,252,5,1,15,82,2766,2099,87,152,359,58,4,2134,1673,48,78,271,47,2
26099099202,10,26099099202,1598,547,1009,1911,613,1278,1878,624,1216,1442,554,864,1393,477,845,1426,556,830,1549,451,1031,2214,2199,0,15,0,0,0,0,0,0,0,0,3181,3115,0,66,0,0,0,0,0,2217,2187,0,25,0,0,0,0,0,0,0,0,0,3223,3121,0,102,0,0,0,0,0,0,0,0,102,3042,2848,78,51,57,18,1,0,0,2364,2235,53,30,40,9,0,0,0,2599,2356,64,33,48,2,0,4,92,3289,2917,102,68,112,39,9,2599,2356,64,41,72,29,5
26099099255,10,26099099255,1775,786,947,2106,915,1166,2053,914,1107,1573,750,796,1533,676,784,1576,778,755,1844,679,1073,2783,2579,20,179,5,0,0,179,5,0,0,0,4041,3776,50,207,7,0,0,0,0,3032,2875,2,111,41,0,0,111,8,0,0,0,0,3975,3792,3,119,45,0,0,112,12,0,0,0,51,3812,3540,69,120,59,12,6,0,0,2966,2792,44,72,43,10,5,0,0,3037,2744,84,61,44,7,1,11,85,3796,3380,114,122,103,48,4,3037,2744,84,80,68,42,2
26099099153,9,26099099153,730,253,460,847,288,547,831,278,528,672,252,412,655,219,413,672,250,409,741,235,464,1499,1420,21,11,15,20,0,11,15,1,0,0,1840,1658,60,20,27,75,13,0,0,1286,1233,6,9,4,29,0,8,4,6,0,0,0,1574,1464,13,16,16,72,12,15,4,5,1,0,69,1478,1370,19,50,18,15,1,0,0,1141,1068,14,34,10,8,0,0,0,1288,1151,43,23,9,9,0,9,44,1487,1304,56,38,21,47,2,1288,1151,43,29,10,35,2
26099099050,10,26099099050,1011,529,449,1231,625,589,1222,633,561,869,493,351,856,429,373,874,490,353,1044,497,490,1955,1610,0,280,10,4,0,255,0,0,50,0,2713,2064,51,584,9,53,0,0,0,2040,1710,0,255,0,4,0,240,0,0,0,65,0,2719,2134,0,578,0,73,0,446,0,0,0,0,139,2301,1889,150,221,28,33,0,0,0,1787,1553,89,116,21,20,0,0,0,1830,1445,45,238,21,4,0,0,77,2427,1809,93,416,51,42,5,1830,1445,45,258,33,35,5
26099099319,10,26099099319,1348,957,353,1562,1113,433,1548,1114,389,1186,842,305,1164,818,290,1190,870,288,1490,998,433,2619,1437,38,946,159,37,0,906,144,0,0,0,3686,1770,58,1442,364,65,0,0,0,2602,1325,41,987,212,52,0,972,192,0,0,0,0,3894,1565,67,1850,322,149,0,1789,281,0,0,0,189,3802,2460,88,829,377,66,1,0,0,2732,1977,45,438,232,46,1,0,0,2972,1379,97,839,461,11,1,25,159,4034,1641,154,1386,735,104,2,2972,1379,97,905,491,76,2
26099099140,9,26099099140,1164,467,679,1382,540,828,1369,529,821,1019,442,570,995,389,576,1027,459,553,1184,438,710,1572,1314,23,186,44,7,0,174,44,7,0,0,2358,1987,69,239,61,7,0,0,0,1969,1761,18,133,57,0,0,133,57,0,0,0,0,3153,2825,35,200,92,0,0,182,92,0,0,0,18,2354,2029,46,133,119,16,9,0,0,1501,1302,24,81,80,8,3,0,0,1676,1426,48,86,63,2,0,6,45,2338,1971,64,125,118,33,1,1676,1426,48,89,70,22,0
