GEOID20,District,FriendlyId,Total_2016-2020_Comp,Dem_2016-2020_Comp,Rep_2016-2020_Comp,Total_2020_Sen,Dem_2020_Sen,Rep_2020_Sen,Total_2020_Pres,Dem_2020_Pres,Rep_2020_Pres,Total_2018_Sen,Dem_2018_Sen,Rep_2018_Sen,Total_2018_AG,Dem_2018_AG,Rep_2018_AG,Total_2018_Gov,Dem_2018_Gov,Rep_2018_Gov,Total_2016_Sen,Dem_2016_Sen,Rep_2016_Sen,Total_2016_Pres,Dem_2016_Pres,Rep_2016_Pres,Total_2019_CVAP,White_2019_CVAP,Hispanic_2019_CVAP,Black_2019_CVAP,Asian_2019_CVAP,Native_2019_CVAP,Pacific_2019_CVAP,BlackAlone_2019_CVAP,AsianAlone_2019_CVAP,NativeAlone_2019_CVAP,OtherAlone_2019_CVAP,TwoOrMore_2019_CVAP,Total_2019_Total,White_2019_Total,Hispanic_2019_Total,Black_2019_Total,Asian_2019_Total,Native_2019_Total,Pacific_2019_Total,BlackAlone_2019_Total,NativeAlone_2019_Total,Total_2020_VAP,White_2020_VAP,Hispanic_2020_VAP,Black_2020_VAP,Asian_2020_VAP,Native_2020_VAP,Pacific_2020_VAP,BlackAlone_2020_VAP,AsianAlone_2020_VAP,NativeAlone_2020_VAP,PacificAlone_2020_VAP,OtherAlone_2020_VAP,TwoOrMore_2020_VAP,Total_2020_Total,White_2020_Total,Hispanic_2020_Total,Black_2020_Total,Asian_2020_Total,Native_2020_Total,Pacific_2020_Total,BlackAlone_2020_Total,AsianAlone_2020_Total,NativeAlone_2020_Total,PacificAlone_2020_Total,OtherAlone_2020_Total,TwoOrMore_2020_Total,Total_2010_Total,White_2010_Total,Hispanic_2010_Total,Black_2010_Total,Asian_2010_Total,Native_2010_Total,Pacific_2010_Total,BlackAlone_2010_Total,NativeAlone_2010_Total,Total_2010_VAP,White_2010_VAP,Hispanic_2010_VAP,Black_2010_VAP,Asian_2010_VAP,Native_2010_VAP,Pacific_2010_VAP,BlackAlone_2010_VAP,NativeAlone_2010_VAP,Total_2020_NHVAP,White_2020_NHVAP,Hispanic_2020_NHVAP,BlackAlone_2020_NHVAP,AsianAlone_2020_NHVAP,NativeAlone_2020_NHVAP,PacificAlone_2020_NHVAP,OtherAlone_2020_NHVAP,TwoOrMore_2020_NHVAP,Total_2020_Total,White_2020_Total,Hispanic_2020_Total,Black_2020_Total,Asian_2020_Total,Native_2020_Total,Pacific_2020_Total,Total_2020_VAP,White_2020_VAP,Hispanic_2020_VAP,Black_2020_VAP,Asian_2020_VAP,Native_2020_VAP,Pacific_2020_VAP
04013000351,8,04013000351,3910,1429,2440,4197,1700,2497,4183,1687,2485,3804,1502,2256,3712,1302,2410,3783,1020,2721,3739,1232,2356,3776,1350,2301,4835,4647,66,35,45,38,4,35,45,25,0,0,5016,4822,63,39,42,40,7,0,0,5015,4786,82,44,45,59,4,40,45,40,4,0,0,5165,4938,82,41,39,58,6,40,39,39,6,0,20,5165,4969,60,63,52,22,2,0,0,5156,4960,60,63,52,22,2,0,0,5458,5203,83,54,44,9,0,9,56,5499,5213,96,74,59,50,5,5458,5203,83,64,48,42,0
04013000392,3,04013000392,1373,1079,254,1786,1467,319,1811,1413,355,1083,867,170,1048,838,207,1079,786,252,1368,903,393,1406,1087,232,4820,855,3370,345,95,160,0,345,95,160,0,0,12742,963,10135,615,789,558,0,0,0,5290,875,3730,405,150,125,0,405,150,125,0,0,0,13562,938,10845,964,663,379,0,941,607,192,0,30,9,11559,1115,8987,623,806,316,33,0,0,7182,943,5263,412,505,181,23,0,0,7988,936,5997,610,169,148,1,41,86,11746,1064,9241,986,278,542,14,7988,936,5997,699,197,380,10
04013000735,5,04013000735,2105,746,1309,2646,1053,1593,2672,1017,1610,1903,700,1150,1838,626,1209,1901,593,1270,1682,449,1117,1726,523,1023,3913,2873,464,101,267,148,25,80,165,130,51,0,5507,3881,747,167,603,162,132,0,0,4180,3026,690,107,196,113,20,102,128,113,20,20,0,6146,4027,1217,156,498,117,76,113,269,117,63,149,195,3886,2683,728,222,164,118,21,0,0,2637,1871,439,128,121,84,11,0,0,4294,2748,801,184,255,62,28,9,207,6209,3793,1264,518,481,210,86,4294,2748,801,268,356,141,49
04013000198,4,04013000198,3879,1545,2252,4501,2037,2464,4547,1904,2580,3534,1547,1860,3468,1353,2105,3540,1027,2395,3683,1324,2032,3767,1369,2138,7533,6413,567,321,52,153,6,311,20,131,11,0,8453,6893,885,367,65,279,6,0,0,8084,6844,828,212,77,131,2,210,37,62,2,3,0,9191,7315,1354,367,91,321,43,215,43,93,1,0,166,7213,6065,805,182,100,73,23,0,0,6708,5805,598,157,90,57,16,0,0,7041,5535,873,237,126,43,3,24,200,7601,5761,1106,350,192,216,17,7041,5535,873,285,173,161,10
04013000296,4,04013000296,2138,1273,797,2791,1779,1012,2814,1688,1063,1772,1088,595,1702,1026,671,1771,971,733,1934,947,844,2004,1081,691,4605,1792,2466,100,145,109,0,100,110,84,9,0,9131,2253,6386,223,212,232,202,0,0,4425,1855,2180,135,125,115,0,80,105,90,0,10,0,9136,2573,6072,204,182,315,263,92,114,110,0,0,175,8672,2629,5403,363,151,269,99,0,0,5648,2052,3206,192,107,149,70,0,0,6851,2202,3845,224,187,156,46,18,173,9648,2637,5887,495,289,574,117,6851,2202,3845,313,226,393,67
04013000028,3,04013000028,2622,1901,669,3272,2430,842,3303,2408,847,2218,1664,496,2156,1592,558,2212,1468,676,2530,1635,787,2590,1846,586,5140,1748,2202,945,115,113,4,945,90,99,30,0,7612,1986,4027,1298,249,215,4,0,0,4645,1552,2345,578,89,34,4,578,70,24,4,40,0,6976,1742,4076,1039,247,160,4,858,130,24,4,12,129,5722,1242,3108,1158,163,220,22,0,0,4147,1091,2033,831,125,149,19,0,0,5075,1448,2481,755,170,66,0,30,125,6710,1709,3497,1182,313,295,42,5075,1448,2481,866,235,217,13
04013000343,8,04013000343,1194,445,723,1397,555,842,1435,529,882,1042,434,582,1026,383,640,1048,336,691,1189,376,701,1223,428,701,2361,2003,201,44,62,49,0,44,62,18,0,0,2926,2361,292,44,175,49,0,0,0,2534,2073,315,38,59,50,0,38,59,18,0,0,0,3022,2389,399,41,143,49,0,41,142,15,0,4,35,2630,2102,370,66,87,27,8,0,0,2087,1743,238,33,67,16,5,0,0,2102,1615,302,25,51,11,3,9,86,2596,1907,430,84,110,80,11,2102,1615,302,44,80,46,9
04013000238,1,04013000238,259,184,69,361,261,100,362,259,98,200,154,41,196,137,59,199,129,61,248,147,84,251,176,55,755,25,125,4,0,600,0,4,0,580,4,0,1053,32,175,9,6,944,1,0,0,760,25,125,0,0,610,0,0,0,590,0,4,0,1067,27,178,4,8,932,2,0,8,828,0,3,23,971,25,167,8,2,891,0,0,0,614,24,86,4,2,546,0,0,0,778,51,87,2,0,610,0,0,28,1152,70,156,24,6,1018,1,778,51,87,10,5,677,0
04013000480,1,04013000480,2469,1364,1045,3097,1853,1244,3151,1816,1285,2073,1210,780,2018,1124,888,2058,982,1013,2388,1087,1122,2452,1213,1052,6610,4095,1765,520,104,118,4,460,84,84,0,0,14852,5053,8587,922,188,206,26,0,0,6750,4070,1965,435,162,98,4,395,158,69,4,0,0,14888,4975,8789,991,258,187,36,636,236,78,5,9,160,13288,4604,7582,709,240,338,61,0,0,9209,3953,4557,416,166,228,39,0,0,10931,4064,5614,495,300,128,16,37,277,15313,4702,8879,998,513,608,61,10931,4064,5614,656,387,426,37
04013000683,1,04013000683,909,451,437,1074,598,476,1084,574,490,816,435,355,795,377,418,816,329,469,878,350,473,901,411,423,1633,1235,304,29,62,1,0,18,47,1,0,0,3404,1719,1540,40,115,18,13,0,0,1535,1222,249,18,45,1,0,9,45,1,0,0,0,3203,1578,1533,23,70,19,6,9,70,1,0,0,7,2613,1500,879,38,178,31,10,0,0,1900,1216,518,23,131,20,7,0,0,1966,1093,670,28,93,9,0,7,66,2716,1322,1113,82,165,83,15,1966,1093,670,43,125,61,14
04017000005,2,04017000005,859,411,430,1039,523,516,1044,500,528,744,366,355,725,351,374,747,313,415,834,399,378,857,399,399,1086,20,4,0,0,1066,0,0,0,1066,0,0,2202,19,14,0,34,2149,11,0,0,832,45,4,0,0,787,0,0,0,787,0,0,0,1858,46,3,0,36,1776,0,0,36,1773,0,0,0,1794,17,34,5,29,1738,0,0,0,1114,14,20,2,18,1073,0,0,0,1210,17,12,4,14,1160,0,0,3,1932,17,22,13,21,1886,1,1210,17,12,7,15,1170,1
04017000029,2,04017000029,973,666,290,1278,943,335,1279,929,334,798,557,219,794,536,256,800,467,309,899,584,273,887,577,253,2681,890,673,87,0,1019,0,87,0,961,9,0,3972,1137,964,143,0,1910,9,0,0,2714,794,860,65,0,986,0,65,0,939,0,9,0,3771,1025,1041,138,0,1737,10,77,0,1562,0,0,69,3270,1257,900,167,47,1035,4,0,0,2315,1019,556,96,34,654,1,0,0,2374,911,548,46,16,763,1,12,77,3300,1095,863,128,29,1401,6,2374,911,548,82,23,890,4
04001000015,2,04001000015,908,743,130,1151,994,157,1157,989,148,754,601,112,748,606,140,752,591,121,873,721,127,862,678,93,2022,141,16,25,0,1850,0,22,0,1822,0,0,2935,148,16,23,12,2740,0,0,0,1937,105,7,30,0,1796,0,26,0,1781,0,7,0,3192,117,5,176,21,3029,0,28,0,2839,0,0,204,2955,228,79,25,28,2659,1,0,0,1888,195,40,19,14,1649,0,0,0,2108,163,44,22,61,1788,0,0,30,2949,177,62,43,80,2643,2,2108,163,44,32,63,1831,1
04013000515,8,04013000515,1723,926,751,2116,1225,891,2144,1179,923,1476,838,597,1445,794,650,1469,707,721,1674,680,854,1712,809,732,3890,2330,675,425,285,185,0,410,285,165,0,0,5647,2950,1154,785,425,286,20,0,0,4170,2380,845,495,285,165,0,460,235,150,0,0,0,6829,2778,1832,1517,531,312,26,1316,342,217,0,0,344,5280,3078,1465,470,166,210,60,0,0,3928,2507,929,299,114,133,33,0,0,4565,2674,1005,435,108,116,11,20,196,5820,3092,1462,827,204,351,38,4565,2674,1005,563,144,229,27
04013000140,1,04013000140,2519,1380,1080,2966,1736,1230,3005,1690,1262,2250,1311,876,2167,1170,994,2244,1094,1096,2392,1075,1171,2471,1276,1009,4820,3800,710,99,95,110,0,74,95,110,0,0,5454,4079,916,104,99,298,0,0,0,4400,3400,620,189,110,80,4,74,110,80,4,0,0,4891,3660,722,188,129,225,7,74,129,79,7,0,220,4953,3792,752,166,155,134,17,0,0,4198,3376,509,127,119,97,15,0,0,4492,3276,685,141,126,85,16,13,150,5066,3531,914,234,211,209,27,4492,3276,685,180,177,167,25
04013000118,4,04013000118,761,398,333,954,554,400,953,522,405,636,337,267,618,329,288,630,279,332,760,321,378,788,350,331,1824,1158,520,91,8,45,0,87,6,25,4,0,3247,1547,1430,394,18,93,5,0,0,1953,1317,500,100,3,28,0,96,3,14,0,4,0,3242,1755,1252,283,9,75,6,187,4,7,0,7,30,2743,1405,1062,172,33,111,27,0,0,1910,1098,625,108,24,69,12,0,0,2203,975,867,199,20,49,10,13,70,3094,1242,1302,416,58,191,38,2203,975,867,259,39,120,20
04013000203,4,04013000203,1871,1037,784,2312,1413,899,2323,1360,923,1606,946,612,1557,839,716,1595,749,806,1789,817,851,1837,909,740,4444,3025,787,496,20,120,0,471,10,120,0,0,6016,3409,1640,766,94,250,0,0,0,5001,3293,899,564,35,210,0,519,25,210,0,0,0,6232,3750,1398,776,88,322,0,657,30,278,0,0,117,5096,2864,1528,445,77,257,33,0,0,4014,2585,932,301,65,164,20,0,0,4756,2997,1094,312,58,139,20,9,127,5952,3313,1708,546,124,401,51,4756,2997,1094,393,97,242,33
04013000469,1,04013000469,2736,1657,1014,3747,2341,1406,3831,2312,1454,2203,1408,737,2138,1326,808,2186,1227,900,2224,1093,994,2289,1308,771,6325,4810,1080,204,139,89,0,194,70,65,0,0,8936,5000,3168,292,414,169,0,0,0,6285,4695,1090,194,209,84,0,154,160,60,0,0,0,8705,4817,3027,280,553,153,0,159,391,80,0,37,194,7698,4290,2678,383,216,244,25,0,0,6293,3990,1722,283,187,179,22,0,0,7964,5171,1749,315,278,159,14,37,241,9095,5415,2446,527,416,385,36,7964,5171,1749,425,357,302,27
04013000042,5,04013000042,4420,2053,2294,5223,2599,2624,5245,2563,2604,3981,1943,1961,3888,1785,2103,3969,1617,2288,4178,1485,2491,4278,1826,2164,6222,5004,587,55,421,148,0,55,411,34,4,0,7927,6061,888,100,716,234,95,0,0,6131,4778,502,255,485,115,0,255,466,25,0,10,0,8102,6175,737,295,766,200,39,259,653,25,0,0,251,8550,6410,980,342,738,120,49,0,0,6486,5016,654,230,528,73,35,0,0,6846,4756,816,264,639,57,17,24,273,8638,5708,1176,489,1040,280,49,6846,4756,816,344,752,198,32
04013000202,4,04013000202,2129,1171,903,2620,1561,1059,2647,1493,1092,1826,1040,735,1772,962,804,1814,876,890,2077,958,989,2120,1095,854,3739,2439,601,268,121,145,110,250,108,115,45,0,6123,3154,1492,618,318,473,208,0,0,4379,2725,911,364,96,149,125,337,76,120,125,0,0,6562,3355,1701,783,169,512,173,620,147,333,173,0,231,6120,2916,2208,474,445,219,32,0,0,4460,2391,1359,309,312,145,24,0,0,5000,2356,1438,429,380,142,16,18,221,6563,2790,2136,745,635,377,59,5000,2356,1438,511,465,256,36
04013000304,1,04013000304,2041,827,1188,2309,1025,1284,2315,998,1292,1894,811,1052,1838,724,1112,1899,651,1227,1988,613,1280,2056,761,1175,2684,2396,170,17,61,22,0,8,39,2,14,0,3562,3032,262,76,132,50,1,0,0,2616,2371,143,15,48,24,0,8,33,3,0,14,0,3469,2940,281,74,118,48,1,17,93,4,0,36,100,3358,2946,223,70,95,27,8,0,0,2677,2393,145,50,73,17,6,0,0,2656,2266,192,11,79,6,3,6,93,3323,2744,305,58,141,51,11,2656,2266,192,33,102,39,6
04013000143,9,04013000143,3388,1448,1876,4689,2121,2568,4737,2046,2611,2780,1253,1457,2746,1206,1538,2779,1035,1680,2615,951,1501,2660,1062,1419,7449,3980,2253,674,174,369,0,484,169,219,20,0,9815,4532,3633,921,536,789,84,0,0,9348,5367,2446,910,299,320,0,750,289,245,0,14,0,12807,6358,4071,1098,753,622,81,735,601,258,0,353,431,8613,4508,2893,660,324,323,20,0,0,6522,3561,2063,484,202,273,11,0,0,10679,5587,3379,756,308,308,35,51,255,13779,6836,4692,1258,594,578,94,10679,5587,3379,889,404,496,70
04027000P13,7,04027000P13,958,547,392,1273,770,503,1294,735,531,756,400,330,732,436,294,754,387,348,924,408,466,969,543,373,3141,810,2070,205,0,60,0,150,0,15,0,0,4288,883,3150,317,59,128,14,0,0,3166,735,2255,155,0,10,0,105,0,0,0,0,0,4662,803,3691,284,68,67,0,107,0,0,0,0,61,4810,1318,3275,145,83,134,15,0,0,3492,1121,2199,83,70,94,10,0,0,3429,706,2544,67,21,22,2,20,47,4629,797,3599,141,67,165,13,3429,706,2544,101,43,97,7
04027000P07,7,04027000P07,1628,1294,296,2096,1620,476,2135,1554,556,1312,1063,205,1290,1106,182,1319,1060,210,1514,948,517,1649,1351,199,4486,225,4252,3,0,10,0,3,0,10,0,0,9395,355,9030,142,0,21,0,0,0,5304,150,5143,3,0,10,0,3,0,10,0,0,0,9937,227,9697,143,0,33,0,1,0,11,0,0,0,8397,553,7410,290,60,287,19,0,0,5684,505,4788,254,39,214,15,0,0,5896,125,5725,9,8,11,0,0,18,8801,171,8551,48,50,118,12,5896,125,5725,32,21,92,5
04013000046,3,04013000046,522,352,155,726,528,198,729,500,216,392,268,106,380,254,126,390,234,143,498,278,178,500,319,141,1584,518,849,202,4,20,0,202,4,20,0,0,4073,520,3128,519,28,18,0,0,0,1326,343,762,182,0,45,0,182,0,45,0,0,0,3324,362,2540,594,11,43,0,354,0,43,0,0,25,3384,642,2510,225,11,86,6,0,0,2125,516,1453,137,11,50,4,0,0,2500,455,1712,204,28,29,0,5,67,3635,545,2616,401,70,141,11,2500,455,1712,268,46,97,3
04013000205,9,04013000205,1801,824,940,2526,1260,1266,2559,1201,1313,1415,669,694,1375,634,740,1422,563,819,1462,551,815,1522,620,808,3054,1467,1245,169,64,73,0,169,45,59,30,0,4706,2020,2127,324,144,221,0,0,0,3276,1507,1439,225,34,51,0,225,20,38,0,15,0,4836,1909,2510,368,72,80,0,290,19,38,0,0,69,3541,1645,1467,307,117,79,21,0,0,2255,1171,814,178,74,45,7,0,0,4879,2111,2092,381,81,41,20,24,129,6937,2720,3254,692,168,273,38,4879,2111,2092,446,113,180,31
04013000201,5,04013000201,3751,1430,2237,4398,1836,2562,4448,1783,2587,3353,1379,1910,3275,1224,2050,3331,1098,2177,3668,1119,2363,3769,1263,2149,4971,3928,680,135,70,124,4,135,60,95,25,0,7098,5019,1352,310,234,134,4,0,0,5265,4291,658,121,65,104,2,121,55,69,2,15,0,7510,5561,1298,264,239,142,2,237,218,72,2,53,69,7545,6053,980,229,237,78,31,0,0,5418,4433,634,148,173,38,17,0,0,5800,4288,852,129,191,66,23,31,220,7754,5515,1304,342,374,283,59,5800,4288,852,206,268,182,37
04013000111,4,04013000111,2288,1052,1187,2926,1494,1432,2974,1429,1505,1961,963,951,1912,857,1050,1952,711,1196,2139,832,1137,2178,917,1095,5560,4345,760,364,19,35,40,360,19,35,0,0,7513,5166,1721,492,30,80,54,0,0,5690,4335,945,325,8,33,35,315,8,29,35,0,0,7041,4964,1558,396,13,101,49,351,13,59,49,0,47,6741,4679,1505,354,107,162,18,0,0,5540,4212,926,243,76,107,14,0,0,5828,4055,1120,299,95,70,12,11,166,7042,4447,1710,542,197,273,36,5828,4055,1120,360,140,201,18
04013000326,3,04013000326,711,573,123,903,723,180,906,702,192,589,488,82,574,476,93,588,456,106,727,482,198,756,597,112,2010,330,1540,39,4,73,0,39,4,73,4,0,4696,521,4023,187,6,87,6,0,0,1905,255,1435,114,0,89,0,114,0,89,0,15,0,4555,380,3921,190,0,100,17,114,0,85,0,0,55,4467,318,3986,120,21,158,23,0,0,2758,262,2394,63,14,98,11,0,0,2987,245,2622,35,25,30,0,9,21,4385,303,3898,107,55,183,8,2987,245,2622,55,36,119,3
04013000736,1,04013000736,1681,832,818,1900,1007,893,1921,975,917,1541,817,692,1506,739,765,1525,665,827,1671,678,911,1686,776,796,2166,1787,279,14,10,70,0,4,10,50,10,0,2896,2236,483,19,30,149,0,0,0,2259,1756,249,170,0,60,0,160,0,50,0,20,0,2861,2185,360,182,18,116,18,160,0,70,0,0,86,2986,2439,363,53,70,57,27,0,0,2353,1995,234,31,53,37,17,0,0,2494,1873,412,53,49,27,0,1,79,3077,2163,624,112,110,96,21,2494,1873,412,68,78,75,9
04013000157,5,04013000157,4140,1732,2308,5083,2329,2754,5154,2256,2803,3589,1586,1919,3475,1447,2019,3583,1318,2183,3900,1238,2484,3992,1464,2172,6405,4600,1080,435,270,15,0,420,235,0,0,0,9146,6336,1609,759,505,15,14,0,0,6580,5040,730,475,295,10,0,465,265,0,0,20,0,9290,6796,1195,686,675,9,36,606,526,0,16,33,118,6862,4753,1240,359,478,104,34,0,0,4635,3335,730,215,316,62,15,0,0,7078,4759,1076,393,456,49,12,23,310,10210,6613,1768,851,858,238,58,7078,4759,1076,521,587,144,40
04013000266,1,04013000266,203,54,147,233,62,171,229,61,164,191,60,129,187,47,140,190,44,144,191,45,132,192,44,137,382,374,8,3,0,0,0,3,0,0,0,0,401,392,9,3,0,0,0,0,0,299,296,3,3,0,0,0,3,0,0,0,0,0,357,353,3,3,0,0,0,3,0,0,0,0,0,306,280,23,1,2,1,0,0,0,252,235,15,1,2,1,0,0,0,232,219,5,0,0,0,0,5,3,264,246,7,0,3,3,1,232,219,5,0,0,2,0
04013000076,4,04013000076,4030,2002,1967,4623,2454,2169,4636,2498,2092,3742,1928,1777,3628,1720,1907,3719,1585,2077,3803,1426,2252,3862,1824,1781,4771,3774,352,212,397,25,0,197,363,25,25,0,6539,4943,507,273,720,102,35,0,0,4944,3463,371,272,781,30,0,272,707,30,0,20,0,7159,4441,603,341,1812,185,31,328,1453,79,0,0,255,6660,5304,506,251,578,50,17,0,0,4686,3845,300,155,364,32,12,0,0,4942,3659,461,175,401,24,1,18,203,6425,4535,741,341,673,146,24,4942,3659,461,227,483,109,14
04013000524,9,04013000524,1341,473,838,1766,674,1092,1789,619,1143,1087,420,625,1056,386,665,1081,320,728,1284,389,766,1325,438,799,3853,2727,806,233,23,48,0,208,15,23,23,0,5512,3275,1717,420,37,89,6,0,0,3589,2122,1269,163,0,20,0,161,0,20,0,20,0,5156,2569,2240,309,16,65,8,252,0,31,0,0,69,4160,2285,1694,99,41,103,14,0,0,2849,1723,1000,63,28,70,10,0,0,3503,1759,1572,28,12,34,5,27,66,4828,2186,2430,97,25,141,14,3503,1759,1572,62,21,96,11
04013000327,5,04013000327,4789,2130,2544,6509,3093,3416,6581,3039,3421,3924,1851,1989,3801,1679,2119,3914,1546,2280,3908,1277,2436,4008,1534,2051,6642,4266,1229,537,452,64,31,492,383,49,49,0,10457,6444,2046,958,991,159,228,0,0,6950,4535,1435,440,410,39,55,400,345,35,55,14,0,11331,6759,2504,764,1405,106,111,469,1044,32,111,60,352,6829,4575,1193,358,676,119,45,0,0,4644,3224,731,215,430,77,22,0,0,8768,5655,1409,445,776,57,7,35,384,12625,7919,2225,918,1360,314,96,8768,5655,1409,580,949,207,35
04013000297,3,04013000297,2242,1875,320,2894,2482,412,2904,2430,429,1847,1590,195,1806,1544,255,1836,1392,381,2153,1685,403,2177,1838,211,5621,823,2135,2273,177,215,0,2219,172,196,0,0,10010,1058,5490,2886,287,553,0,0,0,5646,927,2123,2227,184,199,0,2202,154,184,0,0,0,9552,1143,4936,2812,337,467,0,2726,305,299,0,5,137,8130,998,3964,2955,244,254,27,0,0,5674,861,2401,2217,171,159,11,0,0,6652,977,3242,1964,211,107,5,23,123,9134,1112,4884,2755,325,401,34,6652,977,3242,2104,263,272,21
04013000438,1,04013000438,3029,1535,1433,3589,2007,1582,3633,1960,1615,2719,1444,1207,2672,1312,1355,2702,1169,1479,2857,1151,1560,2919,1339,1360,5650,4128,728,429,178,162,15,403,178,67,15,0,7064,5052,866,732,321,248,31,0,0,6298,4912,417,636,258,47,15,607,258,7,15,15,0,7487,5745,554,842,347,86,27,710,347,8,13,0,115,6340,5009,726,345,224,170,10,0,0,5099,4166,480,241,172,105,9,0,0,5529,3939,668,307,314,70,4,30,197,6848,4630,982,578,497,250,33,5529,3939,668,409,377,196,26
04013000366,4,04013000366,1974,715,1234,2218,901,1317,2214,874,1328,1847,729,1086,1823,624,1198,1851,501,1323,1883,613,1188,1903,668,1161,3005,2970,15,0,0,15,0,0,0,15,0,0,3099,3067,16,0,0,16,0,0,0,3410,3381,15,0,14,0,0,0,14,0,0,0,0,3472,3442,17,0,13,0,0,0,13,0,0,0,0,3123,3051,21,17,27,9,1,0,0,3123,3051,21,17,27,9,1,0,0,3075,2919,54,16,35,6,1,0,44,3101,2925,61,23,41,32,1,3075,2919,54,18,39,29,1
04013000394,4,04013000394,4191,2404,1703,5014,3025,1989,5058,3003,1967,3728,2226,1428,3638,2078,1557,3707,1893,1736,4019,1815,2022,4105,2210,1554,6730,3815,1110,1045,360,365,45,970,335,265,19,0,9967,5159,1913,1563,889,1083,112,0,0,6825,4580,805,600,360,330,100,555,335,260,100,50,0,10238,6208,1312,1251,897,920,244,908,748,483,109,0,470,8805,5961,1243,687,754,260,46,0,0,6707,4756,832,467,509,181,27,0,0,7159,4331,1166,512,673,159,16,41,261,9208,5183,1671,962,1073,425,58,7159,4331,1166,655,763,290,36
04017000004,2,04017000004,393,316,62,495,423,72,493,416,69,345,278,50,338,277,60,338,241,80,375,309,56,371,288,38,871,4,0,0,4,859,0,0,0,859,0,0,1291,7,0,0,5,1277,0,0,0,772,10,0,0,0,760,0,0,0,760,0,0,0,1108,8,0,0,0,1099,0,0,0,1099,0,0,0,1052,4,11,2,0,1046,0,0,0,695,4,4,0,0,689,0,0,0,916,3,1,0,1,909,0,0,2,1412,8,8,4,1,1402,2,916,3,1,0,1,911,0
04017000044,2,04017000044,124,97,25,159,131,28,163,126,35,115,93,20,116,91,25,120,78,40,125,101,20,121,93,20,262,87,90,12,0,64,0,12,0,57,0,0,425,132,141,27,7,133,0,0,0,282,92,103,12,0,64,0,12,0,55,0,0,0,448,149,161,30,7,121,0,12,0,97,0,0,20,378,204,56,9,5,117,3,0,0,242,144,40,2,5,54,3,0,0,194,107,16,6,1,53,0,1,10,250,134,28,9,6,74,3,194,107,16,8,4,58,3
04017000022,2,04017000022,475,390,73,557,480,77,562,460,95,440,362,56,428,350,73,440,300,125,504,439,56,489,407,48,839,21,10,0,4,809,0,0,4,809,0,0,1108,22,16,0,4,1076,0,0,0,870,21,4,4,4,841,0,4,4,822,0,0,0,1089,24,13,1,6,1052,0,1,6,1023,0,0,21,1201,14,28,4,3,1182,2,0,0,836,9,14,0,1,822,1,0,0,732,8,9,0,0,708,0,1,6,964,9,20,8,2,951,0,732,8,9,0,1,721,0
04013000625,1,04013000625,91,25,65,97,30,67,97,27,68,91,25,65,91,25,66,91,24,67,81,20,55,82,22,58,112,109,0,2,0,0,0,0,0,0,0,0,117,115,0,2,0,0,0,0,0,115,114,0,2,0,0,0,0,0,0,0,0,0,126,123,0,2,0,0,0,0,0,0,0,0,2,127,114,10,2,2,2,0,0,0,106,97,8,1,2,2,0,0,0,84,72,7,0,1,0,0,0,4,94,75,12,1,5,4,0,84,72,7,1,3,0,0
04013000342,9,04013000342,3896,1524,2309,5443,2334,3109,5494,2249,3172,3073,1253,1768,3003,1146,1848,3078,999,2019,3259,1003,2022,3351,1163,1939,6140,4250,1195,390,170,124,0,355,115,99,10,0,8947,5798,1910,693,404,269,0,0,0,6365,4285,1305,445,190,129,0,340,90,89,0,10,0,9406,5571,2453,835,408,303,0,472,138,179,0,0,593,8233,5249,1789,703,513,143,31,0,0,5352,3593,1021,397,315,74,22,0,0,7523,4668,1546,510,350,46,14,38,351,10996,6482,2609,1064,723,345,70,7523,4668,1546,675,489,200,48
04013000180,8,04013000180,2999,745,2222,3689,958,2731,3727,917,2770,2635,746,1858,2579,676,1901,2627,531,2040,2757,596,1928,2814,636,2062,4104,3813,258,11,22,0,0,11,22,0,0,0,4806,4420,283,14,102,0,21,0,0,4729,4442,276,11,9,0,0,11,9,0,0,0,0,5385,4232,290,11,17,0,24,11,7,0,0,848,0,5057,4580,325,39,55,77,5,0,0,3926,3608,198,30,43,56,4,0,0,4440,3902,347,28,15,19,3,18,108,5441,4661,513,85,54,104,20,4440,3902,347,49,42,81,11
04013000259,8,04013000259,1713,886,781,2235,1285,950,2264,1233,989,1363,726,589,1342,674,666,1367,554,758,1670,710,837,1733,846,747,4600,2680,1095,550,160,64,10,550,160,24,40,0,6983,2992,2526,1030,401,102,11,0,0,5245,3305,995,585,280,30,10,585,280,20,10,45,0,7519,3694,2275,973,641,120,11,858,460,21,11,0,200,6182,2981,2012,660,406,231,18,0,0,4516,2504,1188,432,287,155,9,0,0,5299,2477,1622,572,276,106,14,22,210,7204,2944,2567,1031,495,333,45,5299,2477,1622,684,375,239,25
04013000599,1,04013000599,1105,475,604,1298,599,699,1312,565,723,991,477,479,970,430,540,984,363,598,1077,381,616,1099,437,581,1520,1135,325,20,0,40,0,20,0,15,0,0,1938,1277,504,43,97,40,0,0,0,1555,1370,95,60,0,25,0,60,0,0,0,0,0,1996,1543,292,84,89,23,0,62,76,0,0,0,23,2162,1792,231,46,79,22,4,0,0,1748,1505,145,26,55,12,2,0,0,1932,1415,289,40,97,10,4,2,75,2402,1653,459,104,153,85,7,1932,1415,289,61,127,68,5
