GEOID20,District,FriendlyId,Total_2016-2020_Comp,Dem_2016-2020_Comp,Rep_2016-2020_Comp,Total_2020_Pres,Dem_2020_Pres,Rep_2020_Pres,Total_2020_Sen,Dem_2020_Sen,Rep_2020_Sen,Total_2018_Gov,Dem_2018_Gov,Rep_2018_Gov,Total_2018_AG,Dem_2018_AG,Rep_2018_AG,Total_2016_Sen,Dem_2016_Sen,Rep_2016_Sen,Total_2016_Pres,Dem_2016_Pres,Rep_2016_Pres,Total_2019_CVAP,White_2019_CVAP,Hispanic_2019_CVAP,Black_2019_CVAP,Asian_2019_CVAP,Native_2019_CVAP,Pacific_2019_CVAP,BlackAlone_2019_CVAP,AsianAlone_2019_CVAP,NativeAlone_2019_CVAP,OtherAlone_2019_CVAP,TwoOrMore_2019_CVAP,Total_2019_Total,White_2019_Total,Hispanic_2019_Total,Black_2019_Total,Asian_2019_Total,Native_2019_Total,Pacific_2019_Total,BlackAlone_2019_Total,NativeAlone_2019_Total,Total_2020_VAP,White_2020_VAP,Hispanic_2020_VAP,Black_2020_VAP,Asian_2020_VAP,Native_2020_VAP,Pacific_2020_VAP,BlackAlone_2020_VAP,AsianAlone_2020_VAP,NativeAlone_2020_VAP,PacificAlone_2020_VAP,OtherAlone_2020_VAP,TwoOrMore_2020_VAP,Total_2020_Total,White_2020_Total,Hispanic_2020_Total,Black_2020_Total,Asian_2020_Total,Native_2020_Total,Pacific_2020_Total,BlackAlone_2020_Total,AsianAlone_2020_Total,NativeAlone_2020_Total,PacificAlone_2020_Total,OtherAlone_2020_Total,TwoOrMore_2020_Total,Total_2010_Total,White_2010_Total,Hispanic_2010_Total,Black_2010_Total,Asian_2010_Total,Native_2010_Total,Pacific_2010_Total,BlackAlone_2010_Total,NativeAlone_2010_Total,Total_2010_VAP,White_2010_VAP,Hispanic_2010_VAP,Black_2010_VAP,Asian_2010_VAP,Native_2010_VAP,Pacific_2010_VAP,BlackAlone_2010_VAP,NativeAlone_2010_VAP,Total_2020_NHVAP,White_2020_NHVAP,Hispanic_2020_NHVAP,BlackAlone_2020_NHVAP,AsianAlone_2020_NHVAP,NativeAlone_2020_NHVAP,PacificAlone_2020_NHVAP,OtherAlone_2020_NHVAP,TwoOrMore_2020_NHVAP,Total_2020_Total,White_2020_Total,Hispanic_2020_Total,Black_2020_Total,Asian_2020_Total,Native_2020_Total,Pacific_2020_Total,Total_2020_VAP,White_2020_VAP,Hispanic_2020_VAP,Black_2020_VAP,Asian_2020_VAP,Native_2020_VAP,Pacific_2020_VAP
19105105010,1,19105105010,198,84,109,231,96,130,231,96,125,170,80,85,152,115,0,202,67,124,203,79,107,519,491,6,25,0,1,0,25,0,1,0,0,640,597,5,36,0,1,0,0,0,482,445,21,16,0,0,0,16,0,0,0,0,0,588,541,21,24,0,0,0,24,0,0,0,0,0,658,644,5,6,2,2,0,0,0,499,491,3,3,1,2,0,0,0,518,501,7,2,0,1,0,0,7,668,638,16,4,1,10,1,518,501,7,2,0,9,1
19097097013,1,19097097013,386,128,251,443,125,310,434,140,275,338,126,202,273,218,0,397,114,268,404,115,255,599,593,1,1,0,0,0,1,0,0,0,0,746,734,3,5,0,0,0,0,0,546,537,7,1,0,0,0,1,0,0,0,0,0,696,677,7,8,0,0,0,8,0,0,0,0,0,768,759,2,5,0,5,0,0,0,565,560,2,1,0,2,0,0,0,549,525,2,12,0,0,0,4,6,763,713,9,25,0,8,1,549,525,2,13,0,2,0
19055055022,2,19055055022,183,58,123,202,66,130,200,65,131,163,54,107,140,108,0,201,50,143,202,65,124,283,274,6,0,1,4,0,0,1,0,0,0,363,356,6,0,1,2,0,0,0,320,305,15,0,1,1,0,0,1,0,0,0,0,405,392,15,0,1,1,0,0,1,0,0,0,1,362,359,0,3,0,0,0,0,0,278,278,0,0,0,0,0,0,0,268,261,2,0,0,0,0,0,5,350,333,5,2,2,6,0,268,261,2,0,2,3,0
19111111007,1,19111111007,831,305,506,940,296,621,927,341,564,718,301,405,582,416,0,848,291,508,864,278,541,1089,993,49,31,0,13,0,26,0,13,1,0,1379,1244,67,41,1,26,1,0,0,1063,980,31,38,0,2,0,37,0,2,0,12,0,1363,1243,48,67,17,18,1,38,0,4,0,0,32,1441,1378,40,12,1,10,0,0,0,1161,1128,19,5,1,7,0,0,0,1244,1183,21,28,0,0,0,1,11,1550,1472,28,38,1,13,1,1244,1183,21,33,0,9,1
19041041013,4,19041041013,123,30,93,136,30,105,139,38,99,105,32,71,85,60,0,131,20,107,134,27,100,174,168,0,0,0,1,0,0,0,0,0,0,215,206,0,0,0,4,0,0,0,210,194,15,0,0,1,0,0,0,0,0,0,0,263,242,15,1,0,3,0,1,0,0,0,0,2,258,246,9,0,3,0,0,0,0,187,183,2,0,2,0,0,0,0,173,170,2,1,0,0,0,0,0,231,224,3,2,1,4,1,173,170,2,2,1,1,1
19159159015,3,19159159015,22,6,16,24,7,17,22,7,15,19,7,12,16,14,0,22,6,16,23,7,16,28,28,0,0,0,0,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,43,41,0,0,0,0,0,0,0,0,0,0,0,43,41,2,0,0,0,0,0,0,38,37,1,0,0,0,0,0,0,31,31,0,0,0,0,0,0,0,39,39,0,0,0,0,0,31,31,0,0,0,0,0
19105105009,1,19105105009,1801,771,976,2005,857,1117,1989,869,1063,1579,730,817,1408,1124,0,1853,654,1108,1862,801,940,2929,2805,57,0,0,72,0,0,0,0,0,0,3817,3580,88,21,0,169,0,0,0,2926,2772,71,23,0,52,0,23,0,0,0,0,0,3815,3555,130,37,0,177,0,29,0,0,0,0,102,3783,3694,50,20,12,7,0,0,0,2937,2886,32,6,9,2,0,0,0,3230,3028,81,22,15,6,0,14,64,4069,3757,115,76,41,42,6,3230,3028,81,34,27,38,5
19045045001,1,19045045001,335,107,224,373,112,254,368,122,226,293,103,183,254,158,0,351,81,252,354,98,235,628,628,0,0,0,0,0,0,0,0,0,0,825,825,0,0,0,0,0,0,0,846,846,0,0,0,0,0,0,0,0,0,0,0,1020,1020,0,0,0,0,0,0,0,0,0,0,0,701,687,6,4,0,4,0,0,0,533,527,3,2,0,1,0,0,0,525,500,5,1,3,0,0,2,14,687,652,6,7,9,13,0,525,500,5,3,5,9,0
19171171002,2,19171171002,158,45,111,178,45,130,176,47,123,141,40,98,119,78,0,160,39,118,159,45,105,183,180,0,0,0,0,0,0,0,0,0,0,231,231,2,0,0,0,0,0,0,200,176,19,0,0,6,0,0,0,6,0,0,0,280,229,52,0,0,6,0,0,0,6,0,0,0,270,265,1,4,0,0,0,0,0,216,215,1,0,0,0,0,0,0,195,189,1,1,0,0,0,0,4,257,246,2,2,0,7,1,195,189,1,1,0,3,1
19163163209,1,19163163209,1053,620,387,1202,689,477,1193,695,442,819,519,282,742,585,0,1127,594,460,1150,674,380,2302,1849,285,106,53,8,0,99,53,5,0,0,3061,2360,418,200,104,8,0,0,0,2421,1789,265,277,73,22,0,196,73,8,0,2,0,3143,2238,405,406,122,23,1,233,122,8,0,6,137,3133,2375,365,316,65,42,2,0,0,2331,1894,221,162,42,28,2,0,0,2171,1588,262,193,40,5,1,9,73,2841,1993,357,383,68,69,1,2171,1588,262,236,50,51,1
19025025006,4,19025025006,862,244,592,958,271,659,954,275,650,747,254,477,649,509,0,902,192,681,905,227,618,1347,1273,45,30,8,0,0,10,4,0,0,0,1863,1741,73,40,10,6,0,0,0,1258,1218,15,20,10,0,0,10,0,0,0,0,0,1757,1671,51,18,13,0,0,10,5,0,0,0,20,1690,1667,14,2,1,7,0,0,0,1343,1329,8,0,0,6,0,0,0,1309,1260,21,7,4,3,0,0,14,1709,1630,39,17,12,13,1,1309,1260,21,14,9,5,0
19193193021,4,19193193021,90,23,67,97,24,73,91,24,67,87,24,62,69,47,0,101,17,81,102,21,75,124,96,28,0,0,0,0,0,0,0,0,0,159,117,37,0,0,0,0,0,0,128,92,38,0,0,0,0,0,0,0,0,0,0,148,104,46,0,0,0,0,0,0,0,0,0,0,166,161,2,0,3,0,0,0,0,143,141,1,0,1,0,0,0,0,139,134,4,0,0,0,0,0,1,171,161,5,1,4,4,0,139,134,4,0,0,2,0
19139139002,1,19139139002,247,94,140,292,114,167,285,118,153,217,87,117,193,139,0,253,71,158,258,86,131,471,436,25,6,0,3,0,3,0,0,1,0,607,537,49,12,3,10,0,0,0,434,397,33,6,0,3,0,3,0,0,0,1,0,554,478,60,12,2,6,0,2,0,0,0,0,15,602,551,37,3,6,5,0,0,0,458,427,23,1,3,4,0,0,0,449,418,20,0,0,0,0,1,10,589,529,37,14,1,7,0,449,418,20,6,0,5,0
19103103038,1,19103103038,1769,1234,493,1991,1466,485,1969,1391,540,1585,1151,421,1463,1249,0,1734,1026,664,1770,1219,437,1980,1602,25,91,220,13,0,91,205,0,29,0,3160,2085,27,315,682,49,0,0,0,2078,1842,22,56,159,0,0,56,159,0,0,0,0,3148,2313,22,208,606,0,0,208,555,0,0,0,52,2891,2151,62,171,498,13,1,0,0,2091,1652,38,84,309,8,1,0,0,2524,1828,71,98,400,2,0,3,122,3352,2327,110,217,607,30,2,2524,1828,71,133,423,22,1
19101101006,1,19101101006,110,24,81,139,26,104,137,33,96,86,21,63,70,53,0,107,20,82,109,23,77,248,248,0,0,0,2,0,0,0,2,0,0,315,297,5,0,15,2,0,0,0,263,261,0,0,0,2,0,0,0,0,0,0,0,427,317,7,0,101,2,0,0,101,0,0,0,5,268,254,12,0,0,0,0,0,0,198,190,6,0,0,0,0,0,0,199,183,9,0,0,0,0,1,6,244,218,10,5,2,6,0,199,183,9,1,0,4,0
19139139005,1,19139139005,1317,529,744,1498,624,840,1482,633,792,1086,468,583,922,668,0,1396,442,888,1432,543,781,2331,2232,50,14,0,35,0,4,0,35,0,0,3147,3018,68,27,0,34,0,0,0,2188,2054,119,0,0,15,0,0,0,15,0,0,0,2876,2688,173,0,0,17,0,0,0,17,0,0,0,2801,2683,72,20,10,13,4,0,0,2067,2004,41,6,3,10,1,0,0,2183,2037,78,8,9,1,0,2,48,2918,2651,130,48,16,74,1,2183,2037,78,17,10,39,0
19103103055,1,19103103055,1644,1084,517,1859,1306,515,1845,1254,563,1507,1030,458,1360,1115,0,1552,874,642,1573,990,459,2008,1868,36,32,74,0,0,32,74,0,0,0,2905,2329,70,269,239,0,0,0,0,2160,2090,10,15,44,0,0,15,44,0,0,0,0,3283,2809,49,16,410,0,0,16,410,0,0,0,0,2605,1995,131,240,224,21,5,0,0,2026,1610,90,152,156,17,4,0,0,2230,1805,69,130,171,0,0,5,50,2796,2163,108,213,261,24,4,2230,1805,69,141,183,14,1
19193193022,4,19193193022,70,18,52,75,18,57,72,19,53,62,16,44,47,30,0,82,16,63,83,19,59,118,118,3,0,0,0,0,0,0,0,0,0,164,153,12,0,0,0,0,0,0,105,104,1,0,0,0,0,0,0,0,0,0,0,152,141,9,0,0,0,0,0,0,0,0,0,2,150,148,2,0,0,0,0,0,0,118,116,2,0,0,0,0,0,0,84,76,3,0,0,0,0,0,5,120,107,6,1,1,2,0,84,76,3,1,1,2,0
19193193036,4,19193193036,1110,582,496,1200,675,501,1170,662,476,1005,530,448,897,678,0,1168,509,600,1182,600,491,2078,1519,244,206,64,34,0,204,40,20,10,0,3301,1875,804,357,198,151,37,0,0,2132,1537,300,135,118,38,0,133,80,18,0,10,0,3276,1850,835,262,265,120,31,235,182,24,17,3,136,3120,2076,567,233,142,154,10,0,0,2246,1637,320,130,92,80,6,0,0,2346,1420,466,178,115,75,27,8,57,3221,1812,698,353,160,218,39,2346,1420,466,205,128,123,28
19149149017,4,19149149017,169,42,126,184,44,138,183,45,132,147,38,107,108,76,0,177,34,135,178,40,128,233,219,7,3,0,1,0,3,0,0,0,0,300,278,12,3,4,1,0,0,0,213,201,3,1,0,1,0,1,0,0,0,0,0,267,245,12,1,4,1,0,1,4,0,0,0,1,315,311,3,1,0,0,0,0,0,248,245,2,1,0,0,0,0,0,269,244,13,0,2,1,0,0,9,349,317,17,1,4,8,0,269,244,13,1,3,8,0
19111111012,1,19111111012,342,107,224,379,97,271,378,124,238,284,110,167,229,151,0,371,108,232,376,98,257,505,490,0,14,0,0,0,13,0,0,0,0,570,546,4,19,0,0,0,0,0,609,604,0,7,0,1,0,6,0,0,0,0,0,704,694,2,8,0,1,0,7,0,0,0,0,1,644,631,7,1,1,4,0,0,0,518,513,4,0,0,1,0,0,0,503,479,6,1,0,0,0,0,17,615,584,6,7,1,11,0,503,479,6,6,0,8,0
19105105014,1,19105105014,216,63,152,235,69,166,238,75,159,189,61,124,161,124,0,229,52,170,230,67,156,337,336,2,2,0,0,0,2,0,0,0,0,465,453,1,9,0,0,0,0,0,357,352,2,5,0,2,0,5,0,0,0,0,0,486,467,1,10,0,0,0,10,0,0,0,0,0,423,416,5,1,1,0,0,0,0,337,332,4,0,1,0,0,0,0,317,301,3,0,0,2,0,2,9,398,375,4,4,3,11,2,317,301,3,1,0,9,0
19105105013,1,19105105013,197,91,103,211,100,110,207,96,108,174,84,85,155,120,0,206,72,125,207,87,105,307,287,0,2,15,0,0,0,15,0,0,0,371,320,0,2,44,0,0,0,0,318,299,0,0,15,0,0,0,15,0,0,0,0,388,329,0,2,46,0,0,0,44,0,0,0,8,402,396,3,2,0,0,0,0,0,317,314,2,1,0,0,0,0,0,325,311,0,1,1,0,0,3,9,433,407,3,10,3,5,0,325,311,0,1,2,5,0
19113113158,2,19113113158,1674,865,739,1935,1054,824,1923,1038,819,1432,789,599,1288,972,0,1658,678,894,1678,832,704,2246,2186,15,13,28,13,0,2,1,0,0,0,3030,2884,18,26,64,44,0,0,0,2063,2016,4,24,19,8,0,4,0,0,0,0,0,2812,2739,7,29,20,20,0,4,0,0,0,0,63,2916,2691,74,75,66,19,2,0,0,2100,1977,37,37,39,13,2,0,0,2655,2396,76,64,20,3,2,9,85,3472,3049,125,164,64,48,6,2655,2396,76,89,34,38,6
19139139025,1,19139139025,1318,602,673,1452,704,708,1440,693,697,1140,546,578,964,751,0,1368,494,822,1381,628,653,1669,1465,162,4,4,29,0,4,0,25,0,0,2235,1885,218,43,91,28,0,0,0,1636,1575,37,8,0,11,0,1,0,10,0,0,0,2242,1935,101,29,105,13,0,16,32,11,0,0,148,2285,2054,176,18,33,6,0,0,0,1736,1594,104,11,24,5,0,0,0,1891,1637,178,18,22,3,0,3,30,2436,2011,293,61,42,25,0,1891,1637,178,25,29,19,0
19005005016,2,19005005016,138,31,105,158,38,119,156,37,114,123,29,89,102,70,0,145,29,113,147,34,107,165,135,17,4,1,1,0,4,1,1,0,0,295,180,84,17,4,1,4,0,0,156,122,25,1,1,0,0,1,1,0,0,0,0,301,168,107,21,5,1,0,19,3,0,0,0,1,274,252,16,0,4,0,2,0,0,225,214,7,0,3,0,1,0,0,228,216,5,0,2,0,0,0,5,274,253,14,1,2,3,0,228,216,5,1,2,1,0
19121121014,3,19121121014,419,132,278,505,152,341,497,154,329,386,132,244,330,227,0,407,114,274,414,131,254,625,593,17,0,4,4,0,0,0,0,3,0,839,787,18,23,12,3,3,0,0,584,551,17,0,0,12,0,0,0,0,0,4,0,790,738,17,14,4,12,4,0,0,0,0,0,39,719,704,5,4,4,2,0,0,0,519,511,2,2,2,2,0,0,0,552,534,2,1,4,0,0,0,11,740,698,5,3,10,20,2,552,534,2,1,7,8,1
19069069018,4,19069069018,154,40,110,167,40,123,162,42,113,139,42,95,116,90,0,164,31,125,166,42,117,250,237,10,0,0,0,0,0,0,0,0,0,314,301,10,0,0,0,0,0,0,268,258,6,0,0,0,0,0,0,0,0,0,0,310,298,10,0,0,0,0,0,0,0,0,0,0,324,319,1,1,0,3,0,0,0,251,249,1,0,0,1,0,0,0,214,208,2,0,0,0,0,1,3,264,249,3,2,1,10,0,214,208,2,0,0,3,0
19185185014,3,19185185014,73,19,54,103,23,80,99,26,72,55,15,38,44,32,0,65,14,48,66,17,47,183,178,0,0,0,2,0,0,0,2,0,0,280,266,0,0,8,3,0,0,0,179,171,0,0,0,5,0,0,0,4,0,0,0,276,264,0,0,7,6,0,0,0,4,0,0,8,252,246,4,2,0,0,0,0,0,119,119,0,0,0,0,0,0,0,180,178,0,0,0,0,0,1,1,364,355,1,2,1,2,2,180,178,0,1,0,0,0
19187187014,4,19187187014,182,62,114,204,65,131,206,71,119,156,61,89,142,108,0,191,54,129,196,58,125,274,272,2,2,0,0,0,2,0,0,0,0,339,335,1,1,0,0,0,0,0,316,312,2,2,2,0,0,2,0,0,0,0,0,386,353,1,1,1,0,0,1,0,0,0,0,34,410,392,4,6,7,3,0,0,0,309,300,3,2,3,3,0,0,0,293,277,8,1,1,0,0,0,6,381,345,21,4,5,7,1,293,277,8,2,2,5,0
19003003001,3,19003003001,39,10,29,43,10,33,43,11,32,39,12,26,31,25,0,45,10,34,46,12,32,59,57,0,0,0,0,0,0,0,0,0,0,76,73,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,0,0,0,0,69,64,0,0,0,0,0,0,0,0,0,0,0,79,74,5,0,0,0,0,0,0,66,63,3,0,0,0,0,0,0,41,38,0,0,0,1,0,0,2,57,53,0,1,1,2,0,41,38,0,1,0,2,0
19181181020,1,19181181020,379,119,253,416,121,288,410,122,274,340,130,205,295,222,0,394,101,277,398,98,265,519,467,52,0,0,0,0,0,0,0,0,0,654,560,89,4,0,0,0,0,0,572,526,47,0,0,0,0,0,0,0,0,0,0,674,596,73,2,0,0,0,0,0,0,0,0,5,711,691,8,5,6,3,0,0,0,533,521,5,2,3,3,0,0,0,531,513,10,2,0,0,0,0,6,721,696,12,4,1,4,3,531,513,10,2,0,2,3
19081081010,4,19081081010,103,29,74,116,30,86,107,31,75,86,24,61,70,51,0,107,24,78,107,25,77,150,148,1,2,1,1,0,1,0,1,0,0,182,172,1,2,1,1,0,0,0,141,135,0,0,0,2,0,0,0,1,0,0,0,168,156,4,0,0,2,0,0,0,1,0,0,1,221,213,3,1,2,0,0,0,0,163,159,1,1,2,0,0,0,0,147,137,7,0,0,1,0,0,2,191,179,7,2,0,4,1,147,137,7,1,0,4,0
19115115007,1,19115115007,347,114,223,394,117,269,385,124,240,262,97,160,214,141,0,374,111,248,378,115,237,633,521,95,0,0,18,0,0,0,18,0,0,769,616,111,0,0,42,0,0,0,647,576,61,0,0,8,0,0,0,8,0,0,0,788,692,78,0,0,18,0,0,0,17,0,0,1,867,825,29,5,8,10,0,0,0,667,642,17,1,6,6,0,0,0,593,541,23,3,2,1,0,0,23,682,618,32,9,6,17,0,593,541,23,9,4,16,0
19107107006,1,19107107006,158,54,102,172,57,113,168,57,105,142,49,89,114,84,0,161,41,113,164,50,101,233,229,0,3,3,3,0,3,3,3,0,0,356,342,9,6,5,2,0,0,0,229,226,0,3,3,3,0,3,3,3,0,0,0,361,351,4,7,3,1,0,1,1,1,0,0,6,344,337,5,0,0,2,0,0,0,258,251,5,0,0,2,0,0,0,257,241,6,1,1,0,0,0,8,351,327,7,6,3,9,0,257,241,6,2,3,5,0
19107107008,1,19107107008,449,134,308,518,149,357,501,151,333,384,126,251,308,235,0,462,98,350,472,145,298,703,684,0,8,8,4,4,4,4,0,4,0,958,924,6,12,8,3,5,0,0,674,654,0,8,4,4,4,4,0,0,4,4,0,826,791,4,21,2,4,4,16,0,0,2,0,13,1015,996,2,11,2,3,0,0,0,747,735,2,4,2,3,0,0,0,664,624,18,6,0,1,0,0,15,897,833,29,12,4,17,2,664,624,18,8,3,12,1
19107107003,1,19107107003,225,70,148,250,75,165,245,77,154,201,70,127,161,119,0,228,58,160,233,71,144,380,361,15,0,0,10,0,0,0,0,0,0,465,440,20,0,0,8,0,0,0,357,334,15,10,0,4,0,0,0,0,0,0,0,460,398,49,10,0,6,0,0,0,0,0,0,16,487,467,8,10,0,2,0,0,0,354,343,4,5,0,2,0,0,0,333,314,9,4,0,0,0,0,6,436,403,15,11,5,3,0,333,314,9,4,2,3,0
19079079016,4,19079079016,120,34,86,139,40,99,136,39,97,108,29,76,93,62,0,129,21,102,131,36,85,160,159,0,0,0,0,0,0,0,0,0,0,222,207,16,0,0,0,0,0,0,156,156,0,0,0,0,0,0,0,0,0,0,0,202,188,13,0,0,0,0,0,0,0,0,0,0,251,237,10,7,0,0,0,0,0,183,177,4,4,0,0,0,0,0,184,182,1,0,0,0,0,0,1,258,248,8,1,0,1,0,184,182,1,0,0,0,0
19153153264,3,19153153264,1152,753,351,1277,855,388,1263,859,377,999,698,278,918,764,0,1174,656,460,1188,748,327,2213,1720,107,323,44,11,0,277,34,7,0,0,3460,2073,340,1097,81,57,0,0,0,2202,1745,104,270,64,18,0,242,64,14,0,0,0,3432,2097,316,1031,108,114,0,611,108,14,0,0,282,2973,2076,179,641,79,37,3,0,0,2296,1768,112,352,62,27,3,0,0,2233,1353,213,468,89,10,0,8,92,3065,1618,328,924,164,68,11,2233,1353,213,510,115,56,10
19153153279,3,19153153279,1161,667,444,1301,747,519,1284,745,479,1004,639,331,924,713,0,1204,579,544,1222,662,461,2417,1971,262,184,0,0,0,180,0,0,0,0,3183,2321,558,304,0,0,0,0,0,2131,1736,222,169,0,0,0,165,0,0,0,0,0,2958,2026,659,272,0,0,0,271,0,0,0,0,1,3314,2250,543,393,116,55,6,0,0,2401,1794,288,217,78,34,4,0,0,2455,1635,388,218,90,3,1,2,118,3334,2002,668,432,146,118,5,2455,1635,388,273,101,79,1
19069069021,4,19069069021,153,38,114,181,42,139,180,46,132,135,35,98,111,83,0,159,30,125,158,39,108,263,263,0,0,0,0,0,0,0,0,0,0,351,351,0,0,0,0,0,0,0,278,278,0,0,0,0,0,0,0,0,0,0,0,361,361,0,0,0,0,0,0,0,0,0,0,0,331,322,5,1,0,3,0,0,0,244,240,2,0,0,2,0,0,0,233,220,7,0,0,0,0,2,4,309,290,9,4,4,0,2,233,220,7,2,2,0,2
19187187012,4,19187187012,323,103,211,373,107,259,366,112,239,274,102,167,240,178,0,331,96,219,340,95,228,526,504,12,3,0,5,0,3,0,0,0,0,656,632,10,8,0,6,0,0,0,573,554,6,6,1,8,0,6,0,0,0,0,0,693,662,6,5,1,7,0,5,0,0,0,0,15,718,662,19,19,2,17,2,0,0,552,525,12,8,1,7,0,0,0,584,548,6,10,2,1,0,2,15,774,703,34,17,5,9,0,584,548,6,14,4,8,0
19187187022,4,19187187022,69,20,49,75,19,56,76,23,53,67,22,43,58,43,0,79,18,57,79,21,53,100,96,0,0,0,0,0,0,0,0,0,0,135,119,0,3,0,0,0,0,0,105,102,0,0,0,0,0,0,0,0,0,0,0,145,130,0,2,0,0,0,1,0,0,0,0,0,146,137,0,7,0,0,0,0,0,112,108,0,4,0,0,0,0,0,102,95,0,0,1,0,0,3,3,131,121,1,0,1,3,0,102,95,0,0,1,3,0
19187187023,4,19187187023,112,26,86,120,25,95,119,29,90,98,29,68,83,62,0,127,20,105,128,21,100,171,168,0,0,0,0,0,0,0,0,0,0,263,258,1,1,0,0,0,0,0,216,213,0,0,0,0,0,0,0,0,0,1,0,314,307,1,1,1,1,0,1,0,0,0,0,1,273,271,0,2,0,0,0,0,0,213,213,0,0,0,0,0,0,0,177,172,2,1,0,0,0,0,2,244,237,3,2,0,4,0,177,172,2,2,0,2,0
19119119020,4,19119119020,104,21,82,116,23,92,116,22,91,88,17,70,61,41,0,106,14,89,108,17,86,168,165,4,0,1,1,0,0,1,1,0,0,248,231,14,1,0,4,0,0,0,157,155,2,0,0,1,0,0,0,0,0,0,0,230,209,13,0,0,2,0,0,0,0,0,4,2,248,225,23,0,0,0,0,0,0,178,168,10,0,0,0,0,0,0,145,128,14,1,2,0,0,0,0,206,181,18,2,2,4,0,145,128,14,1,2,1,0
19081081017,4,19081081017,79,24,51,87,23,59,88,28,49,65,22,41,58,44,0,85,22,58,85,27,54,103,103,0,0,0,0,0,0,0,0,0,0,121,121,1,0,0,0,0,0,0,101,99,4,1,0,0,0,0,0,0,0,0,0,129,124,8,1,0,0,0,0,0,0,0,0,1,139,123,16,0,0,0,0,0,0,123,112,11,0,0,0,0,0,0,109,83,23,0,0,0,0,0,3,140,110,27,0,0,3,1,109,83,23,0,0,3,1
19081081003,4,19081081003,146,47,99,174,56,118,164,57,107,132,45,85,112,83,0,151,35,110,151,45,99,185,177,6,0,0,0,0,0,0,0,0,0,236,219,16,7,0,0,0,0,0,198,192,0,0,0,0,0,0,0,0,0,0,0,283,269,11,2,0,0,0,0,0,0,0,0,0,283,274,1,6,2,0,0,0,0,215,212,1,1,1,0,0,0,0,235,225,8,0,0,0,0,0,2,297,280,13,4,1,1,0,235,225,8,1,1,0,0
19117117003,3,19117117003,263,73,185,302,77,217,299,78,210,240,71,160,201,124,0,266,68,186,272,74,184,392,388,2,0,0,0,0,0,0,0,0,0,544,541,2,0,0,0,0,0,0,395,391,2,0,0,0,0,0,0,0,0,0,0,548,543,6,0,0,0,0,0,0,0,0,0,0,519,508,8,1,1,1,1,0,0,397,390,4,0,1,1,1,0,0,356,341,6,0,2,0,0,0,7,481,463,7,2,2,2,1,356,341,6,2,2,0,1
19177177018,1,19177177018,80,24,56,88,23,65,88,28,60,71,23,47,59,44,0,79,20,54,79,23,52,133,131,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,125,124,3,0,0,0,0,0,0,0,0,0,0,156,153,3,0,1,0,0,0,0,0,0,0,0,164,153,0,0,10,1,0,0,0,128,119,0,0,8,1,0,0,0,140,134,1,0,1,1,0,0,3,177,167,5,3,2,4,0,140,134,1,1,2,2,0
19121121007,3,19121121007,391,123,259,438,133,301,436,133,290,366,125,232,313,215,0,386,108,260,392,124,241,467,438,30,0,0,0,0,0,0,0,0,0,647,613,30,0,0,0,0,0,0,472,441,31,0,0,0,0,0,0,0,0,0,0,644,604,31,0,0,0,0,0,0,0,0,0,8,635,619,4,4,4,6,4,0,0,492,482,3,2,1,2,1,0,0,537,514,5,0,2,0,0,0,16,691,657,7,3,8,11,2,537,514,5,1,3,7,0
19029029012,3,19029029012,205,46,157,230,47,181,229,53,173,180,51,124,136,96,0,222,37,171,224,44,170,324,323,0,0,0,0,0,0,0,0,0,0,427,422,3,0,0,0,0,0,0,302,300,0,0,0,3,0,0,0,0,0,0,0,396,393,2,0,1,1,0,0,0,0,0,0,2,456,450,1,1,0,3,1,0,0,338,333,1,0,0,3,1,0,0,322,308,3,0,0,3,0,0,8,440,420,5,4,6,8,0,322,308,3,4,3,7,0
19197197019,4,19197197019,73,18,55,80,18,62,83,21,62,66,15,50,57,37,0,85,16,66,86,19,62,120,119,0,0,0,0,0,0,0,0,0,0,146,143,0,3,0,0,0,0,0,123,121,0,0,0,0,0,0,0,0,0,0,0,136,136,0,0,0,0,0,0,0,0,0,0,0,153,153,0,0,0,0,0,0,0,123,123,0,0,0,0,0,0,0,131,121,3,0,0,0,1,0,6,164,152,4,0,2,3,1,131,121,3,0,1,3,1
19153153219,3,19153153219,543,377,141,602,436,157,596,426,141,469,349,103,446,375,0,565,338,190,573,377,158,1455,1035,180,155,75,4,0,135,75,0,10,0,2697,1547,506,465,174,5,21,0,0,1365,880,120,270,65,14,0,145,65,0,0,15,0,2572,1405,395,580,177,15,33,360,144,0,0,0,268,1573,1021,186,293,67,25,6,0,0,1149,842,100,156,41,14,2,0,0,1155,645,204,188,69,6,0,1,42,1610,803,314,364,120,51,9,1155,645,204,212,76,38,1
