GEOID20,District,FriendlyId,Total_2016-2020_Comp,Dem_2016-2020_Comp,Rep_2016-2020_Comp,Total_2020_Pres,Dem_2020_Pres,Rep_2020_Pres,Total_2020_Sen,Dem_2020_Sen,Rep_2020_Sen,Total_2018_AG,Dem_2018_AG,Rep_2018_AG,Total_2018_Gov,Dem_2018_Gov,Rep_2018_Gov,Total_2016_Pres,Dem_2016_Pres,Rep_2016_Pres,Total_2016_Sen,Dem_2016_Sen,Rep_2016_Sen,Total_2019_CVAP,White_2019_CVAP,Hispanic_2019_CVAP,Black_2019_CVAP,Asian_2019_CVAP,Native_2019_CVAP,Pacific_2019_CVAP,BlackAlone_2019_CVAP,AsianAlone_2019_CVAP,NativeAlone_2019_CVAP,OtherAlone_2019_CVAP,TwoOrMore_2019_CVAP,Total_2019_Total,White_2019_Total,Hispanic_2019_Total,Black_2019_Total,Asian_2019_Total,Native_2019_Total,Pacific_2019_Total,BlackAlone_2019_Total,NativeAlone_2019_Total,Total_2020_VAP,White_2020_VAP,Hispanic_2020_VAP,Black_2020_VAP,Asian_2020_VAP,Native_2020_VAP,Pacific_2020_VAP,BlackAlone_2020_VAP,AsianAlone_2020_VAP,NativeAlone_2020_VAP,PacificAlone_2020_VAP,OtherAlone_2020_VAP,TwoOrMore_2020_VAP,Total_2020_Total,White_2020_Total,Hispanic_2020_Total,Black_2020_Total,Asian_2020_Total,Native_2020_Total,Pacific_2020_Total,BlackAlone_2020_Total,AsianAlone_2020_Total,NativeAlone_2020_Total,PacificAlone_2020_Total,OtherAlone_2020_Total,TwoOrMore_2020_Total,Total_2010_Total,White_2010_Total,Hispanic_2010_Total,Black_2010_Total,Asian_2010_Total,Native_2010_Total,Pacific_2010_Total,BlackAlone_2010_Total,NativeAlone_2010_Total,Total_2010_VAP,White_2010_VAP,Hispanic_2010_VAP,Black_2010_VAP,Asian_2010_VAP,Native_2010_VAP,Pacific_2010_VAP,BlackAlone_2010_VAP,NativeAlone_2010_VAP,Total_2020_NHVAP,White_2020_NHVAP,Hispanic_2020_NHVAP,BlackAlone_2020_NHVAP,AsianAlone_2020_NHVAP,NativeAlone_2020_NHVAP,PacificAlone_2020_NHVAP,OtherAlone_2020_NHVAP,TwoOrMore_2020_NHVAP,Total_2020_Total,White_2020_Total,Hispanic_2020_Total,Black_2020_Total,Asian_2020_Total,Native_2020_Total,Pacific_2020_Total,Total_2020_VAP,White_2020_VAP,Hispanic_2020_VAP,Black_2020_VAP,Asian_2020_VAP,Native_2020_VAP,Pacific_2020_VAP
45007000029,3,45007000029,919,191,715,1127,216,896,1130,225,895,748,153,587,755,188,566,895,196,676,860,141,696,1352,1317,0,33,0,8,0,33,0,0,0,0,1640,1575,0,57,0,7,0,0,0,1308,1276,1,26,5,3,0,26,0,0,0,0,0,1667,1600,1,53,8,5,0,39,4,0,0,0,23,1812,1647,35,109,8,20,0,0,0,1477,1361,21,80,4,14,0,0,0,1668,1529,25,69,6,0,2,6,31,1967,1761,36,111,16,23,5,1668,1529,25,73,13,17,4
45007000073,3,45007000073,551,59,487,620,57,560,623,59,555,441,39,398,446,54,391,583,70,505,573,79,485,916,848,7,56,0,0,0,56,0,0,0,0,1161,1050,17,86,0,0,0,0,0,983,886,4,79,4,4,0,79,0,0,0,0,0,1277,1148,18,95,13,8,0,77,0,0,0,0,32,1251,1197,8,40,4,0,0,0,0,960,917,6,31,4,0,0,0,0,940,891,9,20,0,0,0,3,17,1193,1102,17,53,3,14,1,940,891,9,23,1,11,1
45031000026,7,45031000026,1073,414,648,1137,444,680,1138,452,676,890,345,534,891,363,528,1196,446,723,1181,427,737,1850,991,0,828,18,11,0,827,18,0,0,0,2357,1313,0,1007,25,11,0,0,0,1872,1054,0,808,0,7,0,805,0,0,0,0,0,2321,1365,0,947,0,7,0,946,0,0,0,0,11,2331,1457,21,826,7,18,2,0,0,1750,1161,10,561,3,10,2,0,0,1582,988,24,525,9,3,0,0,33,1978,1194,32,705,13,37,1,1582,988,24,537,13,22,0
45051000222,7,45051000222,2471,823,1609,3583,1229,2318,3575,1256,2264,1813,662,1124,1809,702,1106,2065,606,1402,1997,490,1451,4371,4023,100,166,76,2,0,166,76,0,0,0,5276,4772,130,219,132,2,0,0,0,4501,3844,120,405,122,4,0,405,122,0,0,0,0,5571,4583,172,574,230,5,0,574,168,0,0,4,67,3583,3179,88,257,41,27,7,0,0,2995,2714,62,180,27,19,5,0,0,4869,4090,204,340,56,5,7,7,160,6090,5015,299,525,100,94,20,4869,4090,204,373,77,82,12
45015000090,1,45015000090,494,183,305,1205,444,744,1200,455,732,176,69,103,176,75,101,110,35,71,107,27,78,232,169,14,38,2,4,0,35,2,2,1,0,326,236,20,57,15,5,0,0,0,202,146,14,36,1,4,0,34,1,2,0,0,0,271,193,18,53,6,6,0,39,1,2,0,0,20,92,58,3,27,2,2,0,0,0,69,42,2,19,2,2,0,0,0,1522,1211,75,115,30,4,4,6,77,2008,1509,113,225,112,55,8,1522,1211,75,134,58,33,6
45057000011,5,45057000011,831,298,521,911,311,591,901,320,567,682,233,441,683,255,428,877,306,541,839,311,508,1543,954,0,474,0,111,0,461,0,2,0,0,1974,1192,0,608,6,152,6,0,0,1302,828,0,403,0,69,0,394,0,0,0,0,0,1700,1076,0,540,0,82,0,506,0,0,0,0,115,1904,1225,4,652,6,10,1,0,0,1496,970,2,509,5,6,0,0,0,1497,1010,16,410,1,6,0,12,42,1954,1302,48,553,10,44,1,1497,1010,16,425,2,35,1
45057000004,5,45057000004,366,141,223,414,129,282,412,130,276,298,127,171,295,134,161,402,172,225,391,161,221,740,460,0,282,0,0,0,248,0,0,0,0,932,556,0,376,0,0,0,0,0,635,412,0,224,0,0,0,205,0,0,0,0,0,826,491,0,335,0,0,0,260,0,0,0,0,78,791,554,6,230,0,1,1,0,0,615,426,3,187,0,1,1,0,0,621,428,9,166,2,0,0,1,15,790,539,24,217,4,8,0,621,428,9,172,2,7,0
45023000009,5,45023000009,813,233,560,864,220,633,867,228,622,693,214,464,694,227,467,890,258,601,859,271,562,1097,852,18,226,0,0,0,226,0,0,0,0,1576,1214,69,298,0,2,0,0,0,938,720,6,210,1,0,0,210,1,0,0,0,0,1376,1099,8,268,1,2,0,267,1,0,0,0,0,1568,1241,24,270,9,27,1,0,0,1212,962,15,212,7,17,1,0,0,1274,1001,30,194,3,7,0,0,39,1611,1232,51,260,13,55,3,1274,1001,30,201,10,30,1
45023000015,5,45023000015,559,170,378,629,171,450,626,181,434,452,141,303,455,151,303,589,178,394,579,193,369,842,700,1,141,0,0,0,141,0,0,0,0,1205,1040,8,148,13,0,0,0,0,808,691,0,121,0,0,0,121,0,0,0,0,0,1014,869,0,126,21,0,0,126,21,0,0,0,0,1224,891,21,295,2,15,1,0,0,953,710,12,221,2,8,0,0,0,973,748,22,167,0,12,0,0,24,1228,904,46,231,3,45,1,973,748,22,169,2,30,1
45023000021,5,45023000021,949,384,547,999,389,604,995,402,579,776,313,441,781,331,450,1073,415,620,1034,442,562,1343,849,14,452,0,31,0,432,0,2,0,0,1825,1052,33,703,1,66,0,0,0,1281,752,14,448,36,26,0,433,26,3,0,0,0,1661,922,38,628,42,61,0,558,30,4,0,0,113,1972,1327,63,538,21,30,0,0,0,1503,1039,35,398,15,20,0,0,0,1501,986,35,390,11,9,0,14,56,1946,1257,53,537,26,65,0,1501,986,35,406,13,47,0
45023000022,5,45023000022,857,291,553,1047,351,688,1038,358,657,750,246,489,749,270,479,825,268,529,793,269,500,1647,1071,88,483,0,3,0,481,0,2,0,0,2114,1322,130,685,0,39,0,0,0,1720,1103,110,483,15,14,0,483,15,4,0,0,0,2165,1286,167,697,20,54,0,666,20,7,0,4,14,1889,1362,42,455,11,17,1,0,0,1434,1062,26,328,7,12,1,0,0,1522,1055,41,328,24,4,0,3,67,1972,1332,82,452,38,76,0,1522,1055,41,348,25,44,0
45035000056,1,45035000056,291,115,167,349,141,201,350,142,200,255,109,134,260,122,138,273,96,163,271,81,181,624,434,33,146,0,11,5,136,0,4,0,0,798,530,57,189,0,13,16,0,0,653,432,34,166,12,1,3,164,7,0,3,0,0,779,496,65,192,18,2,6,184,7,0,6,0,19,667,376,72,206,11,11,0,0,0,506,305,48,143,4,7,0,0,0,482,347,24,82,7,0,1,1,20,620,432,28,118,10,20,1,482,347,24,88,7,13,1
45035000042,1,45035000042,1215,378,812,1960,674,1257,1962,669,1270,767,207,528,774,251,523,889,252,586,880,187,677,1685,1483,0,201,0,0,0,201,0,0,0,0,2273,1950,54,269,0,0,0,0,0,1998,1529,0,442,0,28,0,442,0,0,0,0,0,2498,1921,56,489,0,30,0,488,0,0,0,0,30,872,688,19,138,9,14,1,0,0,620,500,11,93,4,7,0,0,0,2658,2178,111,241,22,12,2,7,85,3521,2824,187,356,57,89,10,2658,2178,111,265,37,68,4
45045000306,4,45045000306,1023,378,620,1165,480,663,1168,493,652,839,310,518,841,326,515,1063,345,667,1049,310,704,1574,1398,39,107,0,29,0,107,0,0,0,0,2004,1681,110,182,0,32,22,0,0,1686,1310,263,107,0,0,0,107,0,0,0,0,0,2631,1845,506,280,0,0,17,201,0,0,0,0,78,2212,1528,233,414,22,17,3,0,0,1681,1232,146,274,15,15,3,0,0,1795,1190,266,267,9,4,0,7,52,2296,1469,357,390,31,65,1,1795,1190,266,277,24,55,0
45045000218,4,45045000218,1135,394,716,1297,515,760,1304,484,810,968,354,587,971,435,533,1128,386,664,1124,197,911,1368,1152,0,201,15,2,0,201,15,2,0,0,1891,1632,9,226,21,2,0,0,0,1936,1560,54,258,60,2,0,258,17,2,0,0,0,2607,2201,55,281,122,2,0,282,24,2,0,1,44,1652,1595,19,28,5,7,0,0,0,1244,1198,16,21,4,6,0,0,0,1482,1401,21,15,13,1,0,1,30,2136,1991,41,47,36,23,3,1482,1401,21,21,23,15,1
45031000001,7,45031000001,1167,478,674,1266,492,765,1267,514,733,941,365,561,953,383,570,1259,537,696,1227,510,689,1861,1355,0,446,0,62,0,436,0,62,0,0,2112,1549,30,475,0,61,0,0,0,2029,1185,0,737,0,109,0,727,0,66,0,0,0,2355,1326,32,891,0,248,0,729,0,64,0,0,207,2820,1649,50,1107,4,14,0,0,0,2078,1264,33,768,2,14,0,0,0,1897,1200,29,630,0,0,0,3,35,2372,1456,59,824,4,30,0,1897,1200,29,646,1,24,0
45031000041,7,45031000041,1110,458,630,1219,515,688,1221,528,671,921,381,521,925,406,519,1201,479,685,1165,455,684,2112,1320,0,797,0,0,0,797,0,0,0,0,2827,1797,149,889,7,0,0,0,0,2073,1751,0,318,0,2,0,318,0,0,0,0,0,2686,2136,159,404,0,3,0,391,0,0,0,0,3,2858,1774,78,966,24,26,2,0,0,2155,1362,59,700,19,24,1,0,0,1776,1126,35,569,6,6,1,1,32,2283,1390,64,791,6,37,1,1776,1126,35,581,6,30,1
45031000038,7,45031000038,1627,661,947,2136,849,1266,2143,884,1231,1262,523,714,1272,566,706,1503,581,871,1472,555,896,3281,2242,1,985,23,26,0,971,0,4,0,0,4155,2729,3,1350,47,28,0,0,0,3300,2250,4,975,58,12,0,914,0,4,0,0,0,4027,2593,10,1290,116,16,0,1198,0,5,0,0,218,4014,2644,37,1299,21,18,0,0,0,3152,2158,24,941,18,15,0,0,0,3127,1928,41,1034,34,9,2,2,77,3945,2335,63,1448,49,73,7,3127,1928,41,1075,41,58,4
45031000019,7,45031000019,647,298,337,680,319,354,683,330,341,519,229,278,521,234,287,717,331,360,698,314,370,1619,672,5,830,107,10,0,830,106,0,0,0,2468,772,6,1555,124,8,0,0,0,1720,703,12,852,138,21,0,852,138,0,0,0,0,2329,807,13,1340,149,18,0,1340,149,0,0,0,21,2052,1088,18,938,10,11,1,0,0,1495,922,6,553,6,10,1,0,0,1544,796,49,650,9,4,0,7,29,2061,934,75,1031,26,29,2,1544,796,49,681,18,24,1
45031000017,7,45031000017,1475,597,845,1735,730,968,1740,745,969,1250,485,740,1262,533,729,1458,585,809,1414,537,839,2454,1848,17,581,3,4,0,581,3,0,0,0,3196,2299,22,840,31,5,0,0,0,2361,1789,3,558,2,10,0,558,2,0,0,0,0,3455,2594,3,850,2,9,0,847,2,0,0,0,9,3172,2090,34,1003,35,15,5,0,0,2486,1711,22,720,25,11,4,0,0,2520,1683,36,696,36,7,0,9,53,3295,2045,81,1058,67,47,1,2520,1683,36,717,45,36,0
45045000260,3,45045000260,904,292,592,1079,369,690,1079,377,690,719,236,469,726,281,445,943,266,629,920,250,642,1688,1274,77,312,27,0,0,297,15,0,0,0,2353,1645,258,546,27,0,0,0,0,1721,1288,133,257,45,4,0,222,20,0,0,0,0,2443,1840,258,454,44,1,0,259,18,0,0,0,63,2240,1554,96,572,14,15,2,0,0,1628,1192,59,362,12,11,1,0,0,2083,1381,158,443,13,2,3,7,76,2728,1690,245,715,39,57,3,2083,1381,158,481,28,50,3
45045000346,3,45045000346,891,232,644,1046,273,758,1045,290,742,725,197,513,726,224,501,934,217,684,901,207,666,1767,1289,145,268,3,64,0,264,1,4,0,0,2133,1470,225,363,2,71,0,0,0,1913,1568,91,165,9,82,0,163,4,0,0,0,0,2277,1732,190,271,8,91,0,244,4,0,0,0,111,2366,2019,72,242,7,24,1,0,0,1855,1616,43,172,6,18,1,0,0,1879,1411,123,201,3,11,1,17,112,2435,1754,202,340,22,116,4,1879,1411,123,226,10,96,2
45045000286,4,45045000286,1557,213,1310,1832,271,1527,1824,274,1513,1257,178,1069,1253,194,1053,1618,201,1355,1574,178,1347,2611,2441,24,58,35,35,3,58,35,21,17,0,3301,3043,72,81,41,38,30,0,0,2759,2632,18,67,1,18,3,67,1,14,3,17,0,3612,3341,94,122,4,24,29,106,1,16,13,0,39,3166,2941,71,105,15,46,5,0,0,2368,2237,43,62,6,24,2,0,0,2661,2398,80,73,12,10,3,3,82,3378,2993,120,136,26,111,5,2661,2398,80,82,20,81,5
45045000259,3,45045000259,2201,1002,1157,2615,1198,1373,2618,1226,1362,1841,860,944,1847,943,899,2190,947,1136,2140,853,1241,4133,2503,117,1413,25,80,0,1413,0,80,0,0,5377,3204,242,1803,49,179,0,0,0,4272,2475,244,1486,20,44,0,1486,0,40,0,10,0,5566,3200,387,1901,58,121,0,1789,0,39,0,0,152,4156,2614,244,1259,25,30,13,0,0,3070,1991,157,896,19,18,7,0,0,3906,2392,339,1046,24,7,3,11,84,5157,3028,494,1517,63,77,4,3906,2392,339,1087,32,64,3
45015000032,1,45015000032,923,445,462,1181,600,567,1180,620,537,663,323,325,653,335,317,927,414,482,911,367,531,1981,1058,5,882,0,30,0,871,0,0,12,0,2563,1279,22,1228,9,40,4,0,0,2416,1207,2,1168,22,4,0,1165,0,0,0,10,0,3081,1531,2,1518,27,14,2,1491,2,0,0,2,56,2664,1320,129,1169,13,34,3,0,0,2023,1056,72,862,9,24,2,0,0,2029,1023,101,783,9,19,2,11,81,2658,1274,182,1072,42,95,6,2029,1023,101,820,20,65,4
45007000000,3,45007000000,586,322,253,667,455,199,664,471,184,432,193,225,432,203,228,692,315,357,646,294,336,2168,778,48,1330,11,3,0,1320,11,1,0,0,2991,1024,319,1638,9,1,0,0,0,1882,676,23,1177,11,0,0,1152,11,0,0,0,0,2501,854,236,1401,11,0,0,1330,11,0,0,0,74,2410,1392,90,906,8,11,2,0,0,1808,1112,65,616,7,9,2,0,0,1770,704,102,899,3,1,4,5,52,2489,882,190,1384,16,34,7,1770,704,102,937,6,21,7
45007000051,3,45007000051,468,75,381,536,83,446,535,91,429,330,53,275,328,58,269,529,67,447,514,89,406,1079,991,1,78,0,7,0,68,0,0,0,0,1397,1283,1,109,0,8,0,0,0,1269,1148,37,84,0,5,0,84,0,0,0,0,0,1602,1397,85,119,0,4,0,114,0,0,0,0,11,1377,1286,40,35,5,18,2,0,0,1061,1010,20,20,4,11,1,0,0,1097,960,49,34,4,5,0,4,41,1434,1228,80,59,9,46,4,1097,960,49,37,6,41,1
45047000044,3,45047000044,968,154,802,1109,205,891,1110,209,894,840,109,726,844,144,700,959,138,787,944,115,815,1184,1120,0,64,0,0,0,64,0,0,0,0,1594,1498,23,75,0,0,0,0,0,1104,1032,0,73,0,0,0,73,0,0,0,0,0,1401,1283,0,117,0,0,0,117,0,0,0,0,2,1535,1355,16,81,78,6,0,0,0,1169,1040,13,61,53,3,0,0,0,1332,1113,27,90,68,0,1,6,27,1679,1377,40,135,99,28,2,1332,1113,27,105,72,15,1
45047000003,3,45047000003,737,329,388,897,420,455,902,442,442,622,267,332,627,307,316,726,303,380,701,260,424,2467,1618,98,719,31,0,0,715,15,0,6,0,2882,1810,122,923,65,0,0,0,0,2295,1500,53,716,19,0,0,710,3,0,0,7,0,2674,1668,145,852,35,0,0,813,1,0,0,0,45,2975,1773,77,1061,59,11,3,0,0,2469,1514,55,850,46,9,3,0,0,2942,1808,147,907,31,13,0,1,35,3385,2021,190,1092,57,50,3,2942,1808,147,928,38,32,1
45047000022,3,45047000022,167,60,103,171,59,108,172,61,106,150,57,92,147,56,91,181,61,112,176,60,110,264,156,7,88,0,11,0,88,0,0,0,0,343,178,15,119,0,30,0,0,0,225,91,0,139,0,0,0,139,0,0,0,0,0,276,105,0,171,0,0,0,143,0,0,0,0,26,318,203,21,91,2,2,0,0,0,232,148,11,71,1,1,0,0,0,255,161,14,77,0,1,0,0,2,315,194,22,98,0,4,0,255,161,14,79,0,4,0
45089000010,6,45089000010,272,42,227,374,53,319,374,53,318,73,15,58,74,15,59,369,55,306,363,60,297,435,373,11,43,2,1,0,43,2,1,0,0,547,470,11,64,3,2,0,0,0,362,320,1,32,10,1,0,32,10,1,0,0,0,461,412,1,36,9,1,0,32,9,1,0,0,4,753,606,23,113,0,13,0,0,0,615,498,12,94,0,13,0,0,0,529,437,8,58,0,7,0,1,18,701,560,19,91,5,30,0,529,437,8,61,3,24,0
45015000095,1,45015000095,915,143,748,1099,172,915,1101,194,885,656,111,520,652,128,524,996,134,818,972,122,816,2684,2248,143,202,45,53,0,184,23,34,6,0,3485,2847,216,275,116,62,0,0,0,2027,1706,115,83,81,41,0,78,31,38,0,3,0,2598,2138,190,97,128,55,0,92,31,41,0,0,107,2553,2274,75,120,31,61,5,0,0,2004,1812,44,79,27,46,4,0,0,1991,1627,136,78,16,29,2,14,89,2502,1988,214,129,45,97,8,1991,1627,136,91,37,78,5
45007000041,3,45007000041,969,179,774,1115,175,925,1112,191,902,724,131,580,725,144,581,1041,192,817,1007,205,774,2064,1869,9,159,0,24,0,159,0,0,0,0,2634,2370,25,227,2,28,0,0,0,2277,1930,12,319,0,15,0,319,0,0,0,0,0,2933,2507,18,392,2,18,0,386,0,0,0,0,18,2856,2517,39,269,16,18,5,0,0,2153,1920,18,192,10,17,4,0,0,2085,1808,33,164,9,12,0,0,59,2661,2261,59,253,20,62,1,2085,1808,33,176,10,54,0
45007000061,3,45007000061,542,99,434,620,109,507,622,111,502,430,77,344,433,88,345,572,109,452,556,101,442,852,852,0,0,0,0,0,0,0,0,0,0,1274,1274,0,0,0,0,0,0,0,797,747,0,50,0,0,0,50,0,0,0,0,0,1163,1115,0,49,0,0,0,49,0,0,0,0,0,1269,1059,5,196,8,4,2,0,0,948,794,2,147,2,3,1,0,0,975,805,5,127,0,6,0,1,31,1232,1010,11,177,5,30,0,975,805,5,135,2,29,0
45045000269,4,45045000269,1208,297,886,1469,430,1017,1468,411,1032,1021,245,767,1022,282,738,1154,237,847,1142,189,919,1579,1533,16,27,0,3,0,27,0,3,0,0,1948,1849,51,46,0,9,0,0,0,1764,1735,18,11,0,3,0,11,0,3,0,0,0,2152,2099,33,13,0,5,0,9,0,5,0,6,0,1828,1778,13,23,7,7,2,0,0,1562,1527,8,14,7,5,2,0,0,1969,1871,29,12,3,1,0,3,50,2193,2060,36,28,10,52,2,1969,1871,29,23,5,35,2
45061000014,5,45061000014,174,141,31,176,139,34,175,141,32,159,129,27,162,134,28,185,153,29,190,155,35,251,47,25,167,0,9,0,167,0,0,5,0,332,56,25,268,5,9,0,0,0,225,24,26,170,0,0,0,170,0,0,0,9,0,290,30,24,261,8,0,0,231,0,0,0,0,8,323,75,9,238,1,0,0,0,0,268,61,9,197,1,0,0,0,0,213,39,0,172,0,0,0,0,2,256,39,1,216,1,1,1,213,39,0,174,1,1,1
45061000017,5,45061000017,264,201,62,265,200,61,265,202,62,236,179,55,236,179,57,285,223,60,278,208,69,501,102,0,391,0,18,0,372,0,0,9,0,698,115,0,582,0,30,0,0,0,439,120,0,307,0,0,0,307,0,0,0,14,0,539,157,0,382,0,13,0,356,0,0,0,0,28,653,132,14,508,0,4,0,0,0,479,106,8,366,0,4,0,0,0,377,84,2,281,7,0,0,0,3,458,98,2,346,8,6,0,377,84,2,283,8,2,0
45051000137,7,45051000137,119,23,94,125,27,98,125,26,97,95,24,69,94,27,67,139,23,114,129,16,111,213,192,1,19,0,0,0,17,0,0,0,0,305,276,1,24,0,2,0,0,0,238,217,2,22,0,0,0,18,0,0,0,0,0,320,291,2,26,0,0,0,24,0,0,0,0,4,257,238,5,12,0,3,0,0,0,210,194,5,12,0,3,0,0,0,245,207,15,18,0,1,0,0,4,342,268,26,32,1,15,0,245,207,15,19,0,4,0
45015000062,1,45015000062,1765,673,1053,2378,988,1349,2379,956,1410,1360,572,769,1373,609,763,1554,575,865,1522,336,1159,1718,1571,39,75,19,6,0,69,12,0,0,0,2381,2164,58,97,52,5,0,0,0,2192,1957,79,42,99,14,0,34,31,0,0,0,0,2647,2326,106,49,153,12,0,41,71,0,0,0,101,1832,1619,35,120,51,7,3,0,0,1326,1177,22,87,25,6,3,0,0,3206,2853,115,38,101,3,3,6,87,4103,3579,181,74,187,54,9,3206,2853,115,55,118,35,7
45015000024,1,45015000024,951,537,403,1147,664,474,1144,674,463,753,441,295,754,461,292,985,515,444,969,487,465,2107,1091,26,937,0,67,10,902,0,0,0,0,2486,1279,62,1095,4,65,9,0,0,2013,1143,34,769,0,57,7,759,0,0,7,0,0,2492,1480,60,886,4,64,7,862,4,0,7,0,84,2895,1391,61,1388,7,60,3,0,0,2379,1170,44,1121,7,46,2,0,0,2330,1113,55,1091,1,7,0,10,53,2729,1275,81,1309,12,49,2,2330,1113,55,1119,7,32,0
45015000005,1,45015000005,1481,644,799,1753,827,886,1753,859,855,1179,520,618,1185,552,627,1544,625,830,1508,491,983,3115,2065,165,780,85,10,0,760,70,10,0,0,4075,2546,311,1124,115,30,0,0,0,2715,1820,160,640,80,15,0,625,60,15,0,0,0,3411,2181,252,886,108,29,0,799,22,14,0,0,143,3975,2461,176,1087,198,52,3,0,0,2962,1910,119,725,160,38,1,0,0,3047,1722,191,805,115,11,1,63,139,3890,2035,278,1232,173,80,15,3047,1722,191,846,147,61,8
45015000066,1,45015000066,1202,596,569,1504,772,699,1512,804,661,1011,541,432,1006,564,441,1095,481,541,1081,421,632,1978,1512,46,338,46,29,6,338,27,16,0,0,2771,1932,182,536,81,43,9,0,0,1616,1258,71,235,31,8,5,217,26,8,5,0,0,2665,1783,219,529,92,18,7,441,54,18,7,41,100,2423,1631,193,505,67,47,2,0,0,1738,1235,120,320,48,32,0,0,0,2616,1489,296,610,68,20,0,10,123,3657,2015,432,1006,139,104,3,2616,1489,296,682,90,78,1
45015000043,1,45015000043,839,433,393,1006,519,474,1009,535,454,665,358,293,666,369,293,860,429,410,836,398,418,1566,775,14,761,3,14,0,761,3,14,0,0,2211,1046,45,1100,12,15,0,0,0,1477,832,22,610,9,9,0,610,9,9,0,0,0,2229,1087,306,817,17,8,0,797,7,8,0,0,20,2351,1260,50,1019,6,27,3,0,0,1743,955,26,744,5,17,2,0,0,1663,885,24,672,0,22,3,7,50,2178,1150,48,880,21,82,10,1663,885,24,687,8,62,6
45015000070,1,45015000070,597,227,357,816,308,493,814,315,485,514,197,299,508,221,285,463,170,273,460,147,305,1441,821,16,598,9,0,0,598,0,0,0,0,1947,1095,36,820,7,0,0,0,0,1432,951,25,443,13,0,0,443,0,0,0,0,0,1965,1279,54,652,11,0,0,589,0,0,0,0,46,1667,1106,112,424,15,22,3,0,0,1183,839,68,251,9,15,3,0,0,1521,874,89,480,11,5,2,9,51,2162,1126,158,806,21,44,6,1521,874,89,499,17,26,5
45015000057,1,45015000057,1465,750,670,1747,943,768,1748,975,733,1194,656,493,1193,695,497,1488,680,685,1455,555,853,2347,1445,48,714,134,5,0,703,97,0,0,0,3398,1921,233,979,271,5,0,0,0,2231,1367,67,564,233,2,0,563,223,0,0,0,0,3017,1645,163,791,435,2,0,773,408,0,0,0,30,2301,1309,154,708,116,25,8,0,0,1645,1000,96,452,78,15,4,0,0,2690,1430,175,771,157,10,10,36,101,3754,1895,264,1176,298,86,21,2690,1430,175,800,193,48,12
45047000007,3,45047000007,584,364,209,689,444,236,686,452,230,437,269,160,435,280,154,632,384,214,602,354,228,2145,869,170,1093,9,0,0,1091,5,0,4,0,3155,960,665,1518,25,0,0,0,0,2107,916,68,1119,5,0,0,1119,1,0,0,3,0,2927,1026,305,1596,12,0,0,1579,1,0,0,0,18,2724,1007,184,1510,22,8,3,0,0,2116,889,116,1088,17,6,1,0,0,1880,645,278,899,14,9,0,4,31,2396,762,374,1239,33,36,2,1880,645,278,952,20,32,1
45047000020,3,45047000020,464,74,383,519,77,435,515,80,417,362,58,302,363,66,296,504,73,422,495,79,395,780,693,1,76,5,0,0,76,1,0,0,0,1005,872,31,89,7,0,0,0,0,775,701,1,76,0,0,0,76,0,0,0,0,0,973,865,21,85,4,0,0,85,3,0,0,0,1,1074,935,13,115,4,7,0,0,0,813,702,8,92,4,7,0,0,0,776,655,18,82,3,0,0,0,18,945,791,29,103,11,14,4,776,655,18,88,5,9,3
45047000013,3,45047000013,498,74,410,545,80,458,544,87,435,419,51,355,421,69,351,540,73,443,517,84,417,713,622,2,91,0,0,0,91,0,0,0,0,976,866,9,94,7,0,0,0,0,802,718,2,80,0,0,0,80,0,0,0,0,0,1211,1097,3,95,15,0,0,95,0,0,0,0,15,1224,978,18,215,7,3,2,0,0,865,702,9,146,5,1,2,0,0,876,756,16,77,1,0,0,3,23,1198,984,32,154,6,26,1,876,756,16,87,6,15,1
45061000001,5,45061000001,331,84,241,360,84,274,360,87,267,266,58,205,265,55,210,387,103,271,367,106,246,475,400,0,75,0,0,0,75,0,0,0,0,571,456,0,115,0,0,0,0,0,420,355,0,65,0,0,0,65,0,0,0,0,0,505,400,0,105,0,0,0,105,0,0,0,0,0,781,499,10,264,4,9,1,0,0,607,406,4,191,1,8,1,0,0,585,395,13,144,2,11,0,2,18,695,459,13,187,3,27,1,585,395,13,148,2,20,1
45051000189,7,45051000189,735,406,316,965,548,402,963,565,378,577,319,247,579,326,252,677,348,311,659,327,320,1827,1164,24,637,0,3,0,637,0,0,0,0,2480,1566,24,889,2,2,0,0,0,1998,1336,19,652,0,12,0,645,0,0,0,0,0,2864,1856,20,985,2,10,0,978,0,0,0,0,10,1731,662,70,998,10,13,3,0,0,1347,548,43,752,7,6,1,0,0,1795,927,65,730,10,1,3,2,57,2273,1112,103,1005,27,55,5,1795,927,65,763,21,35,5
45051000117,7,45051000117,640,429,199,750,489,245,754,510,231,493,339,148,492,340,152,701,478,199,663,433,212,2026,944,137,876,54,2,0,876,24,2,13,0,3966,1681,688,1504,132,3,3,0,0,2421,893,151,1280,78,7,0,1278,36,2,0,14,0,4094,1527,463,1925,223,8,4,1878,64,3,0,2,156,3379,1079,869,1170,179,45,45,0,0,2495,898,631,782,111,38,30,0,0,2611,961,439,839,156,5,4,28,179,3667,1181,689,1248,480,70,10,2611,961,439,889,262,47,6
