,AL,AZ,AR,CO,CT,FL,GA,IL,IN,IA,KS,LA,MD,MI,MN,MS,MO,NE,NV,NJ,NM,NY,NC,OH,OK,PA,SC,TN,TX,UT,VA,WA,WI
4041,6,4,4,2,0,16,8,6,7,3,3,5,1,7,4,3,6,2,2,2,1,7,9,10,5,11,5,8,19,3,4,3,5
4042,6,4,4,2,0,16,8,6,7,3,3,5,1,7,4,3,6,2,2,2,1,7,9,10,5,11,5,7,19,3,4,3,5
4043,6,4,4,2,0,16,8,6,7,3,3,5,0,7,4,3,6,2,1,2,1,7,9,10,5,10,5,7,19,3,4,3,5
4044,7,4,4,2,0,16,8,6,7,3,3,5,0,7,4,3,6,2,2,2,1,7,9,10,5,10,5,7,19,3,4,3,5
4045,7,4,4,2,0,16,8,6,7,3,3,5,0,7,4,3,5,2,2,2,0,7,9,10,5,10,5,7,19,3,4,3,5
4046,7,4,3,2,0,16,8,6,7,3,3,5,0,6,4,3,5,2,1,2,0,7,9,10,5,10,5,7,19,3,4,3,5
4047,7,4,3,2,0,16,8,6,7,3,3,5,0,6,4,3,5,2,1,2,1,7,9,11,5,10,5,7,19,3,5,3,5
4048,7,4,4,2,0,16,8,6,7,2,3,5,0,7,4,4,5,2,2,2,1,7,9,11,5,10,5,7,19,3,5,3,5
4049,7,4,4,2,0,16,8,5,7,2,3,5,0,7,4,4,5,2,2,2,1,7,9,10,5,10,5,7,19,3,5,3,5
4050,7,4,4,2,0,16,8,5,7,2,3,5,0,7,4,4,5,3,1,2,1,7,9,10,5,10,5,7,19,3,5,3,5
4051,7,4,4,2,0,16,8,5,7,3,3,5,0,7,4,4,5,2,1,2,1,7,9,10,5,10,5,7,19,3,5,3,5
4052,7,4,4,2,0,16,8,5,7,3,3,5,0,7,4,4,5,2,1,2,1,7,9,10,5,10,5,7,19,3,5,3,5
4053,7,4,4,2,0,16,8,5,7,3,4,5,0,7,4,4,5,2,2,2,1,7,9,10,5,10,5,7,19,3,5,3,5
4054,7,5,4,2,0,16,8,5,7,4,3,5,1,7,4,3,5,2,2,3,1,7,9,10,5,10,5,7,19,3,5,3,5
4055,7,5,4,2,0,16,8,5,7,3,3,4,1,7,4,3,5,2,1,3,1,7,9,10,5,10,5,7,19,3,5,3,5
4056,7,5,4,2,0,16,8,5,7,3,3,4,1,8,4,3,5,2,1,3,1,7,9,10,5,10,5,7,18,3,5,3,5
4057,7,5,4,2,0,16,8,5,7,3,3,4,1,8,4,4,5,2,2,3,1,7,9,10,5,10,5,7,18,3,4,3,5
4058,7,5,4,3,0,16,8,5,7,3,3,5,0,8,4,4,5,2,2,3,1,7,9,10,5,10,5,8,18,3,4,3,5
4059,7,5,4,3,0,16,8,5,7,3,3,5,1,7,4,4,5,2,2,3,1,7,9,10,5,10,5,8,18,3,4,3,5
4060,7,5,4,3,0,16,8,5,7,3,3,5,1,6,4,4,5,2,2,3,1,7,9,10,5,9,5,8,18,3,4,3,5
4061,7,5,4,3,0,16,8,5,7,3,3,5,1,6,4,3,5,2,2,3,1,7,9,10,5,9,5,8,18,3,4,3,5
4062,7,4,4,3,0,17,8,5,7,3,3,5,1,6,4,4,5,2,2,3,1,7,8,10,5,9,5,8,18,3,4,3,5
4063,7,4,4,3,0,18,9,5,7,3,3,5,1,6,4,4,5,2,2,3,1,7,8,10,5,9,5,8,18,3,4,3,5
4064,7,4,3,2,0,18,9,5,7,3,3,5,1,6,4,4,5,2,1,3,1,8,8,10,5,9,5,8,18,3,4,3,5
4065,7,4,3,2,0,18,9,5,7,3,3,5,1,6,4,3,5,2,1,3,1,8,8,10,5,9,5,8,18,3,4,3,5
4066,7,4,3,2,0,18,9,5,7,2,3,5,1,6,4,3,5,2,1,2,1,8,8,10,5,9,5,8,18,3,4,3,5
4067,7,4,4,2,0,18,9,5,7,2,3,5,1,6,4,4,5,2,1,2,1,8,8,10,5,9,5,8,18,3,4,3,5
4068,6,4,4,3,0,18,9,5,6,3,3,5,1,6,4,4,5,2,1,3,1,8,8,10,5,9,5,8,18,3,5,3,5
4069,6,4,4,3,0,18,9,5,6,3,3,5,1,7,4,4,5,2,1,3,1,8,8,10,5,9,5,7,18,4,5,3,5
4070,6,4,4,3,0,18,9,5,7,3,3,5,1,7,4,3,5,2,1,3,1,8,8,10,5,9,5,7,18,3,5,3,5
4071,6,4,4,3,0,18,9,6,7,3,3,5,1,7,4,3,6,2,1,3,1,8,8,10,5,9,5,7,18,3,5,3,5
4072,6,4,4,3,0,18,9,6,7,3,3,5,1,7,4,3,5,2,1,3,1,8,8,10,5,9,5,7,19,3,5,3,5
4073,6,4,4,3,0,18,9,6,7,3,3,5,1,7,4,3,5,2,1,3,1,8,8,10,5,9,5,7,19,3,5,3,5
4074,6,4,4,3,0,18,9,6,7,3,3,5,1,7,4,3,5,2,1,3,1,8,8,10,5,9,5,7,18,3,5,3,5
4075,6,4,4,3,0,18,9,6,7,3,3,5,1,7,4,3,5,2,1,3,1,8,8,10,5,9,5,7,17,3,5,3,5
4076,6,4,4,3,0,18,9,6,7,3,3,5,1,7,5,3,5,2,1,3,1,8,8,10,5,10,5,7,17,3,5,3,5
4077,6,4,4,3,0,17,9,6,7,3,3,5,1,6,5,3,5,2,2,3,1,8,8,10,5,10,5,7,17,3,5,3,5
4078,6,4,4,3,0,17,9,6,8,3,3,5,1,6,5,3,5,2,1,3,1,7,8,10,5,10,5,7,17,3,4,3,5
4079,6,5,4,3,0,17,9,6,8,3,3,5,1,6,5,3,5,2,2,3,1,7,8,10,5,10,5,7,17,3,3,3,5
4080,6,5,4,3,0,17,9,6,7,3,3,5,2,6,5,3,5,2,1,3,1,7,8,10,5,10,5,7,17,3,3,3,5
4081,6,5,4,3,0,17,9,6,7,3,3,5,2,6,4,3,5,2,1,3,1,7,8,10,5,10,5,7,17,3,4,3,5
4082,6,5,4,3,0,17,9,6,7,3,3,5,2,6,4,3,5,2,1,3,1,7,8,10,5,10,5,7,17,3,5,3,5
4083,6,5,4,3,0,17,9,6,7,3,3,5,2,6,4,3,5,2,1,3,1,7,8,10,5,10,5,7,17,3,5,3,5
4084,7,5,4,3,0,17,9,6,7,3,3,5,2,6,4,3,5,2,2,3,1,7,8,9,5,10,5,7,17,3,5,3,5
4085,7,5,4,3,0,17,9,6,7,3,3,5,2,6,4,3,5,2,1,3,1,7,8,9,5,10,5,7,17,3,5,3,5
4086,7,5,4,3,0,17,9,6,7,3,3,5,1,6,4,3,5,2,1,4,1,7,9,10,5,10,6,7,17,3,5,3,5
4087,7,4,4,3,0,17,9,6,7,3,3,5,1,6,4,3,5,2,1,4,1,7,9,10,5,10,6,7,17,3,5,3,5
4088,7,4,4,3,0,17,10,6,7,3,3,5,1,6,4,3,5,2,1,4,1,7,9,10,5,10,6,7,17,3,5,3,6
4089,7,4,4,3,0,17,10,6,7,2,3,5,1,6,4,3,5,2,1,4,1,7,8,10,5,9,6,7,17,3,5,3,5
4090,6,3,4,3,0,17,9,6,7,3,3,5,1,7,4,3,5,2,1,4,1,7,8,10,5,8,6,7,17,3,5,3,6
4091,6,4,4,3,0,17,9,6,7,3,3,5,1,7,4,3,6,2,1,4,1,7,8,9,5,8,6,7,17,3,5,3,6
4092,7,4,4,3,0,17,9,6,7,3,3,5,1,7,4,3,5,2,2,4,1,7,8,9,5,8,6,7,17,3,5,3,6
4093,6,4,4,3,0,17,9,6,7,2,3,5,1,7,4,3,5,2,2,4,1,7,8,9,5,8,6,7,18,3,5,3,6
4094,6,4,4,3,0,17,9,6,7,2,3,5,1,7,4,3,5,2,2,4,1,7,8,9,5,8,6,7,18,3,5,3,6
4095,6,3,4,3,0,17,9,6,7,2,3,5,0,7,4,3,5,2,1,4,0,7,8,9,5,9,5,7,18,3,5,3,6
4096,6,3,4,3,0,17,9,6,7,2,3,5,0,7,4,3,6,2,1,4,0,7,8,9,5,9,5,7,18,3,5,3,6
4097,6,3,4,3,0,17,9,6,7,2,3,5,0,7,3,4,5,2,1,4,0,7,8,9,5,9,5,7,18,3,5,3,6
4098,6,3,4,3,0,17,9,6,7,2,3,5,1,7,3,3,5,2,1,4,0,7,8,9,5,9,5,7,18,3,5,3,6
4099,6,3,4,3,0,17,9,6,7,2,3,5,1,7,3,3,5,2,1,4,0,7,8,9,5,9,5,7,18,3,5,3,6
4100,6,3,4,3,0,17,9,5,7,2,3,5,0,7,3,3,5,2,1,4,0,7,8,9,5,9,5,7,18,3,5,3,5
4101,6,4,4,3,0,17,9,5,7,2,3,5,1,7,3,3,5,2,1,4,1,7,8,9,5,9,5,7,18,4,5,3,4
4102,6,4,4,3,0,17,9,5,7,2,3,5,1,7,3,3,5,2,1,4,1,7,8,9,5,9,5,7,17,4,5,3,4
4103,6,5,4,3,0,17,8,5,6,2,3,5,1,7,3,3,5,3,2,4,1,7,8,9,5,9,5,7,17,3,5,3,5
4104,6,5,4,4,0,17,8,5,7,2,3,5,1,7,3,3,5,2,2,3,1,7,8,9,5,9,5,7,17,3,5,3,5
4105,6,5,4,4,0,17,8,5,7,2,3,5,0,7,3,3,5,2,2,3,1,7,8,9,5,9,5,7,17,3,5,3,6
4106,6,5,4,4,0,17,8,5,7,2,3,5,0,7,3,3,5,2,1,3,1,7,7,9,5,9,5,7,17,3,5,3,6
4107,6,4,4,4,0,17,8,5,7,2,3,6,1,7,3,3,5,2,1,3,1,7,7,10,5,9,5,7,17,3,5,3,6
4108,6,4,4,4,0,17,8,5,7,2,3,6,1,7,3,3,5,2,1,3,0,7,7,10,5,9,5,7,18,3,5,3,6
4109,6,4,4,4,0,17,8,5,7,2,3,6,1,6,3,3,5,2,1,3,1,7,7,10,5,9,5,7,18,3,5,3,6
4110,6,4,4,4,0,17,8,5,6,2,3,6,1,6,4,3,5,2,2,3,1,7,7,10,5,10,5,7,18,3,5,3,6
4111,6,4,4,4,0,17,8,5,6,3,3,5,1,6,4,3,5,2,1,3,0,7,7,10,5,10,5,7,18,3,5,3,6
4112,6,4,4,4,0,16,8,5,6,3,3,5,1,6,4,4,5,2,2,3,0,7,7,10,5,10,5,7,18,3,5,3,6
4113,6,4,4,4,0,16,8,5,6,3,3,5,1,6,4,3,5,2,2,3,0,7,7,10,5,10,5,7,18,3,5,3,6
4114,6,5,4,4,0,16,8,5,6,3,3,5,1,6,4,3,5,2,2,3,0,7,7,10,5,10,5,7,18,3,5,3,6
4115,6,5,4,4,0,16,8,5,6,3,3,5,1,6,4,3,5,2,1,3,0,7,7,10,5,10,5,7,19,3,5,3,6
4116,6,5,4,4,0,16,8,5,6,3,3,5,1,6,4,3,5,2,1,3,0,7,7,10,5,10,5,7,19,3,5,3,6
4117,6,4,4,4,0,16,8,5,7,3,3,5,1,6,5,3,5,2,1,3,0,7,7,10,5,10,5,7,19,3,5,3,6
4118,6,4,4,4,0,16,8,5,7,2,3,5,1,6,5,3,5,2,1,3,1,7,7,10,5,10,5,7,19,3,5,3,6
4119,6,5,4,4,0,16,8,5,7,2,3,6,1,6,5,4,5,3,2,3,1,7,7,10,5,10,5,7,19,3,5,3,6
4120,6,5,4,4,0,16,8,5,7,2,3,6,1,6,4,3,5,2,1,3,1,7,7,10,5,10,5,7,19,3,5,3,6
4121,6,5,4,4,0,16,8,6,7,2,3,6,1,6,4,4,5,2,1,4,1,7,7,10,5,10,5,7,19,3,5,3,6
4122,6,5,4,4,0,16,8,6,7,3,3,6,1,6,4,3,5,2,1,4,1,7,7,10,5,10,5,7,19,3,5,3,6
4123,6,6,4,4,0,16,8,6,7,3,2,5,1,6,4,3,6,2,1,4,1,7,7,10,5,10,5,7,19,4,4,3,6
4124,6,6,4,4,0,16,8,6,7,3,2,5,1,6,4,3,6,2,2,4,1,7,7,9,5,10,5,7,19,4,4,3,6
4125,6,6,4,4,0,16,8,6,7,3,2,5,1,6,5,3,6,2,1,4,1,7,7,9,5,10,5,7,19,4,4,3,6
4126,6,5,4,4,0,17,8,6,7,3,2,5,1,6,5,3,6,3,1,4,1,7,7,9,5,10,5,7,18,4,5,3,6
4127,6,5,4,4,0,17,8,6,7,3,2,5,1,6,4,3,6,3,1,4,1,7,7,9,5,10,5,7,18,3,5,3,6
4128,6,4,4,4,0,17,8,5,6,3,2,5,1,6,4,3,6,3,1,4,1,7,7,9,5,10,5,7,18,4,5,3,6
4129,6,4,4,4,0,17,8,5,7,3,2,5,1,6,4,3,6,2,1,4,1,7,7,9,5,10,5,7,18,4,5,3,6
4130,6,4,4,4,0,17,8,5,7,3,2,5,1,6,4,4,6,2,1,4,1,7,7,9,5,10,5,7,18,4,5,3,6
4131,6,4,4,4,0,17,8,5,7,2,3,5,1,6,4,4,6,2,1,4,1,7,7,9,5,10,5,7,17,4,5,3,6
4132,6,4,4,4,0,17,8,5,7,2,3,5,1,6,4,3,6,2,1,4,1,7,7,9,5,10,5,7,17,3,5,3,6
4133,6,4,4,4,0,17,8,5,8,3,3,5,1,6,4,3,6,2,1,4,1,7,7,9,5,10,5,7,17,3,5,3,6
4134,6,4,4,4,0,17,8,5,7,3,3,5,1,6,4,3,6,2,1,4,1,7,7,9,5,10,5,7,17,3,5,3,6
4135,6,4,4,4,0,17,8,5,7,3,3,5,1,6,4,3,6,2,2,4,1,7,8,9,5,10,5,7,17,3,5,3,6
4136,7,4,4,4,0,17,8,5,7,2,3,5,1,6,4,4,6,2,2,4,1,7,8,9,5,10,5,7,17,3,5,3,6
4137,7,4,4,4,0,17,8,5,7,2,3,5,1,6,4,4,6,2,2,4,1,7,8,9,5,10,5,7,17,3,5,3,6
4138,7,5,4,4,0,17,8,5,7,2,3,5,1,6,4,3,6,2,1,4,1,7,8,9,5,10,5,7,17,3,5,3,6
4139,7,5,4,4,0,17,8,5,7,3,3,5,1,6,4,3,6,2,1,4,1,8,8,9,5,10,5,7,17,3,5,3,6
4140,7,4,4,4,0,17,8,5,7,3,3,5,1,6,4,3,6,2,1,3,1,7,8,9,5,10,5,7,17,3,5,3,6
4141,7,4,4,4,0,17,8,5,7,3,3,5,1,6,4,3,6,2,1,3,1,7,8,9,5,10,5,7,17,3,5,3,6
4142,7,4,4,3,0,17,8,5,7,3,3,5,1,7,4,3,6,2,1,3,1,7,8,9,5,10,5,7,17,4,5,3,6
4143,7,4,4,3,0,17,8,5,7,3,3,6,1,7,4,3,7,3,1,3,1,7,8,9,5,10,5,7,17,3,5,3,6
4144,6,4,4,3,0,17,8,5,7,3,3,5,1,7,4,3,7,3,1,3,1,7,8,9,5,10,5,7,17,4,5,3,6
4145,6,4,4,3,0,16,8,5,7,2,3,5,1,7,4,3,7,3,1,3,1,7,8,9,5,10,5,7,17,4,5,3,6
4146,6,4,4,3,0,16,8,5,7,2,3,5,1,7,4,4,7,3,1,3,1,7,8,9,5,10,5,7,18,4,5,3,6
4147,6,4,4,3,0,16,8,5,7,2,3,5,1,7,4,3,7,2,1,3,1,7,7,9,5,10,5,7,18,4,5,3,6
4148,6,4,4,3,0,16,8,5,7,2,3,5,1,7,4,3,7,2,1,3,1,7,7,9,5,10,6,7,19,4,5,3,6
4149,6,4,4,3,0,16,8,5,6,2,3,5,1,8,4,3,7,2,1,3,1,7,7,9,5,10,6,7,19,4,5,3,6
4150,6,4,4,4,0,16,8,5,6,2,2,5,1,8,4,3,7,2,1,3,1,7,7,9,5,10,6,7,19,4,5,3,6
4151,6,4,4,4,0,16,8,5,7,3,3,5,1,8,4,3,7,2,1,3,1,7,7,9,5,11,6,7,19,4,5,3,6
4152,7,4,4,4,0,16,8,5,7,2,3,5,1,8,4,3,7,2,2,3,1,7,7,9,5,11,5,7,20,3,5,3,6
4153,7,4,4,4,0,16,8,5,7,3,3,5,1,8,4,3,6,2,1,4,1,7,7,9,5,11,5,7,20,3,5,3,6
4154,7,4,4,4,0,16,8,5,7,3,3,5,1,8,4,3,6,2,2,4,1,7,7,9,5,11,5,7,20,3,5,3,6
4155,7,4,4,4,0,16,8,5,7,3,3,5,1,8,4,3,6,2,2,4,1,7,7,9,5,11,5,7,20,3,5,3,6
4156,7,5,4,4,0,16,8,5,8,3,3,5,0,8,4,3,6,2,1,4,1,7,7,9,5,11,5,7,20,3,5,3,6
4157,7,5,4,4,0,16,8,5,7,3,3,5,0,8,4,3,7,2,1,4,1,7,7,9,5,11,5,7,19,3,5,3,6
4158,7,5,4,4,0,16,8,5,7,3,3,5,0,7,4,3,7,2,2,4,1,7,7,9,5,10,5,7,19,3,5,3,6
4159,7,5,4,4,0,16,8,5,7,2,3,5,0,8,4,3,7,2,1,4,1,7,7,9,5,10,5,7,19,3,5,3,6
4160,7,5,4,4,0,16,8,5,6,2,3,5,0,8,4,3,7,2,2,4,1,7,7,9,5,10,5,7,19,3,5,3,6
4161,7,5,4,4,0,16,8,5,6,2,3,5,0,7,4,3,7,2,2,4,0,7,7,9,5,10,5,7,19,3,5,3,6
4162,7,5,4,4,0,16,8,5,6,2,3,5,0,7,4,3,7,2,1,4,0,7,7,9,5,10,5,7,19,3,5,3,6
4163,7,5,4,4,0,16,8,5,6,3,3,5,0,7,4,3,7,2,2,4,1,7,7,10,5,10,5,7,19,3,5,3,6
4164,7,5,4,4,0,16,8,5,6,3,3,5,0,7,4,3,7,2,2,4,1,7,7,10,5,10,5,7,19,3,5,3,6
4165,7,5,4,4,0,16,8,5,6,3,3,5,0,7,4,3,7,2,2,4,1,7,7,10,5,10,5,7,19,3,5,3,6
4166,7,5,4,4,0,16,8,5,6,4,3,5,0,7,4,3,7,2,1,4,1,7,7,10,5,10,5,7,18,3,5,3,6
4167,7,5,4,4,0,16,8,5,6,4,3,5,0,7,4,3,7,2,1,4,0,7,7,9,5,10,5,7,18,3,5,3,6
4168,7,5,4,4,0,16,8,5,6,3,3,5,0,7,4,3,6,2,1,4,1,7,7,9,5,10,5,7,18,3,5,3,6
4169,7,5,4,4,0,16,8,5,7,2,3,5,0,7,4,3,6,2,1,4,1,7,7,9,5,10,5,7,18,3,5,3,6
4170,7,4,4,4,0,16,8,5,7,3,3,5,1,7,4,4,6,2,1,4,1,7,7,9,5,9,5,7,18,3,5,3,6
4171,7,5,4,4,0,16,8,5,7,3,3,5,1,7,4,3,6,2,1,4,1,6,7,9,5,9,5,7,19,3,5,3,6
4172,7,6,4,4,0,16,8,5,7,3,3,5,1,7,4,3,6,2,2,4,1,6,7,9,5,10,5,7,19,3,5,3,6
4173,7,5,4,4,0,16,8,5,7,4,3,5,1,7,4,3,5,2,2,4,1,6,7,9,5,10,5,7,19,3,5,3,6
4174,7,5,4,4,0,16,8,5,7,4,3,5,1,7,4,3,5,2,1,4,1,6,7,9,5,10,5,7,19,4,5,3,6
4175,7,4,4,4,0,16,8,5,7,4,3,5,1,7,4,3,5,2,2,4,1,6,7,9,5,10,5,7,19,3,4,3,6
4176,6,4,4,4,0,15,8,5,7,3,3,5,1,7,4,3,5,2,1,4,1,6,7,9,5,10,5,7,19,3,4,3,6
4177,7,4,4,4,0,15,8,5,7,2,3,5,1,7,4,3,5,2,2,4,1,6,7,9,5,10,5,7,19,3,4,3,6
4178,7,4,4,4,0,15,8,5,7,2,3,5,1,7,4,3,5,2,1,4,1,6,7,9,5,9,5,8,19,3,4,3,6
4179,7,4,4,4,0,15,8,5,7,2,3,5,1,7,4,3,5,2,1,4,1,6,7,9,5,9,5,7,19,3,4,3,6
4180,7,4,4,4,0,15,8,5,7,3,3,5,1,7,4,3,5,2,1,4,1,6,7,9,5,9,5,7,19,3,4,3,6
4181,7,5,4,4,0,15,7,5,7,3,2,5,1,7,4,3,5,2,2,3,1,5,7,9,5,9,5,7,18,3,4,3,6
4182,7,5,4,4,0,15,7,5,7,2,3,5,1,7,4,3,5,2,2,4,1,5,7,9,5,9,5,7,18,3,4,3,6
4183,7,5,4,4,0,15,7,5,7,2,3,5,1,7,4,3,5,2,2,4,1,5,7,9,5,9,5,7,18,3,4,3,6
4184,7,5,4,4,0,15,7,5,7,2,3,5,1,7,4,3,5,2,1,4,0,5,7,9,5,8,5,7,18,3,4,3,5
4185,7,5,4,4,0,15,7,5,7,2,3,5,1,7,4,3,5,2,1,3,1,5,7,9,5,8,5,7,18,3,4,3,5
4186,7,5,4,4,0,15,7,5,7,2,3,5,1,7,4,3,5,2,1,3,0,5,7,9,5,8,5,7,18,3,4,3,5
4187,7,4,4,4,0,15,7,5,7,2,3,5,1,7,4,3,6,2,1,3,1,5,7,9,5,8,5,7,18,3,4,3,5
4188,7,4,4,4,0,14,7,5,7,2,3,6,1,7,4,3,6,2,1,3,1,6,7,9,5,9,5,7,18,3,4,3,5
4189,7,5,4,4,0,14,7,5,7,2,3,6,0,7,4,3,6,3,2,3,1,6,7,9,5,9,5,7,18,3,4,3,5
4190,7,5,4,4,0,14,7,5,7,2,3,6,0,6,4,3,6,3,2,3,1,6,7,9,5,9,5,7,18,3,4,3,5
4191,7,5,4,4,0,14,7,5,7,2,3,6,0,6,4,3,6,3,2,3,1,6,7,9,5,9,5,7,18,3,4,3,5
4192,6,5,4,4,0,14,7,5,7,2,3,6,0,6,4,3,6,2,1,3,1,6,7,9,5,8,5,7,18,3,4,3,5
4193,6,5,4,4,0,15,7,5,7,2,3,6,1,6,4,3,6,2,1,3,1,6,7,9,4,8,5,7,18,3,5,3,6
4194,6,4,4,4,0,15,7,5,7,2,3,6,1,6,4,3,6,2,1,4,1,6,7,9,4,8,5,7,18,3,5,3,6
4195,6,4,4,4,0,15,7,5,7,2,3,6,1,7,4,3,5,2,1,4,1,6,7,9,5,8,5,7,19,3,5,3,6
4196,6,4,4,4,0,15,7,5,7,2,3,6,1,7,4,3,6,2,2,4,1,6,7,9,5,8,5,7,19,3,5,3,6
4197,6,4,4,4,0,15,7,5,7,2,3,5,1,7,4,3,6,2,2,4,1,6,7,9,5,8,5,7,19,3,5,3,6
4198,7,4,4,4,0,15,7,5,7,2,3,5,1,7,4,3,6,2,2,4,1,6,6,10,5,8,5,7,19,3,5,3,6
4199,6,4,4,4,0,15,7,5,7,2,3,5,1,7,4,3,6,2,2,4,1,6,6,10,5,8,5,7,19,3,5,3,6
4200,6,4,4,4,0,15,7,5,7,3,3,5,1,7,4,3,6,2,2,4,1,6,6,10,5,8,5,7,19,3,5,3,6
4201,6,4,4,4,0,15,7,5,7,3,3,5,1,7,4,3,6,2,2,3,1,6,6,10,5,8,5,7,19,4,5,3,6
4202,6,4,4,4,0,16,7,5,7,3,3,5,1,7,4,3,6,2,2,4,1,6,6,10,5,9,5,7,19,3,4,3,6
4203,6,4,4,4,0,16,7,5,7,2,3,5,1,7,4,3,5,2,2,4,1,6,6,10,5,9,5,7,19,3,4,3,6
4204,6,4,4,4,0,16,7,5,7,3,3,5,1,7,4,3,5,2,2,4,1,6,6,10,5,9,5,7,20,3,4,3,6
4205,6,4,4,4,0,16,8,5,7,3,3,5,1,7,4,3,5,2,2,4,1,6,6,10,5,9,5,7,20,3,4,3,5
4206,7,4,4,4,0,16,8,6,7,3,3,5,1,7,4,3,5,2,2,4,1,6,6,10,5,9,5,7,19,3,4,3,5
4207,7,4,4,4,0,16,8,6,7,4,3,5,1,7,4,4,6,2,2,4,1,6,7,10,5,9,5,7,20,3,4,3,5
4208,7,4,4,4,0,16,8,6,7,3,3,5,1,7,4,3,5,2,2,4,1,6,7,10,5,9,5,7,20,3,4,3,6
4209,7,5,4,4,0,16,8,6,7,3,3,5,1,7,4,3,5,2,2,3,1,6,7,10,5,10,4,7,20,3,4,3,6
4210,7,5,4,4,0,16,7,6,8,3,3,5,1,7,4,3,5,2,1,3,1,6,7,10,5,10,4,7,20,3,4,3,6
4211,7,5,4,4,0,16,7,6,7,3,3,5,1,7,4,3,5,2,1,3,1,6,7,10,5,10,4,7,20,3,4,3,6
4212,7,5,4,4,0,16,7,6,7,4,3,5,1,7,4,3,5,2,2,3,1,6,7,10,5,10,4,7,20,3,4,3,6
4213,7,5,4,4,0,16,7,6,7,4,3,5,1,7,4,3,5,2,1,3,1,6,6,10,5,10,4,7,19,3,4,3,6
4214,6,5,4,4,0,16,7,6,7,3,3,5,1,7,4,3,5,2,1,3,1,6,6,10,5,9,4,7,19,3,4,3,6
4215,6,5,4,4,0,16,7,6,7,3,3,5,1,7,4,3,5,2,1,4,1,6,6,10,5,9,4,7,20,3,4,3,6
4216,6,5,4,4,0,16,8,6,6,2,3,5,1,7,4,3,5,2,2,4,1,6,7,10,5,9,4,7,20,3,4,3,6
4217,6,5,4,4,0,16,8,6,6,3,3,5,1,7,4,3,5,2,1,4,1,6,6,10,5,9,4,7,20,3,4,3,6
4218,6,5,4,4,0,16,8,6,6,3,3,5,1,7,4,4,5,2,1,4,1,5,7,10,5,9,4,7,20,3,4,3,6
4219,6,5,4,4,0,16,8,6,6,3,3,5,1,7,4,4,5,2,1,4,1,5,7,10,5,9,4,7,20,3,4,3,6
4220,6,5,4,4,0,16,8,6,6,3,3,5,1,7,4,4,5,2,1,4,1,5,7,10,5,9,4,7,20,3,4,3,6
4221,6,5,4,4,0,16,9,6,6,3,3,5,2,7,4,4,5,2,1,4,0,5,6,10,5,9,4,7,20,3,5,3,6
4222,6,4,4,4,0,16,9,6,7,2,3,5,2,7,4,3,5,2,1,4,0,5,7,10,5,9,4,7,20,3,5,3,6
4223,6,4,4,4,0,16,9,6,7,2,3,5,2,7,4,3,5,2,2,4,0,5,6,10,5,9,4,7,20,3,4,3,6
4224,6,5,4,4,0,16,8,6,7,2,3,5,2,7,4,3,5,2,1,4,0,5,6,10,5,9,4,7,20,3,4,3,6
4225,6,5,4,4,0,16,8,6,7,2,3,5,2,7,4,3,5,2,2,4,0,5,6,10,5,9,4,7,20,3,4,3,6
4226,6,5,4,4,0,16,8,6,7,2,3,5,2,7,4,4,5,2,2,4,0,5,6,10,5,10,4,7,20,3,4,3,6
4227,6,5,4,3,0,16,8,6,7,2,3,5,2,7,4,3,5,2,2,4,1,5,6,10,5,10,4,7,20,4,4,3,5
4228,6,5,4,3,0,16,8,6,7,3,3,5,2,7,4,3,5,2,2,4,1,4,6,10,5,10,4,7,20,3,3,3,5
4229,7,5,4,4,0,16,8,6,7,3,3,5,2,7,4,3,5,2,2,4,1,4,6,10,5,10,4,7,20,3,3,3,6
4230,7,5,4,4,0,16,9,6,7,4,3,5,2,7,4,3,5,2,2,4,1,4,6,10,5,10,4,7,20,3,3,3,5
4231,7,5,4,4,0,16,9,6,7,3,3,5,2,7,4,3,5,2,2,3,1,4,6,10,5,10,5,7,20,3,4,3,5
4232,7,5,4,4,0,16,9,6,7,3,3,6,2,7,4,3,5,2,1,3,1,4,6,10,5,10,5,7,20,3,4,3,5
4233,7,5,4,4,0,16,9,6,7,2,3,6,2,7,4,3,5,2,1,3,1,4,7,10,5,10,5,7,20,3,4,3,5
4234,7,5,4,4,0,16,9,6,7,3,3,6,2,7,4,4,5,2,1,3,1,4,7,10,5,10,5,7,20,3,4,3,5
4235,7,5,4,4,0,16,9,6,7,3,3,6,2,7,4,3,5,2,1,3,1,4,7,10,5,10,4,7,21,3,4,3,6
4236,7,5,4,4,0,16,9,6,7,2,3,6,2,7,4,3,5,2,1,3,1,4,7,9,5,10,5,7,21,3,4,3,6
4237,7,5,4,4,0,16,9,6,7,3,3,6,2,7,4,3,5,2,1,3,1,4,7,9,5,10,5,7,21,3,5,3,5
4238,7,5,4,4,0,16,9,6,7,3,3,5,2,7,4,3,5,2,1,3,1,4,7,9,4,10,5,7,21,3,5,3,5
4239,7,5,4,4,0,16,9,6,7,2,3,5,2,7,4,3,5,2,1,3,1,5,8,9,4,10,4,7,21,3,4,3,5
4240,7,5,4,4,0,16,10,6,7,2,3,5,2,7,4,3,5,3,1,3,1,5,9,9,4,10,4,7,21,3,4,3,6
4241,7,5,4,4,0,16,10,6,7,2,3,5,2,7,4,3,5,3,1,3,1,6,9,9,4,10,4,7,21,3,5,3,6
