GEOID20,District,FriendlyId,Total_2016-2020_Comp,Dem_2016-2020_Comp,Rep_2016-2020_Comp,Total_2020_Pres,Dem_2020_Pres,Rep_2020_Pres,Total_2020_Sen,Dem_2020_Sen,Rep_2020_Sen,Total_2018_Gov,Dem_2018_Gov,Rep_2018_Gov,Total_2018_Sen,Dem_2018_Sen,Rep_2018_Sen,Total_2016_Pres,Dem_2016_Pres,Rep_2016_Pres,Total_2019_CVAP,White_2019_CVAP,Hispanic_2019_CVAP,Black_2019_CVAP,Asian_2019_CVAP,Native_2019_CVAP,Pacific_2019_CVAP,BlackAlone_2019_CVAP,AsianAlone_2019_CVAP,NativeAlone_2019_CVAP,OtherAlone_2019_CVAP,TwoOrMore_2019_CVAP,Total_2019_Total,White_2019_Total,Hispanic_2019_Total,Black_2019_Total,Asian_2019_Total,Native_2019_Total,Pacific_2019_Total,BlackAlone_2019_Total,NativeAlone_2019_Total,Total_2020_VAP,White_2020_VAP,Hispanic_2020_VAP,Black_2020_VAP,Asian_2020_VAP,Native_2020_VAP,Pacific_2020_VAP,BlackAlone_2020_VAP,AsianAlone_2020_VAP,NativeAlone_2020_VAP,PacificAlone_2020_VAP,OtherAlone_2020_VAP,TwoOrMore_2020_VAP,Total_2020_Total,White_2020_Total,Hispanic_2020_Total,Black_2020_Total,Asian_2020_Total,Native_2020_Total,Pacific_2020_Total,BlackAlone_2020_Total,AsianAlone_2020_Total,NativeAlone_2020_Total,PacificAlone_2020_Total,OtherAlone_2020_Total,TwoOrMore_2020_Total,Total_2010_Total,White_2010_Total,Hispanic_2010_Total,Black_2010_Total,Asian_2010_Total,Native_2010_Total,Pacific_2010_Total,BlackAlone_2010_Total,NativeAlone_2010_Total,Total_2010_VAP,White_2010_VAP,Hispanic_2010_VAP,Black_2010_VAP,Asian_2010_VAP,Native_2010_VAP,Pacific_2010_VAP,BlackAlone_2010_VAP,NativeAlone_2010_VAP,Total_2020_NHVAP,White_2020_NHVAP,Hispanic_2020_NHVAP,BlackAlone_2020_NHVAP,AsianAlone_2020_NHVAP,NativeAlone_2020_NHVAP,PacificAlone_2020_NHVAP,OtherAlone_2020_NHVAP,TwoOrMore_2020_NHVAP,Total_2020_Total,White_2020_Total,Hispanic_2020_Total,Black_2020_Total,Asian_2020_Total,Native_2020_Total,Pacific_2020_Total,Total_2020_VAP,White_2020_VAP,Hispanic_2020_VAP,Black_2020_VAP,Asian_2020_VAP,Native_2020_VAP,Pacific_2020_VAP
47041002162,6,47041002162,135,35,99,147,35,111,142,33,107,129,35,94,128,39,89,140,36,101,277,270,1,4,2,0,0,4,2,0,0,0,402,394,1,5,2,0,0,0,0,294,287,1,2,4,1,0,2,4,0,0,0,0,378,370,1,4,4,1,0,4,4,0,0,0,1,259,256,3,0,0,0,0,0,0,216,215,1,0,0,0,0,0,0,242,227,7,0,0,0,0,0,8,286,269,8,1,3,3,0,242,227,7,1,2,3,0
47115005760,4,47115005760,1043,210,819,1332,208,1110,1294,191,1082,879,211,661,876,234,623,1050,188,823,2324,2250,21,11,0,49,0,11,0,1,0,0,2945,2842,41,15,0,51,1,0,0,2405,2325,21,15,20,26,0,15,0,1,0,0,0,3159,3062,38,16,19,23,0,16,0,1,0,0,42,2960,2882,21,29,6,23,0,0,0,2230,2171,10,22,3,23,0,0,0,2223,2097,28,10,4,4,0,0,80,2813,2633,55,26,11,78,0,2223,2097,28,13,5,69,0
47177009219,4,47177009219,734,185,540,911,185,712,835,160,658,648,187,459,644,208,421,740,157,556,1595,1485,23,27,22,37,0,27,22,13,0,0,2301,1879,235,61,41,79,0,0,0,1515,1419,32,38,22,12,0,38,22,3,0,0,0,2192,1776,174,132,75,13,0,55,75,5,0,0,107,2167,1936,184,34,3,12,0,0,0,1633,1496,113,13,2,10,0,0,0,1752,1504,178,14,4,8,0,4,40,2303,1918,286,38,17,49,10,1752,1504,178,22,12,34,7
47115005757,4,47115005757,670,239,422,798,271,518,774,249,512,625,238,381,622,250,361,627,198,407,1065,1003,25,0,3,39,0,0,3,0,0,0,1316,1201,29,0,3,88,0,0,0,1315,1277,21,0,3,18,0,0,3,0,0,0,0,1685,1624,23,0,3,37,0,0,3,0,0,0,37,1245,1198,7,4,13,23,0,0,0,1011,975,7,4,8,16,0,0,0,1061,1002,14,3,12,11,0,2,17,1294,1212,20,8,19,36,3,1061,1002,14,5,13,29,3
47177009214,4,47177009214,952,252,683,1168,255,896,1072,227,809,861,245,612,862,295,550,980,261,684,1767,1642,55,48,6,17,0,48,6,0,0,0,2541,2109,354,49,11,14,2,0,0,1820,1630,93,75,6,5,0,24,6,0,0,0,0,2827,2213,441,212,10,8,2,27,10,0,0,0,131,2561,2238,192,98,14,22,0,0,0,1874,1674,103,65,11,21,0,0,0,2128,1843,125,63,9,10,0,8,70,2869,2430,234,104,28,57,7,2128,1843,125,82,14,46,4
47177009218,4,47177009218,385,89,290,448,82,361,418,71,337,345,89,253,345,108,230,403,94,297,805,758,36,0,9,0,0,0,9,0,0,0,1190,996,178,0,21,0,0,0,0,749,717,12,3,20,0,0,3,20,0,0,0,0,1242,1078,130,1,31,0,0,1,31,0,0,0,0,994,925,56,8,0,4,0,0,0,749,712,30,4,0,3,0,0,0,749,687,26,5,1,4,0,0,26,954,869,43,8,3,30,1,749,687,26,5,2,25,1
47177009216,4,47177009216,777,215,551,976,228,736,914,193,695,667,215,449,662,248,407,790,199,573,1444,1365,18,33,7,37,0,33,7,0,0,0,2179,1933,160,48,14,38,0,0,0,1552,1464,37,32,10,17,0,32,10,0,0,0,0,2424,2150,201,47,17,16,0,32,13,1,0,0,27,2163,2057,61,25,4,19,2,0,0,1645,1574,37,19,4,12,2,0,0,1763,1621,73,14,5,3,0,4,43,2305,2081,119,39,20,48,5,1763,1621,73,19,12,42,2
47153007854,4,47153007854,516,98,409,655,99,542,612,80,516,447,101,340,447,117,325,527,93,419,1143,1110,7,3,0,30,0,0,0,0,0,0,1472,1361,49,11,0,60,0,0,0,1283,1221,0,0,0,54,0,0,0,0,0,0,0,1687,1573,40,0,0,70,0,0,0,0,0,0,70,1524,1452,33,7,4,22,2,0,0,1165,1122,22,3,2,20,0,0,0,1237,1156,26,8,4,3,0,2,38,1603,1471,48,23,14,45,1,1237,1156,26,16,6,29,0
47065003439,3,47065003439,468,170,287,529,193,319,513,192,314,434,157,274,435,181,246,466,136,306,1168,1114,0,56,0,0,0,54,0,0,0,0,1478,1361,0,118,0,0,0,0,0,894,868,0,32,0,0,0,31,0,0,0,0,0,1089,1030,0,60,0,0,0,59,0,0,0,0,1,1410,1291,34,53,22,10,1,0,0,1185,1097,23,35,19,8,0,0,0,1108,871,144,30,17,1,0,2,43,1429,1035,235,76,41,68,3,1108,871,144,44,23,45,0
47065003405,3,47065003405,783,638,128,861,708,132,837,671,148,716,572,137,722,607,105,854,716,102,1749,405,0,1343,0,0,0,1337,0,0,0,0,2176,424,9,1743,0,0,0,0,0,1768,537,2,1216,14,0,0,1192,14,0,0,0,0,2150,568,12,1562,14,0,0,1483,14,0,0,0,76,2522,352,57,2097,9,23,4,0,0,1903,318,37,1532,9,18,3,0,0,1574,477,37,1016,7,0,0,4,33,1976,553,58,1332,15,25,8,1574,477,37,1038,8,19,3
47065003370,3,47065003370,1224,351,842,1738,498,1203,1720,458,1230,947,282,651,957,342,596,1053,251,717,2115,1416,357,287,38,17,0,287,27,17,0,0,2703,1690,530,420,155,36,0,0,0,2115,1419,192,458,39,11,0,458,26,9,0,0,0,2549,1620,326,573,88,25,0,508,56,9,0,0,31,2530,1916,306,192,106,35,11,0,0,2113,1614,243,154,88,26,8,0,0,2608,1946,272,182,90,4,6,3,105,3226,2343,368,295,134,94,24,2608,1946,272,213,102,78,19
47133006853,6,47133006853,1462,510,930,1734,491,1227,1571,406,1118,1312,523,779,1293,582,695,1536,499,988,3379,3298,6,51,7,19,0,51,7,5,0,0,4295,4007,134,113,24,17,0,0,0,3772,3642,56,28,16,26,0,28,16,7,0,0,0,4572,4314,153,52,29,25,0,50,29,7,0,0,20,4589,4431,61,48,10,40,2,0,0,3649,3528,48,29,7,33,2,0,0,3493,3289,33,26,21,14,0,6,104,4359,4063,72,77,39,101,2,3493,3289,33,47,27,87,1
47133006852,6,47133006852,1070,293,766,1327,265,1054,1215,224,967,934,313,615,932,350,571,1074,281,772,2227,2163,7,11,5,43,0,11,5,7,0,0,2831,2696,50,33,13,40,0,0,0,2367,2253,23,5,25,57,4,5,25,13,4,7,0,3057,2917,41,8,31,58,4,8,31,12,3,0,44,2992,2934,19,16,2,24,1,0,0,2271,2233,12,6,2,21,1,0,0,2271,2192,13,5,1,11,0,3,46,2893,2769,39,19,11,54,2,2271,2192,13,15,9,43,0
47037001821,5,47037001821,915,738,136,1164,931,190,1136,894,190,834,648,112,832,728,96,740,586,125,1494,825,218,343,102,3,0,343,102,2,0,0,3118,1046,1458,461,149,3,0,0,0,2555,1589,207,691,73,6,0,680,73,0,0,0,0,3856,1904,867,1004,76,18,0,966,76,0,0,0,42,3476,1268,927,1235,43,47,9,0,0,2420,1031,531,818,32,34,5,0,0,2601,1058,757,615,41,12,0,15,103,3475,1164,1258,931,60,138,4,2601,1058,757,678,50,109,3
47037001827,5,47037001827,2453,2011,392,2551,2104,398,2514,2007,454,2497,2066,393,2471,2151,310,2142,1642,332,2878,2634,95,39,74,0,0,39,40,0,26,0,3705,3349,144,98,137,20,26,0,0,2914,2677,65,53,81,0,0,53,47,0,0,27,0,3807,3414,137,95,139,13,27,91,56,0,0,7,92,3575,2940,119,412,78,45,2,0,0,3020,2550,88,304,57,34,2,0,0,3063,2601,135,159,28,1,0,25,114,3827,3192,186,245,112,71,3,3063,2601,135,182,77,52,3
47037001839,5,47037001839,2955,2045,819,3339,2386,865,3230,2278,868,2927,1941,824,2909,2177,705,2467,1551,771,5412,3539,229,1469,142,24,0,1426,117,0,8,0,6964,3903,896,1931,207,30,10,0,0,5172,3503,267,1259,109,22,0,1252,86,0,0,8,0,6596,3857,799,1731,184,26,7,1707,158,0,0,7,67,6658,4183,741,1592,113,58,16,0,0,5379,3639,492,1144,77,44,13,0,0,5507,3323,613,1237,84,14,7,25,204,6587,3699,927,1658,156,168,12,5507,3323,613,1308,120,139,9
47037001862,5,47037001862,269,162,100,301,176,117,297,171,117,261,165,88,259,173,86,238,116,108,523,320,23,180,0,0,0,180,0,0,0,0,727,382,54,289,0,0,0,0,0,407,274,26,106,0,0,0,106,0,0,0,0,0,598,318,59,221,0,0,0,221,0,0,0,0,0,575,443,25,75,28,6,3,0,0,499,392,17,62,23,4,2,0,0,521,348,68,58,10,0,1,2,34,608,392,90,92,22,19,5,521,348,68,73,16,15,2
47037001853,5,47037001853,1260,672,539,1360,714,595,1316,672,588,1265,675,535,1259,749,494,1100,534,499,2629,1949,40,593,22,30,0,571,22,0,0,0,3445,2258,257,760,75,5,0,0,0,2505,1870,43,548,35,8,0,522,34,0,0,0,0,3279,2109,226,794,116,0,0,764,95,0,0,30,55,3596,2598,454,446,70,41,4,0,0,2826,2191,271,295,51,27,2,0,0,3125,2093,404,429,56,5,0,3,135,3843,2375,628,657,105,122,5,3125,2093,404,488,85,78,5
47155007955,2,47155007955,1028,202,796,1232,223,980,1205,206,972,884,173,688,887,232,625,1042,178,830,2670,2463,54,0,0,150,0,0,0,150,0,0,3235,2857,229,0,0,186,0,0,0,2555,2468,0,0,0,87,0,0,0,87,0,0,0,3058,2927,43,0,0,130,0,0,0,87,0,0,0,2464,2386,46,11,10,15,0,0,0,1932,1880,29,5,5,13,0,0,0,2059,1941,38,11,4,8,0,5,52,2475,2315,51,22,13,58,0,2059,1941,38,16,5,43,0
47155007953,2,47155007953,1646,323,1288,1971,384,1539,1928,342,1542,1438,290,1128,1449,364,1058,1677,276,1342,3726,3630,21,50,25,3,0,44,25,0,0,0,4687,4559,35,68,24,10,0,0,0,3913,3700,131,82,3,2,0,58,3,0,0,0,0,4656,4386,153,107,3,7,5,59,3,0,5,3,49,3840,3652,99,27,28,52,2,0,0,3011,2895,60,8,17,41,2,0,0,3229,3047,66,11,23,8,0,1,73,3931,3672,112,36,32,78,0,3229,3047,66,23,26,61,0
47139007159,3,47139007159,407,89,309,481,90,384,473,85,378,356,90,261,354,94,251,399,71,311,740,723,2,7,0,8,0,7,0,2,0,0,937,898,7,7,0,26,0,0,0,762,750,2,11,0,0,0,11,0,0,0,0,0,1046,870,3,10,0,10,0,10,0,0,0,0,165,1048,1002,10,19,4,21,1,0,0,829,794,8,11,4,19,1,0,0,852,810,9,1,0,2,0,0,30,1035,987,13,11,0,29,0,852,810,9,10,0,26,0
47037001875,5,47037001875,3976,2677,1138,4434,3037,1227,4326,2865,1296,3913,2578,1136,3899,2900,957,3558,2113,1096,7953,5932,413,1088,484,25,0,1064,417,24,2,0,12625,6875,3473,1467,738,26,1,0,0,8129,6215,279,1064,517,49,0,1040,388,18,0,12,0,12428,7556,2415,1409,879,50,23,1336,753,21,8,90,245,13102,6722,3671,2106,576,150,22,0,0,10163,5800,2334,1538,439,115,12,0,0,10882,5921,3222,920,395,31,9,49,335,13580,6632,4852,1327,577,495,19,10882,5921,3222,1087,475,393,18
47021001005,7,47021001005,689,165,515,845,177,659,807,158,634,598,165,432,598,181,406,694,148,526,1368,1261,32,19,21,34,0,19,16,10,0,0,1758,1623,58,21,21,36,0,0,0,1364,1302,35,2,16,7,0,2,12,7,0,0,0,1762,1676,58,4,16,7,0,4,12,7,0,0,4,1903,1808,27,44,6,17,7,0,0,1460,1396,19,25,5,15,5,0,0,1455,1300,73,28,3,2,0,3,46,1757,1564,91,53,7,39,2,1455,1300,73,39,3,34,0
47021001008,7,47021001008,1126,265,846,1379,300,1066,1317,268,1027,989,248,736,989,303,663,1120,230,848,2212,2060,31,43,12,40,0,41,11,19,24,0,2943,2718,67,53,38,68,23,0,0,1966,1837,53,9,8,25,0,9,7,15,0,26,0,2603,2399,106,13,41,50,27,10,9,17,0,0,63,2819,2657,90,26,17,29,0,0,0,2081,1974,63,13,6,22,0,0,0,2252,2022,80,34,5,15,0,5,91,2946,2632,126,63,14,82,4,2252,2022,80,45,13,65,3
47037001881,5,47037001881,2045,1479,510,2916,2122,726,2862,1916,898,1544,1124,383,1530,1224,294,1928,1352,385,3392,2758,46,464,71,44,0,443,8,4,0,0,4036,3311,60,499,122,44,0,0,0,3370,2802,75,419,52,23,0,393,25,8,0,0,0,4272,3567,99,462,119,23,0,437,57,8,0,0,101,2509,1540,43,871,57,12,2,0,0,2233,1381,37,761,50,10,1,0,0,4105,3233,161,424,120,1,4,16,146,4737,3747,199,501,206,65,11,4105,3233,161,457,185,54,7
47037001815,5,47037001815,2461,2174,123,2615,2353,132,2494,2248,128,2435,1991,126,2438,2306,101,2324,2166,106,5131,752,20,4328,23,17,0,4328,23,0,0,0,7205,856,66,6181,25,12,0,0,0,4967,656,55,4219,21,17,0,4215,21,0,0,0,0,6750,737,147,5714,30,21,0,5649,30,0,0,103,81,5832,546,96,5144,19,20,14,0,0,3980,475,50,3428,12,13,7,0,0,4584,541,202,3628,27,11,6,28,141,6339,623,319,5298,71,101,16,4584,541,202,3750,55,77,12
47037001879,5,47037001879,776,598,149,932,681,226,913,634,251,684,528,115,685,585,92,783,619,119,2814,1727,95,829,140,23,0,810,117,7,0,0,3719,1923,138,1378,260,26,0,0,0,3056,1769,102,1025,114,42,0,1014,108,7,0,0,0,3686,1891,236,1220,306,47,0,1198,278,8,0,2,78,3713,2069,161,1144,325,32,5,0,0,3325,2025,149,817,315,28,5,0,0,3417,1933,180,737,418,9,2,8,130,3914,2036,212,1129,497,43,5,3417,1933,180,786,480,39,5
47037001886,5,47037001886,672,501,151,884,693,167,863,633,214,508,356,135,506,396,108,800,594,154,1830,1542,45,203,18,20,0,196,6,20,0,0,2241,1792,141,204,83,22,0,0,0,1729,1345,45,325,13,0,0,312,9,0,0,0,0,2105,1503,132,352,80,0,0,340,74,0,0,0,56,2765,2253,57,333,104,15,6,0,0,2497,2057,53,295,85,13,4,0,0,3117,2534,181,259,60,9,0,11,63,3427,2780,193,308,102,36,6,3117,2534,181,283,91,23,5
47163008519,1,47163008519,2862,696,2120,3266,821,2396,3216,732,2426,2634,616,1999,2635,781,1828,2873,615,2114,4550,4436,36,11,32,28,0,11,32,4,0,0,5476,5324,36,31,55,30,0,0,0,4711,4599,61,4,21,36,0,4,21,0,0,0,0,5584,5438,58,4,42,38,0,4,42,0,0,0,38,5734,5454,66,90,87,35,1,0,0,4528,4351,41,51,57,29,1,0,0,4554,4261,69,38,41,8,0,11,126,5602,5168,116,101,95,103,1,4554,4261,69,57,64,79,0
47037001864,5,47037001864,2411,1162,1163,2754,1359,1308,2682,1255,1339,2306,1112,1098,2296,1271,996,2167,874,1160,4099,3340,163,544,21,35,0,524,15,0,4,0,5576,3996,747,778,28,51,6,0,0,3927,3170,242,441,41,22,0,421,38,0,0,5,0,5326,3791,777,684,51,38,7,634,41,0,0,0,85,4994,3764,396,673,113,60,5,0,0,3949,3133,242,448,84,49,5,0,0,4642,3284,490,576,83,13,4,22,170,5889,3930,768,881,161,171,9,4642,3284,490,634,113,116,9
47037001822,5,47037001822,2122,1822,228,2514,2126,310,2424,2000,350,2044,1681,220,2038,1860,158,1882,1557,195,4013,1540,64,2315,57,48,0,2308,57,26,0,0,5296,1881,299,2967,103,48,0,0,0,3731,1818,145,1691,30,46,0,1670,30,26,0,0,0,4996,2119,597,2192,37,56,0,2111,37,25,0,3,100,4629,1089,214,3279,35,36,9,0,0,3435,924,157,2320,27,30,3,0,0,3653,1880,248,1339,53,8,1,17,107,4372,2113,337,1789,95,101,8,3653,1880,248,1410,73,73,5
47037001957,5,47037001957,1905,851,1008,2383,1142,1192,2366,947,1366,1457,637,806,1447,745,695,2319,998,1164,2523,2399,29,21,64,8,0,21,64,0,0,0,3330,3139,43,19,126,17,0,0,0,2591,2437,34,21,95,8,0,21,74,0,0,0,0,3452,3127,64,20,235,6,0,20,213,0,0,0,27,3565,3383,45,42,80,13,0,0,0,2779,2652,34,30,52,8,0,0,0,2994,2755,71,45,55,1,0,3,64,3903,3575,94,76,98,49,4,2994,2755,71,59,69,39,3
47037001870,5,47037001870,2176,1113,996,2348,1225,1050,2309,1165,1069,2183,1110,989,2172,1267,881,1982,835,998,3916,3488,86,267,69,3,3,228,59,0,4,0,4710,4099,98,374,104,8,18,0,0,3632,3069,61,320,96,85,3,273,79,0,3,8,0,4701,3688,349,427,144,87,21,343,115,0,4,14,190,4923,3818,430,419,238,54,3,0,0,4020,3222,282,313,191,42,2,0,0,4221,3109,409,349,134,7,0,31,182,5018,3534,601,502,212,159,6,4221,3109,409,390,162,117,5
47037001873,5,47037001873,705,472,196,792,531,228,762,490,233,681,445,180,679,504,163,646,416,192,1855,1161,145,514,19,0,0,509,4,0,20,0,2248,1296,317,555,98,74,77,0,0,1576,1056,168,326,24,0,0,321,4,0,0,0,0,1907,1142,398,344,23,15,0,324,5,0,0,0,38,2469,847,538,1011,63,31,4,0,0,1917,755,366,741,45,24,4,0,0,2156,998,392,639,40,9,0,6,72,2659,1120,614,837,58,79,3,2156,998,392,690,48,62,2
47037001841,5,47037001841,1892,1331,437,2242,1616,518,2152,1496,525,1777,1185,394,1785,1373,392,1660,1147,440,4820,2617,164,1989,0,45,0,1989,0,0,0,0,8330,3123,2139,3037,0,47,0,0,0,4689,2169,316,2133,4,70,0,2133,0,0,0,0,0,7711,2535,1806,3250,1,70,0,3165,0,0,0,0,205,6697,2988,1425,2171,57,73,27,0,0,4848,2473,912,1389,34,54,19,0,0,5589,2088,1273,1919,36,12,2,23,236,7442,2386,1913,2926,95,198,9,5589,2088,1273,2057,78,172,8
47037001941,5,47037001941,1950,1325,537,2272,1588,619,2207,1482,628,1860,1231,505,1856,1386,458,1639,1034,499,3486,1873,336,1060,208,9,0,1060,190,0,0,0,5448,2339,1180,1370,600,8,0,0,0,3855,2044,543,1079,185,0,0,1079,172,0,0,0,0,5863,2542,1291,1380,664,0,0,1352,641,0,0,0,35,4591,2459,603,1235,307,48,3,0,0,3561,2051,385,906,224,33,2,0,0,4516,1777,1037,1159,386,3,4,18,132,6037,2186,1622,1598,565,112,10,4516,1777,1037,1215,432,81,10
47037001946,5,47037001946,1715,1251,362,2036,1530,419,1946,1431,414,1587,1094,329,1592,1262,306,1564,1107,373,4433,1514,303,2228,378,2,0,2220,299,0,0,0,7373,2370,1533,2854,592,56,0,0,0,3916,1596,250,1846,213,3,0,1834,208,0,0,0,0,6355,2318,1080,2345,530,54,0,2246,519,0,0,70,123,5409,2103,736,2186,418,65,4,0,0,4144,1755,468,1619,307,47,4,0,0,5063,1406,881,1911,673,12,1,17,162,6742,1717,1297,2705,1021,128,21,5063,1406,881,2025,718,109,16
47037001806,5,47037001806,2109,1930,59,2093,1927,71,1982,1813,77,2186,1882,59,2183,2128,43,2002,1937,37,2614,157,23,2410,0,20,0,2404,0,15,0,0,3219,261,80,2883,0,20,0,0,0,2722,171,24,2525,0,0,0,2435,0,0,0,0,0,3296,276,44,3006,0,0,0,2887,0,0,0,0,92,3587,129,28,3437,12,31,2,0,0,2849,110,22,2715,8,22,0,0,0,3047,203,68,2693,2,3,0,14,64,3751,232,99,3389,24,50,4,3047,203,68,2757,12,32,4
47037001895,5,47037001895,2,1,1,3,1,2,3,1,1,4,3,1,3,2,1,3,1,2,103,76,7,16,5,0,0,12,3,0,0,0,145,84,38,20,5,0,0,0,0,52,34,0,19,0,0,0,19,0,0,0,0,0,52,34,0,18,0,0,0,18,0,0,0,0,0,150,108,13,26,2,2,0,0,0,124,94,8,19,2,1,0,0,0,23,12,5,0,3,0,0,0,3,27,12,5,3,3,6,0,23,12,5,3,3,2,0
47037001843,5,47037001843,2822,1936,754,2884,2081,711,2800,1965,720,2881,1880,776,2875,2142,707,2544,1661,800,5660,2685,289,2353,165,185,0,2298,120,160,0,0,8141,3134,1104,3508,215,179,11,0,0,5536,2555,231,2414,225,105,0,2359,180,85,0,0,0,8472,2748,1499,3597,309,109,8,3383,267,87,8,38,444,7432,3299,1310,2701,106,59,23,0,0,5453,2767,773,1814,81,42,11,0,0,5839,2248,1104,2200,90,8,1,21,167,7666,2597,1707,3170,137,192,9,5839,2248,1104,2301,118,152,8
47037001918,5,47037001918,1830,1000,781,2875,1678,1149,2848,1458,1346,900,460,428,889,529,357,2620,1418,995,3582,3412,49,37,86,0,0,37,86,0,0,0,4256,3798,263,36,160,0,0,0,0,3298,3068,39,109,72,5,0,82,72,5,0,6,0,4074,3582,224,108,156,12,0,82,150,6,0,0,32,4043,3666,71,115,178,16,1,0,0,3526,3221,56,101,139,14,1,0,0,3809,3370,113,92,124,5,0,10,95,4663,4043,160,133,227,46,5,3809,3370,113,112,149,35,5
47037001920,5,47037001920,2018,1098,860,3246,1882,1304,3216,1671,1483,983,508,446,974,599,367,2773,1444,1141,4949,4172,64,297,355,40,0,263,320,15,15,0,5925,4748,127,337,696,79,0,0,0,4906,4121,45,243,472,20,0,180,427,5,0,9,0,6146,4603,99,249,825,51,0,177,692,6,0,0,568,5158,4689,87,153,198,25,11,0,0,4526,4150,70,122,158,20,8,0,0,5402,4643,157,179,290,9,1,12,111,6251,5314,200,231,419,67,1,5402,4643,157,195,328,60,1
47037001900,5,47037001900,2105,1772,203,2393,1974,301,2303,1844,331,2053,1612,183,2073,1886,164,1902,1686,143,4435,586,55,3749,3,35,15,3684,3,1,31,0,6054,728,63,5239,5,74,15,0,0,4700,638,35,3974,28,19,7,3925,2,1,7,16,0,6331,791,40,5453,30,55,8,5255,3,1,8,0,236,5504,474,81,4956,25,53,4,0,0,4142,442,60,3643,22,42,2,0,0,4599,1030,178,3205,25,9,1,24,127,5620,1105,265,4160,71,80,9,4599,1030,178,3302,49,60,5
47037001903,5,47037001903,2041,1067,914,2221,1186,970,2172,1096,1018,2051,1074,911,2037,1201,822,1737,770,867,2386,2050,71,216,23,22,0,198,23,22,0,0,3228,2663,114,360,33,56,0,0,0,2398,1908,64,396,31,2,0,388,31,0,0,0,0,3088,2444,102,498,43,1,0,436,31,0,0,0,73,3070,2539,103,259,152,21,2,0,0,2483,2097,72,188,108,16,1,0,0,3395,2519,176,246,320,0,1,26,107,4038,2936,221,324,463,68,4,3395,2519,176,269,360,49,3
47037001935,5,47037001935,3000,2030,845,3127,2126,901,3022,2034,883,2991,1971,819,2996,2215,761,2914,1859,923,4535,2629,125,1729,22,30,0,1642,7,0,10,0,6796,3399,898,2357,146,47,0,0,0,4949,2606,122,2184,14,35,0,2082,4,0,0,0,0,7356,3145,880,3214,97,51,0,2882,64,0,0,22,363,6548,3417,564,2421,149,43,2,0,0,5059,2897,348,1696,101,30,0,0,0,5834,2778,896,1787,119,6,6,27,215,7597,3262,1453,2561,220,207,16,5834,2778,896,1922,142,163,10
47037001938,5,47037001938,524,313,188,561,329,211,532,310,203,536,320,179,530,347,175,478,260,188,1007,695,62,208,46,0,0,208,46,0,0,0,2023,855,419,368,345,0,0,0,0,919,600,64,229,27,0,0,229,27,0,0,0,0,1754,692,444,386,212,0,0,298,206,0,0,27,90,1360,614,374,280,96,15,1,0,0,963,493,229,185,60,11,1,0,0,1177,603,273,147,97,0,1,9,47,1556,692,432,207,203,46,8,1177,603,273,170,112,41,5
47155007965,2,47155007965,3112,646,2379,3842,761,2986,3764,694,2983,2617,572,1986,2605,689,1834,3239,581,2499,6097,5815,43,46,108,87,0,46,102,0,0,0,8131,7456,98,238,224,196,0,0,0,6185,5965,50,38,69,62,0,38,69,0,0,0,0,8607,7944,116,267,207,169,0,129,207,0,0,0,212,7234,6901,128,85,74,47,5,0,0,5492,5287,71,48,49,33,3,0,0,6114,5537,156,65,58,30,2,13,253,7813,6988,264,141,122,252,8,6114,5537,156,93,87,193,8
47037001878,5,47037001878,1335,1035,232,1671,1278,317,1605,1163,373,1154,865,198,1127,957,155,1388,1081,191,2605,1026,47,1425,69,46,0,1403,51,6,0,0,3505,1342,55,1946,117,48,0,0,0,2786,1212,45,1440,43,43,0,1429,28,2,0,0,0,3582,1499,70,1853,99,44,0,1842,54,2,0,19,100,3469,1057,72,2282,71,35,3,0,0,2661,921,51,1639,52,18,3,0,0,3005,1472,92,1277,69,6,2,5,82,3775,1672,135,1843,108,54,2,3005,1472,92,1335,83,45,2
47037001937,5,47037001937,1021,635,325,1137,734,360,1084,677,355,978,550,324,973,681,276,1009,626,322,2539,1289,387,782,12,39,30,772,11,0,10,0,6006,1848,2732,1192,232,48,67,0,0,2517,1435,238,717,12,53,50,702,11,0,50,10,0,6093,2125,2585,1084,186,70,97,1022,175,0,89,0,98,5935,1732,2639,1373,206,143,22,0,0,4193,1428,1706,932,138,93,15,0,0,4481,1262,2053,775,257,7,4,16,107,6280,1466,3239,1165,423,198,19,4481,1262,2053,880,291,152,11
47037001927,5,47037001927,1996,1161,755,2120,1303,747,2086,1216,818,1979,1123,782,1970,1291,659,1871,919,747,3503,2714,165,458,125,45,0,448,70,35,15,0,4835,3091,677,651,374,100,0,0,0,3618,2761,131,428,286,46,0,388,226,26,0,0,0,5044,3041,607,712,663,72,21,516,507,22,0,13,340,4460,3388,316,525,216,36,1,0,0,3598,2840,203,394,151,25,1,0,0,3948,2612,439,411,309,3,1,22,151,4947,3079,658,633,481,90,11,3948,2612,439,458,360,72,5
