GEOID20,District,FriendlyId,Total_2016-2020_Comp,Dem_2016-2020_Comp,Rep_2016-2020_Comp,Total_2020_Sen,Dem_2020_Sen,Rep_2020_Sen,Total_2020_Pres,Dem_2020_Pres,Rep_2020_Pres,Total_2018_Sen,Dem_2018_Sen,Rep_2018_Sen,Total_2018_AG,Dem_2018_AG,Rep_2018_AG,Total_2018_Gov,Dem_2018_Gov,Rep_2018_Gov,Total_2016_Pres,Dem_2016_Pres,Rep_2016_Pres,Total_2014_Gov,Dem_2014_Gov,Rep_2014_Gov,Total_2014_Sen,Dem_2014_Sen,Rep_2014_Sen,Total_2019_CVAP,White_2019_CVAP,Hispanic_2019_CVAP,Black_2019_CVAP,Asian_2019_CVAP,Native_2019_CVAP,Pacific_2019_CVAP,BlackAlone_2019_CVAP,AsianAlone_2019_CVAP,NativeAlone_2019_CVAP,OtherAlone_2019_CVAP,TwoOrMore_2019_CVAP,Total_2019_Total,White_2019_Total,Hispanic_2019_Total,Black_2019_Total,Asian_2019_Total,Native_2019_Total,Pacific_2019_Total,BlackAlone_2019_Total,NativeAlone_2019_Total,Total_2020_VAP,White_2020_VAP,Hispanic_2020_VAP,Black_2020_VAP,Asian_2020_VAP,Native_2020_VAP,Pacific_2020_VAP,BlackAlone_2020_VAP,AsianAlone_2020_VAP,NativeAlone_2020_VAP,PacificAlone_2020_VAP,OtherAlone_2020_VAP,TwoOrMore_2020_VAP,Total_2020_Total,White_2020_Total,Hispanic_2020_Total,Black_2020_Total,Asian_2020_Total,Native_2020_Total,Pacific_2020_Total,BlackAlone_2020_Total,AsianAlone_2020_Total,NativeAlone_2020_Total,PacificAlone_2020_Total,OtherAlone_2020_Total,TwoOrMore_2020_Total,Total_2010_Total,White_2010_Total,Hispanic_2010_Total,Black_2010_Total,Asian_2010_Total,Native_2010_Total,Pacific_2010_Total,BlackAlone_2010_Total,NativeAlone_2010_Total,Total_2010_VAP,White_2010_VAP,Hispanic_2010_VAP,Black_2010_VAP,Asian_2010_VAP,Native_2010_VAP,Pacific_2010_VAP,BlackAlone_2010_VAP,NativeAlone_2010_VAP,Total_2020_NHVAP,White_2020_NHVAP,Hispanic_2020_NHVAP,BlackAlone_2020_NHVAP,AsianAlone_2020_NHVAP,NativeAlone_2020_NHVAP,PacificAlone_2020_NHVAP,OtherAlone_2020_NHVAP,TwoOrMore_2020_NHVAP,Total_2020_Total,White_2020_Total,Hispanic_2020_Total,Black_2020_Total,Asian_2020_Total,Native_2020_Total,Pacific_2020_Total,Total_2020_VAP,White_2020_VAP,Hispanic_2020_VAP,Black_2020_VAP,Asian_2020_VAP,Native_2020_VAP,Pacific_2020_VAP
25009001838,9,25009001838,1514,943,551,1685,1200,475,1704,1264,409,1410,870,492,1403,1043,360,1404,276,1126,1538,992,457,1247,380,862,1202,728,474,1690,1540,20,0,127,4,0,0,127,0,0,0,2239,2013,21,0,201,4,0,0,0,1628,1424,27,38,126,7,0,38,126,0,0,0,0,2186,1869,72,38,198,7,0,38,198,0,0,0,7,2249,2150,26,15,57,6,0,0,0,1646,1580,19,10,36,4,0,0,0,1923,1749,61,10,48,0,0,13,42,2539,2286,102,31,75,18,3,1923,1749,61,21,53,16,1
25009001340,9,25009001340,2214,1270,889,2477,1574,889,2511,1631,817,2038,1172,779,2021,1378,642,1988,531,1454,2258,1290,793,1631,765,856,1626,943,683,2368,2276,50,15,21,0,0,15,21,0,0,0,3043,2797,117,42,47,22,0,0,0,2605,2494,55,30,21,0,0,0,21,0,0,0,0,3178,2959,106,79,77,0,0,4,29,0,0,0,76,3247,3150,30,17,31,17,0,0,0,2607,2548,18,11,15,14,0,0,0,2776,2616,37,9,19,1,0,14,80,3255,3024,61,32,56,32,0,2776,2616,37,19,33,24,0
25009000633,5,25009000633,1552,792,724,1807,1071,722,1830,1060,736,1329,624,637,1322,837,485,1308,285,1017,1719,860,741,1031,391,637,1043,573,470,2875,2702,82,43,19,20,0,39,19,0,0,0,3609,3239,194,81,52,34,0,0,0,2918,2767,75,31,24,20,0,28,24,0,0,0,0,3548,3216,162,53,68,36,0,48,68,0,0,17,38,3176,2981,79,48,51,10,3,0,0,2593,2462,51,30,42,7,3,0,0,2760,2435,117,59,59,0,0,22,68,3274,2818,165,103,86,32,0,2760,2435,117,76,66,20,0
25009000998,7,25009000998,752,571,169,958,757,197,981,725,240,536,431,86,524,438,86,529,263,265,1009,822,147,552,389,156,538,430,108,2180,695,1435,55,0,0,0,55,0,0,0,0,3877,889,2839,236,0,20,0,0,0,2095,730,1340,30,0,0,0,30,0,0,0,0,0,3541,916,2559,108,0,49,0,30,0,0,0,36,0,3143,693,2161,286,170,57,18,0,0,2176,572,1404,198,113,38,12,0,0,2756,468,2077,55,103,0,0,16,37,3809,521,3027,363,135,74,15,2756,468,2077,273,110,51,10
25009000978,7,25009000978,843,651,182,1055,835,215,1073,804,253,644,543,88,639,556,83,645,316,327,1022,864,122,489,349,134,466,398,68,2121,665,1208,209,40,1,0,209,40,0,0,0,2932,733,1879,358,73,0,0,0,0,2271,601,1504,162,8,1,0,162,8,0,0,0,0,3110,692,2248,506,10,237,0,161,10,0,0,0,0,3068,753,2172,354,55,66,24,0,0,2048,610,1334,229,42,43,16,0,0,2727,432,2110,109,32,10,0,16,18,3823,518,3052,454,64,107,20,2727,432,2110,350,49,90,20
25009001114,5,25009001114,1616,707,884,1871,958,903,1920,939,937,1421,581,798,1398,795,603,1387,243,1144,1703,721,903,1202,365,834,1193,590,603,2077,1922,11,72,66,0,0,72,66,0,0,0,3002,2636,10,203,218,0,0,0,0,2090,1808,11,148,131,0,0,148,131,0,0,0,0,3365,2758,10,412,367,0,0,187,171,0,0,0,240,2788,2611,44,18,107,1,0,0,0,2139,2022,23,14,73,1,0,0,0,2251,1965,68,35,123,0,0,12,48,2916,2498,89,51,217,14,0,2251,1965,68,42,134,9,0
25001001647,4,25001001647,1865,868,959,2161,1154,989,2193,1166,982,1653,725,856,1640,892,748,1606,366,1239,1982,899,936,1272,444,822,1286,574,712,2697,2579,45,12,9,59,0,3,0,31,0,0,3469,3103,90,17,10,63,0,0,0,2634,2519,30,6,9,80,0,3,0,31,0,0,0,3249,2905,60,5,7,89,0,3,0,30,0,184,67,3440,3281,50,23,52,24,6,0,0,2500,2410,28,14,22,16,2,0,0,2647,2428,73,20,25,4,0,12,85,3276,2968,90,60,73,34,3,2647,2428,73,43,45,23,3
25001000756,3,25001000756,2381,1685,655,2645,2039,598,2668,2096,522,2196,1597,537,2184,1702,481,2190,882,1299,2449,1793,513,1829,1152,666,1856,1340,516,3039,2885,28,32,86,0,0,28,76,0,0,0,3472,3159,66,98,149,0,0,0,0,3077,2932,33,47,62,0,0,27,52,0,0,0,0,3509,3231,61,98,116,0,0,55,68,0,0,26,67,3486,3238,56,65,97,16,2,0,0,3094,2904,43,48,71,14,1,0,0,3242,2909,69,27,88,1,0,47,101,3543,3147,91,58,138,26,5,3242,2909,69,46,116,24,3
25001000432,4,25001000432,1011,419,569,1188,583,596,1210,600,592,863,342,480,868,369,498,855,175,679,1063,435,542,569,209,352,586,280,306,2161,2034,70,46,4,0,0,12,4,0,4,0,2666,2451,104,90,79,18,0,0,0,2009,1893,70,39,10,0,0,27,10,0,0,0,0,2322,2146,99,47,81,0,0,19,29,0,0,0,29,2959,2760,43,54,45,44,6,0,0,2537,2385,31,33,34,31,5,0,0,3056,2775,87,41,35,6,0,17,95,3367,3023,106,86,60,37,9,3056,2775,87,66,52,29,8
25001000433,4,25001000433,1761,842,886,2031,1128,892,2051,1137,878,1590,742,784,1585,849,736,1557,317,1240,1793,863,803,1243,492,739,1243,635,608,2314,2257,50,0,0,2,0,0,0,0,2,0,2763,2549,202,3,185,3,0,0,0,2306,2268,32,0,0,0,0,0,0,0,0,0,0,2657,2498,145,0,140,0,0,0,0,0,0,14,0,2745,2525,41,58,55,43,6,0,0,2326,2171,30,36,41,31,4,0,0,2491,2318,36,18,25,10,0,26,58,2839,2593,49,43,60,51,3,2491,2318,36,32,32,40,3
25023000689,4,25023000689,1747,757,940,2074,1054,1006,2111,1030,1021,1501,580,867,1478,825,653,1457,309,1140,1860,748,952,1099,373,720,1098,518,580,2537,2413,71,31,0,25,0,31,0,0,0,0,3520,3042,143,34,106,65,0,0,0,2590,2422,121,31,0,16,0,31,0,0,0,0,0,3498,3016,228,39,81,34,0,39,81,0,0,103,34,3325,3095,68,78,64,35,7,0,0,2575,2430,40,40,36,18,0,0,0,2704,2460,50,53,21,10,0,28,82,3479,3079,90,135,56,53,9,2704,2460,50,80,28,35,2
25023000004,4,25023000004,1809,855,918,2026,1111,898,2062,1117,904,1643,678,925,1637,991,646,1598,350,1247,1884,877,878,1252,457,790,1250,662,588,2509,2343,21,57,89,0,0,55,87,0,0,0,3227,2947,21,105,153,0,0,0,0,2945,2553,111,171,104,0,0,171,102,0,0,0,0,4237,3485,111,447,195,0,0,105,194,0,0,0,344,3160,2852,72,113,83,18,1,0,0,2434,2218,50,77,57,12,1,0,0,2883,2327,96,150,93,4,5,70,138,3588,2832,140,273,150,30,8,2883,2327,96,189,118,26,7
25023000457,4,25023000457,2453,1084,1312,2841,1477,1337,2913,1465,1377,2144,878,1208,2102,1174,927,2091,414,1670,2629,1088,1341,1618,522,1078,1601,753,848,3035,2705,101,48,154,32,0,33,153,1,0,0,4177,3480,238,176,280,32,0,0,0,3095,2747,82,186,87,1,0,153,86,1,0,0,0,3971,3303,119,294,166,1,0,181,165,1,0,141,62,3873,3612,50,115,71,17,0,0,0,2880,2704,28,89,43,13,0,0,0,3687,3203,78,160,94,3,0,46,103,4664,3995,102,296,137,45,2,3687,3203,78,207,101,31,2
25023000911,3,25023000911,2324,1337,935,2730,1674,1048,2755,1873,811,2055,1142,857,2034,1363,669,2038,530,1507,2416,1445,739,1601,598,986,1586,826,760,2864,2744,45,36,38,4,0,36,38,4,0,0,4112,3931,74,44,96,3,0,0,0,2847,2690,63,31,53,4,0,31,53,4,0,0,0,4078,3840,101,41,122,3,0,41,76,0,0,0,22,3778,3630,32,11,82,11,5,0,0,2739,2652,17,6,42,8,4,0,0,2917,2758,38,18,40,0,0,9,54,4010,3721,71,40,112,20,3,2917,2758,38,27,57,13,3
25023000470,3,25023000470,699,586,109,824,737,87,849,748,93,558,476,79,552,488,64,550,312,235,862,746,89,406,325,79,402,348,54,1793,577,241,895,0,3,0,877,0,0,82,0,3262,468,343,1948,70,20,0,0,0,1854,445,229,1089,0,3,0,1086,0,0,0,81,0,3255,447,342,2187,78,4,0,1922,0,0,0,356,190,3254,730,368,1707,78,49,20,0,0,2384,642,248,1173,59,31,14,0,0,2738,517,346,990,45,0,4,268,568,3618,568,467,2182,74,71,18,2738,517,346,1612,52,46,15
25023001516,4,25023001516,2246,1060,1132,2804,1546,1232,2829,1562,1185,1894,840,993,1879,1022,857,1866,428,1433,2183,963,1048,1304,456,834,1335,605,730,3203,2875,150,26,138,12,0,22,137,0,0,0,4211,3721,174,46,231,17,0,0,0,3241,2914,182,34,86,16,0,25,82,0,0,0,0,4212,3779,218,50,139,19,0,27,111,0,0,3,71,3622,3436,43,63,34,28,4,0,0,2634,2519,31,40,18,17,3,0,0,3566,3289,78,30,37,6,0,26,100,4414,3982,124,111,74,72,7,3566,3289,78,58,52,55,6
25023000866,4,25023000866,1995,890,1053,2293,1168,1108,2339,1188,1093,1761,726,967,1732,978,753,1711,384,1324,2162,911,1060,1333,458,848,1367,672,695,2764,2625,0,138,0,0,0,138,0,0,0,0,3466,3277,37,151,0,0,0,0,0,2655,2524,20,117,0,0,0,117,0,0,0,0,0,3219,3039,37,130,15,0,0,115,15,0,0,0,15,3760,3623,43,33,32,22,3,0,0,2885,2792,31,22,22,14,1,0,0,2979,2783,47,36,12,11,0,10,80,3657,3377,67,83,31,54,3,2979,2783,47,50,20,47,1
25023001607,4,25023001607,3196,1318,1808,3750,1745,1966,3833,1762,1991,2777,1116,1597,2765,1313,1451,2714,584,2111,3367,1368,1743,2114,741,1349,2164,1002,1162,4170,4075,15,35,40,0,0,35,40,0,0,0,5580,5433,35,35,48,0,0,0,0,4335,4295,14,14,15,0,0,14,15,0,0,0,0,5646,5554,26,12,24,0,0,12,24,0,0,30,0,5232,4973,40,76,59,31,0,0,0,3917,3757,27,41,34,17,0,0,0,4507,4201,62,29,28,3,0,30,154,5717,5288,94,133,63,58,5,4507,4201,62,88,49,38,3
25023000688,4,25023000688,1987,841,1105,2273,1136,1124,2313,1111,1159,1784,657,1084,1746,962,784,1724,312,1408,2102,874,1077,1341,459,867,1336,663,673,2875,2558,36,221,66,0,0,194,19,0,0,0,4035,3252,41,530,285,0,0,0,0,2924,2626,14,214,70,0,0,180,30,0,0,0,0,3920,3191,18,548,273,0,0,371,90,0,0,17,232,3537,3336,63,87,30,15,3,0,0,2695,2581,31,54,16,9,1,0,0,2993,2741,40,89,28,2,0,16,77,3646,3263,69,167,55,36,3,2993,2741,40,111,36,21,2
25023000683,4,25023000683,1538,801,702,1774,1038,735,1794,1122,625,1363,676,649,1354,846,508,1336,259,1072,1626,853,631,1105,357,742,1112,518,594,1906,1795,3,47,42,17,0,47,41,0,0,0,2661,2525,10,48,57,17,0,0,0,1598,1452,4,87,36,12,0,87,32,0,0,0,0,2217,2038,6,88,62,12,0,88,37,0,0,0,44,2530,2427,32,14,42,6,1,0,0,1781,1723,15,11,24,4,0,0,0,1927,1813,28,8,33,0,0,2,43,2650,2454,44,32,75,31,1,1927,1813,28,16,46,13,1
25023001665,4,25023001665,1887,1033,819,2205,1296,904,2230,1401,778,1680,892,737,1666,1108,557,1649,425,1220,1930,1078,712,1269,552,707,1301,758,543,2606,2342,1,251,10,1,0,250,10,0,0,0,3402,3050,1,118,9,1,0,0,0,2437,2331,1,95,15,2,0,95,15,0,0,0,0,3038,2800,1,44,15,2,0,44,15,0,0,170,10,2874,2741,29,44,27,11,3,0,0,2208,2116,17,30,14,10,3,0,0,2398,2238,20,8,15,2,0,33,82,2997,2767,44,70,43,21,4,2398,2238,20,41,30,14,4
25023000875,4,25023000875,2088,895,1147,2375,1139,1224,2404,1220,1130,1868,711,1102,1828,1028,800,1825,316,1505,2202,943,1115,1526,404,1117,1511,616,895,2702,2678,0,21,0,0,0,6,0,0,0,0,3848,3826,0,22,0,0,0,0,0,2475,2456,0,18,0,0,0,6,0,0,0,0,0,3634,3615,0,18,0,0,0,6,0,0,0,0,12,3634,3474,43,41,61,1,1,0,0,2444,2352,26,20,39,0,1,0,0,2653,2456,33,4,79,0,0,19,62,3654,3328,53,30,150,15,1,2653,2456,33,12,91,15,1
25023000473,3,25023000473,1048,788,252,1231,1001,228,1290,1032,249,857,647,197,848,691,157,844,436,406,1217,918,257,684,460,217,664,496,168,1852,844,123,853,33,0,0,853,33,0,0,0,2962,752,301,1547,90,0,0,0,0,1855,681,154,813,39,165,0,813,39,0,0,0,0,2933,785,292,1436,109,224,0,1369,109,0,0,143,234,3339,1190,354,1349,96,43,11,0,0,2465,1004,229,903,69,27,6,0,0,2941,685,369,976,24,17,1,262,607,3920,792,529,2283,46,66,7,2941,685,369,1623,37,55,7
25023000463,4,25023000463,1873,921,902,2210,1297,902,2277,1259,958,1590,708,834,1573,932,640,1545,387,1151,2060,946,923,1283,488,785,1284,708,576,2915,2621,10,225,55,0,0,216,24,0,0,0,3596,3119,13,347,119,0,0,0,0,2754,2534,49,123,46,0,0,106,12,0,0,0,0,3506,3169,53,210,75,0,0,187,26,0,0,1,70,3674,3323,84,139,78,31,3,0,0,2948,2694,61,91,63,25,1,0,0,3145,2631,110,153,68,0,0,21,162,3950,3216,186,329,114,49,1,3145,2631,110,233,80,38,0
25023000680,4,25023000680,1790,919,826,2094,1178,912,2125,1326,753,1573,752,763,1564,951,612,1554,327,1221,1842,968,697,1219,395,818,1203,564,639,2102,2077,3,0,15,8,0,0,15,3,0,0,2878,2804,28,4,35,8,0,0,0,2004,1974,6,4,16,12,0,4,13,3,0,0,0,2705,2614,37,3,31,12,0,1,28,3,0,0,25,2587,2500,39,9,26,7,0,0,0,1881,1846,14,3,11,3,0,0,0,2205,2079,42,5,17,1,0,4,57,2803,2589,67,37,60,23,1,2205,2079,42,21,24,18,1
25017000623,6,25017000623,2553,1860,630,2748,2176,551,2772,2261,444,2387,1809,497,2391,1967,422,2374,959,1410,2645,1993,462,1708,1051,653,1729,1251,478,3009,2189,353,331,115,13,0,310,114,0,9,0,4098,2905,575,406,268,42,0,0,0,3299,2881,205,88,108,4,0,63,104,0,0,15,0,4873,4051,411,205,277,46,0,85,219,0,0,0,108,3363,3027,54,43,221,11,2,0,0,2530,2321,26,28,139,8,1,0,0,3413,2904,111,55,236,0,1,19,87,4354,3596,158,137,382,26,2,3413,2904,111,83,257,22,1
25023000459,4,25023000459,2525,1075,1404,3062,1528,1514,3114,1513,1550,2168,828,1293,2146,1177,969,2124,377,1740,2535,1032,1350,1599,555,1033,1590,776,814,3101,2885,50,133,25,0,0,133,25,0,2,0,4258,3844,65,286,70,0,0,0,0,3258,3094,20,131,15,0,0,127,15,0,0,0,0,4558,4026,37,273,217,0,0,273,210,0,0,10,2,3861,3662,25,111,40,16,1,0,0,2963,2826,12,74,32,12,0,0,0,3687,3325,66,107,51,1,1,27,109,4537,3997,106,229,109,27,6,3687,3325,66,148,67,22,3
25017001286,6,25017001286,1859,1205,619,2126,1520,595,2147,1566,542,1662,1090,510,1654,1257,396,1654,522,1132,1908,1246,532,1284,643,631,1308,812,496,2285,2081,53,21,107,6,4,15,106,0,4,0,3579,3068,83,119,299,5,15,0,0,2507,2301,46,55,91,4,4,48,89,0,4,4,0,3677,3172,106,156,236,2,23,95,192,0,6,0,104,3279,2759,100,101,302,12,2,0,0,2401,2080,57,58,195,7,1,0,0,2612,2089,79,47,295,3,0,18,81,3518,2720,154,106,454,20,6,2612,2089,79,64,311,18,6
25005001694,4,25005001694,1627,772,818,2019,1063,940,2074,1013,1020,1293,635,599,1289,742,547,1283,350,933,1858,859,869,1069,553,506,1082,679,403,2815,2714,55,46,0,0,0,46,0,0,0,0,3374,3167,56,76,0,0,0,0,0,3065,2895,59,86,0,0,0,65,0,0,0,27,0,3682,3401,59,162,0,27,0,116,0,0,0,10,95,3611,3517,27,12,34,13,2,0,0,2924,2868,16,7,21,6,2,0,0,2929,2729,45,32,28,10,0,11,74,3576,3297,75,71,50,45,3,2929,2729,45,46,35,38,3
25005001693,4,25005001693,1685,837,818,1996,1100,875,2055,1085,937,1391,716,627,1386,837,549,1390,355,1035,1870,903,855,1088,564,511,1103,683,420,2708,2655,28,8,0,15,0,8,0,0,0,0,3358,3265,30,11,15,14,0,0,0,2761,2705,15,23,0,15,0,9,0,0,0,3,0,3374,3225,15,35,1,18,0,18,1,0,0,3,114,3429,3306,48,39,30,9,1,0,0,2821,2754,29,16,18,7,1,0,0,2919,2717,64,20,28,5,0,20,65,3565,3267,103,59,55,42,2,2919,2717,64,40,42,32,1
25005001668,4,25005001668,1807,908,863,2210,1216,981,2263,1204,1014,1523,806,664,1516,892,623,1525,462,1059,1868,907,846,940,420,511,946,531,415,3117,3082,0,20,20,0,0,20,0,0,0,0,4359,4118,22,168,18,0,0,0,0,3473,3408,0,15,51,0,0,15,0,0,0,0,0,4541,4314,20,144,50,0,0,44,0,0,0,0,162,3266,3015,79,72,66,26,6,0,0,2577,2418,46,51,43,17,4,0,0,3401,2941,93,81,130,11,0,26,119,4377,3677,165,214,199,59,1,3401,2941,93,137,137,49,1
25005001306,4,25005001306,1017,494,503,1013,504,498,1031,433,584,939,490,411,928,554,374,912,314,595,1282,658,539,677,384,287,705,480,225,2474,2095,149,164,49,14,0,136,49,0,2,0,3124,2383,275,242,98,18,0,0,0,2621,2171,244,156,28,11,0,130,28,0,0,3,0,3467,2474,553,235,85,17,0,148,57,0,0,118,115,2657,2335,128,76,48,16,2,0,0,2171,1956,71,49,38,12,2,0,0,2369,1876,180,76,36,0,2,58,141,2889,2177,264,301,45,30,8,2369,1876,180,186,37,21,6
25023000466,3,25023000466,1319,923,372,1537,1214,311,1584,1209,345,1131,788,307,1109,859,250,1103,480,621,1442,980,381,912,535,368,910,638,272,2592,1197,236,1004,142,20,0,984,142,0,11,0,3741,1352,338,1827,204,20,0,0,0,2721,1428,274,887,121,0,0,887,121,0,0,11,0,4074,1824,455,1747,177,0,0,1485,165,0,0,133,12,3451,1841,210,1132,136,14,7,0,0,2711,1583,140,787,86,9,6,0,0,2940,1191,219,1009,98,12,0,118,293,3689,1360,307,1737,149,49,6,2940,1191,219,1298,119,37,6
25023000560,4,25023000560,2108,920,1137,2484,1268,1195,2520,1235,1223,1810,763,990,1798,955,841,1784,318,1462,2225,948,1104,1448,526,904,1474,714,760,3092,3002,45,8,23,20,0,8,8,0,0,0,3860,3714,89,9,26,21,0,0,0,3034,2967,23,8,26,10,0,8,12,0,0,0,0,3681,3604,23,8,25,20,0,8,12,0,0,1,33,3839,3671,51,48,20,18,0,0,0,3145,3014,27,40,18,17,0,0,0,3477,3227,55,24,25,6,1,30,109,4063,3718,88,60,47,58,2,3477,3227,55,48,34,42,1
25023001145,3,25023001145,3139,1732,1336,3625,2243,1362,3696,2369,1244,2776,1511,1186,2754,1730,1024,2740,680,2057,3280,1861,1159,2230,925,1293,2262,1185,1077,3900,3620,89,118,90,0,0,84,80,0,0,0,5131,4344,228,149,167,0,0,0,0,3980,3485,65,129,89,0,145,89,79,0,145,75,0,5148,4145,190,199,166,0,316,83,79,0,0,108,543,4907,4509,52,138,50,22,4,0,0,3783,3488,30,104,29,16,4,0,0,4339,3734,174,69,50,10,0,101,201,5347,4558,225,224,111,55,6,4339,3734,174,171,71,48,6
25023000957,3,25023000957,2053,1235,784,2351,1554,786,2373,1617,713,1831,1093,687,1825,1296,528,1805,547,1250,2207,1335,741,1438,722,705,1455,932,523,2950,2875,32,0,40,0,0,0,40,0,0,0,3526,3322,69,32,102,0,0,0,0,2672,2607,22,0,30,0,0,0,30,0,0,7,0,3256,3036,57,68,68,8,0,35,68,0,0,27,32,3402,3213,54,64,33,41,4,0,0,2783,2650,34,41,20,32,2,0,0,2843,2632,61,11,28,7,0,23,81,3313,3025,77,62,50,36,2,2843,2632,61,34,36,29,2
25023001520,3,25023001520,2125,1111,956,2506,1534,954,2540,1530,935,1880,967,850,1857,1131,725,1850,435,1406,2102,1040,879,1211,538,654,1243,683,560,2951,2796,62,42,12,47,0,42,12,12,0,0,3775,3266,148,133,75,98,0,0,0,2914,2746,54,42,19,61,0,42,19,14,0,0,0,3576,3149,184,117,75,111,0,58,20,14,0,34,122,3788,3482,81,70,54,33,6,0,0,3107,2881,59,48,38,26,4,0,0,3758,3321,87,29,54,7,0,78,182,4408,3829,139,124,102,75,7,3758,3321,87,78,86,59,6
25023000968,4,25023000968,1627,775,812,1857,1033,816,1886,1013,820,1441,663,730,1429,853,576,1401,273,1122,1750,804,810,1133,451,675,1152,599,553,2484,2457,20,0,6,0,0,0,3,0,0,0,3105,3034,43,4,14,0,0,0,0,2454,2395,16,29,7,0,0,29,4,0,0,0,0,3079,2975,32,52,15,0,0,31,4,0,0,5,29,3027,2917,32,44,20,7,0,0,0,2459,2385,16,35,11,5,0,0,0,2536,2378,37,33,23,3,2,12,48,3099,2863,57,55,48,18,3,2536,2378,37,48,30,12,3
25023001161,4,25023001161,2181,1022,1108,2443,1312,1128,2468,1345,1067,1968,867,1039,1958,1154,804,1909,401,1508,2294,1034,1083,1619,530,1077,1621,773,848,2910,2891,4,6,0,2,0,0,0,0,0,0,3608,3543,16,15,8,3,7,0,0,3035,3014,3,12,0,0,0,0,0,0,0,0,0,3851,3813,4,18,5,0,16,0,5,0,16,0,13,3615,3499,45,16,18,22,9,0,0,2688,2622,22,5,11,11,3,0,0,2799,2698,48,5,2,4,1,8,33,3538,3384,74,19,13,29,6,2799,2698,48,13,3,22,5
25005001333,3,25005001333,375,267,103,433,306,122,452,300,144,293,216,63,289,222,67,295,164,131,509,395,101,198,150,45,203,179,24,1459,885,323,247,3,0,0,238,0,0,3,0,2117,1121,623,315,6,4,4,0,0,1386,864,306,198,3,10,0,193,0,0,0,4,0,2041,1125,602,255,6,24,5,199,0,0,0,54,59,2577,1325,891,227,25,75,23,0,0,1848,1058,546,146,18,48,9,0,0,1851,907,671,63,10,2,0,60,138,2554,1089,1068,339,22,89,3,1851,907,671,218,14,53,3
25005002013,4,25005002013,1587,756,802,1959,1047,898,2022,969,1006,1294,633,613,1273,698,575,1276,396,880,1703,795,829,922,477,434,940,563,377,2485,2411,73,1,0,0,0,0,0,0,0,0,3268,3151,116,1,0,0,1,0,0,2388,2304,78,1,0,4,0,0,0,0,0,0,0,3336,3090,148,96,0,3,1,0,0,0,0,0,99,2987,2876,25,34,34,10,5,0,0,2403,2334,14,16,22,7,5,0,0,2806,2631,61,19,24,2,4,10,55,3439,3165,94,65,45,27,5,2806,2631,61,39,26,23,5
25005001317,3,25005001317,1053,637,397,1256,804,443,1286,768,494,888,545,308,877,611,264,866,381,481,1176,714,392,614,409,197,620,476,144,1942,1582,181,164,8,4,0,150,8,0,10,0,2746,1827,452,376,22,34,0,0,0,2238,1830,108,273,6,0,0,248,6,0,0,15,0,3054,2113,389,546,21,46,0,330,20,0,0,71,132,2760,1847,422,342,41,38,10,0,0,2050,1479,239,214,28,23,8,0,0,2378,1468,433,103,23,3,2,111,235,3190,1798,692,562,42,102,12,2378,1468,433,336,29,57,10
25005001851,4,25005001851,1412,706,663,1626,906,697,1681,921,713,1209,597,566,1195,732,461,1194,298,891,1558,777,652,931,431,488,957,575,382,2052,1730,78,228,4,4,0,225,4,0,0,0,2894,2252,156,375,18,12,0,0,0,1924,1629,37,226,25,10,0,223,25,4,0,0,0,2675,2103,51,341,50,18,0,308,44,3,0,124,39,3384,2885,153,221,59,14,6,0,0,2499,2178,82,145,42,12,5,0,0,2625,2080,116,179,30,1,0,40,179,3319,2547,170,431,52,45,10,2625,2080,116,315,35,35,10
25023001528,4,25023001528,1682,736,904,1900,960,932,1918,962,912,1522,639,837,1504,816,688,1487,328,1154,1773,727,883,1209,440,757,1243,595,648,2355,2220,44,70,0,10,0,70,0,0,0,0,2954,2774,75,83,5,8,0,0,0,2295,2170,45,70,0,10,0,70,0,0,0,0,0,2979,2809,66,87,0,9,0,87,0,0,0,1,16,2820,2708,36,30,27,22,0,0,0,2196,2120,20,21,19,18,0,0,0,2315,2196,17,16,11,2,2,9,62,2930,2755,37,40,25,40,4,2315,2196,17,23,22,24,3
25023000558,4,25023000558,1891,777,1058,2197,1035,1137,2247,1017,1161,1616,617,945,1617,821,794,1586,324,1255,2062,818,1051,1242,423,809,1286,602,684,2968,2875,18,20,50,0,0,7,50,0,0,0,4102,3676,38,22,197,17,0,0,0,2986,2828,18,78,59,0,0,28,10,0,0,0,0,4076,3683,36,79,111,15,0,0,63,0,0,166,127,3895,3634,38,111,28,33,1,0,0,2893,2708,17,81,20,20,1,0,0,2979,2713,49,37,32,3,0,44,101,3881,3482,77,119,55,55,2,2979,2713,49,76,43,30,0
25023000472,3,25023000472,1031,762,254,1261,1021,237,1298,1023,259,819,611,192,813,658,155,804,396,408,1167,857,253,663,434,225,667,499,168,2633,899,323,1310,97,0,0,1310,97,0,0,0,4812,1080,603,2598,30,0,0,0,0,2751,789,436,1414,115,0,0,1414,115,0,0,0,0,4985,923,765,3151,39,0,0,2117,39,0,0,467,674,3298,1364,342,1265,94,34,13,0,0,2457,1158,211,843,72,27,7,0,0,2728,702,361,911,32,10,0,190,522,3738,789,575,2118,69,69,11,2728,702,361,1455,47,44,9
